,race,subrace,section,content,race FR,subrace FR,section FR,content FR
72,half-elf,Variant Half-Elf: Mark of Storm,Alignment,"Half-elves share the chaotic bent of their elven heritage. They value both personal freedom and creative expression, demonstrating neither love of leaders nor desire for followers. They chafe at rules, resent others’ demands, and sometimes prove unreliable, or at least unpredictable.",demi-elfe,Variante Demi-Elfe : Marque de la Tempête,Alignement,"Les demi-elfes partagent le côté chaotique de leur héritage elfique. Ils accordent de l'importance à la liberté personnelle et à l'expression créative, ne manifestant ni amour pour les chefs ni désir d'avoir des disciples. Ils s'irritent des règles, n'apprécient pas les exigences des autres et se révèlent parfois peu fiables, ou du moins imprévisibles."
73,half-elf,Variant Half-Elf: Mark of Storm,Size,"Half-elves are about the same size as humans, ranging from 5 to 6 feet tall. Your size is Medium.",demi-elfe,Variante Demi-Elfe : Marque de la Tempête,Taille,"Les demi-elfes ont à peu près la même taille que les humains, mesurant entre 1,5 et 1,80 mètre. Votre taille est M."
74,half-elf,Variant Half-Elf: Mark of Storm,Speed,Your base walking speed is 30 feet.,demi-elfe,Variante Demi-Elfe : Marque de la Tempête,Vitesse,Votre vitesse de marche de base est de 30 pieds.
75,half-elf,Variant Half-Elf: Mark of Storm,Darkvision,"Thanks to your elf blood, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray.",demi-elfe,Variante Demi-Elfe : Marque de la Tempête,Vision dans le noir,"Grâce à ton sang d'elfe, tu as une vision supérieure dans l'obscurité et la pénombre. Tu peux voir dans la pénombre à moins de 18 mètres de toi comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Tu ne peux pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
76,half-elf,Variant Half-Elf: Mark of Storm,Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep.",demi-elfe,Variante Demi-Elfe : Marque de la Tempête,Ascendance des fées,"Vous avez un avantage aux jets de sauvegarde contre les charmes, et la magie ne peut pas vous endormir."
77,half-elf,Variant Half-Elf: Mark of Storm,Skill Versatility,You gain proficiency in two skills of your choice.,demi-elfe,Variante Demi-Elfe : Marque de la Tempête,Polyvalence des compétences,Vous acquérez la maîtrise de deux compétences de votre choix.
78,half-elf,Variant Half-Elf: Mark of Storm,Languages,"You can speak, read, and write Common, Elvish, and one extra language of your choice.",demi-elfe,Variante Demi-Elfe : Marque de la Tempête,Langues,"Vous pouvez parler, lire et écrire le commun, l'elfique et une langue supplémentaire de votre choix."
79,half-elf,Variant Half-Elf: Mark of Storm,Swim,You gain a swimming speed of 30 ft.,demi-elfe,Variante Demi-Elfe : Marque de la Tempête,Nager,Vous gagnez une vitesse de nage de 30 pieds.
80,half-elf,Variant Half-Elf: Mark of Storm,Drow Magic,"You know the dancing lights cantrip. When you reach 3rd level, you can cast the faerie fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells.",demi-elfe,Variante Demi-Elfe : Marque de la Tempête,Magie des drows,"Vous connaissez le sortilège des lumières dansantes. Lorsque vous atteignez le niveau 3, vous pouvez lancer le sort de feu féerique une fois par jour ; vous devez terminer un repos long pour pouvoir à nouveau lancer le sort en utilisant ce trait. Lorsque vous atteignez le niveau 5, vous pouvez également lancer le sort d'obscurité une fois par jour ; vous devez terminer un repos long pour pouvoir à nouveau lancer le sort en utilisant ce trait. Le charisme est votre capacité à lancer ces sorts."
81,half-elf,Variant Half-Elf: Mark of Storm,Variant Feature (Choose 1),"Elf Weapon Training. You have proficiency with the longsword, shortsword, shortbow, and longbow.",demi-elfe,Variante Demi-Elfe : Marque de la Tempête,Variante de fonctionnalité (choisir 1),"Entraînement aux armes des elfes. Vous maîtrisez l'épée longue, l'épée courte, l'arc court et l'arc long."
82,half-elf,Variant Half-Elf: Mark of Storm,Deductive Intuition,"When you make an Intelligence (Investigation) or a Wisdom (Insight) check, you can roll a d4 and add the number rolled to the ability check.",demi-elfe,Variante Demi-Elfe : Marque de la Tempête,Intuition déductive,"Lorsque vous effectuez un test d'Intelligence (Investigation) ou de Sagesse (Perspicacité), vous pouvez lancer un d4 et ajouter le nombre obtenu au test de caractéristique."
83,half-elf,Variant Half-Elf: Mark of Storm,Magical Detection,"You can cast the Detect Magic and Detect Poison and Disease spells with this trait. Starting at 3rd level, you can also cast the See Invisibility spell with it. Once you cast any of these spells with this trait, you can't cast that spell with it again until you finish a long rest. Intelligence is your spellcasting ability for these spells, and you don't require material components for them.",demi-elfe,Variante Demi-Elfe : Marque de la Tempête,Détection magique,"Vous pouvez lancer les sorts Détection de la magie et Détection du poison et de la maladie avec ce trait. À partir du niveau 3, vous pouvez également lancer le sort Voir l'invisibilité avec ce trait. Une fois que vous avez lancé l'un de ces sorts avec ce trait, vous ne pouvez plus le lancer à nouveau avant d'avoir terminé un repos long. L'intelligence est votre capacité de lancement de sorts pour ces sorts, et vous n'avez pas besoin de composants matériels pour les utiliser."
84,half-elf,Variant Half-Elf: Mark of Storm,Spells of the Mark,"If you have the Spell casting or the Pact Magic class feature, the spells on the Mark of Storm Spells table are added to the spell list of your spellcasting class.",demi-elfe,Variante Demi-Elfe : Marque de la Tempête,Sorts de la Marque,"Si vous possédez la fonction de classe Lancer de sorts ou Magie du pacte, les sorts du tableau des sorts de la Marque de la tempête sont ajoutés à la liste des sorts de votre classe de lanceur de sorts."
85,half-elf,Variant Half-Elf: Mark of Storm,,"
Spell Level
Spells


1st
Feather Fall, Fog Cloud


2nd
Gust of Wind, Levitate


3rd
Sleet Storm, Wind Wall


4th
Conjure Minor Elementals, Control water


5th
Conjure Elemental

",demi-elfe,Variante Demi-Elfe : Marque de la Tempête,,"Niveau de sort
Sorts

1er
Chute de plumes, Nuage de brouillard

2e
Bourrasque de vent, Lévitation

3e
Tempête de grésil, Mur de vent

4e
Invocation d'élémentaires mineurs, Contrôle de l'eau

5e
Invocation d'élémentaires"
86,half-elf,Variant Half-Elf: Mark of Storm,"If your half-elf character has the Mark of Storm, the following traits replace the half-elf's",and Skill Versatility traits in the Player's Handbook.,demi-elfe,Variante Demi-Elfe : Marque de la Tempête,"Si votre personnage demi-elfe possède la Marque de la Tempête, les traits suivants remplacent ceux du demi-elfe",et les traits de polyvalence des compétences dans le manuel du joueur.
87,half-elf,Variant Half-Elf: Mark of Storm,Windwright's Intuition,"When you make a Dexterity (Acrobatics) check or any ability check involving navigator's tools, you can roll a d4 and add the number rolled to the ability check.",demi-elfe,Variante Demi-Elfe : Marque de la Tempête,L'intuition de Windwright,"Lorsque vous effectuez un test de Dextérité (Acrobaties) ou tout test de capacité impliquant les outils du navigateur, vous pouvez lancer un d4 et ajouter le nombre obtenu au test de capacité."
88,half-elf,Variant Half-Elf: Mark of Storm,Storm's Boon,You have resistance to lightning damage.,demi-elfe,Variante Demi-Elfe : Marque de la Tempête,Bénédiction de la tempête,Vous avez une résistance aux dégâts de foudre.
89,half-elf,Variant Half-Elf: Mark of Storm,Headwinds,"You know the Gust cantrip. Starting at 3rd level, you can cast the Gust of Wind spell once with this trait, and you regain the ability to cast it when you finish a long rest. Charisma is your spellcasting ability for these spells.",demi-elfe,Variante Demi-Elfe : Marque de la Tempête,Des vents contraires,"Vous connaissez le sort mineur Rafale. À partir du niveau 3, vous pouvez lancer le sort Rafale de vent une fois avec ce trait, et vous récupérez la capacité de le lancer lorsque vous terminez un repos long. Le Charisme est votre capacité à lancer ces sorts."
