,race,subrace,section,content
170,elf,Elves of Aerenal,Mask of the Wild,"You can attempt to hide even when you are only lightly obscured by foliage, heavy rain, falling snow, mist, and other natural phenomena."
171,elf,Elves of Aerenal,,"Spring: When you use your Fey Step, you can touch one willing creature within 5 feet of you. That creature then teleports instead of you, appearing in an unoccupied space of your choice that you can see within 30 feet of you.
Summer: Immediately after you use your Fey Step, each creature of your choice that you can see within 5 feet of you takes fire damage equal to your Charisma modifier (minimum of 1 damage).
Autumn: Immediately after you use your Fey Step, up to two creatures of your choice that you can see within 10 feet of you must succeed on a Wisdom saving throw or be charmed by you for 1 minute, or until you or your companions deal any damage to it.
Winter: When you use your Fey Step, one creature of your choice that you can see within 5 feet of you before you teleport must succeed on a Wisdom saving throw or be frightened of you until the end of your next turn.
"
172,elf,Elves of Aerenal,Fey Step,You can cast the Misty Step spell once using this trait. You regain the ability to do so when you finish a short or long rest.
173,elf,Elves of Aerenal,Sea Elf Training,"You have proficiency with the spear, trident, light crossbow, and net."
174,elf,Elves of Aerenal,Child of the Sea,"You have a swimming speed of 30 feet, and you can breathe air and water."
175,elf,Elves of Aerenal,Friend of the Sea,"Using gestures and sounds, you can communicate simple ideas with any beast that has an innate swimming speed."
176,elf,Elves of Aerenal,Necrotic Resistance,You have resistance to necrotic damage.
177,elf,Elves of Aerenal,Blessing of the Raven Queen,"As a bonus action, you can magically teleport up to 30 feet to an unoccupied space you can see. Once you use this trait, you can't do so again until you finish a long rest."
178,elf,Elves of Aerenal,Aereni Elf,An Aereni elf can choose one skill or tool proficiency. Your proficiency bonus is doubled for any ability check you make that uses this chosen proficiency.
179,elf,Aereni Wood Elf,Ability Score Increase,Your Intelligence score increases by 1.
180,elf,Aereni Wood Elf,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old."
181,elf,Aereni Wood Elf,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not."
182,elf,Aereni Wood Elf,Size,"Your height is 4'8"" with a modifier of +2d8. Your weight is 90 lbs. with a modifier of +(height roll) x 1d4."
183,elf,Aereni Wood Elf,Speed,Your base walking speed is 30 feet.
184,elf,Aereni Wood Elf,Darkvision,"Accustomed to twilit forests and the night sky, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray."
185,elf,Aereni Wood Elf,Keen Senses,You have proficiency in the Perception skill.
186,elf,Aereni Wood Elf,Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep."
187,elf,Aereni Wood Elf,Trance,"Elves don’t need to sleep. Instead, they meditate deeply, remaining semiconscious, for 4 hours a day. (The Common word for such meditation is “trance.”) While meditating, you can dream after a fashion; such dreams are actually mental exercises that have become reflexive through years of practice. After resting in this way, you gain the same benefit that a human does from 8 hours of sleep."
188,elf,Aereni Wood Elf,Languages,"You can speak, read, and write Common and Elvish. Elvish is fluid, with subtle intonations and intricate grammar. Elven literature is rich and varied, and their songs and poems are famous among other races. Many bards learn their language so they can add Elvish ballads to their repertoires."
189,elf,Aereni Wood Elf,Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray."
190,elf,Aereni Wood Elf,Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight."
191,elf,Aereni Wood Elf,Drow Magic,"You know the Dancing Lights cantrip. When you reach 3rd level, you can cast the Faerie Fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the Darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells."
192,elf,Aereni Wood Elf,Drow Weapon Training,"You have proficiency with rapiers, shortswords, and hand crossbows."
193,elf,Aereni Wood Elf,Elf Weapon Training,"You have proficiency with the longsword, shortsword, shortbow, and longbow."
194,elf,Aereni Wood Elf,Cantrip,You know one cantrip of your choice from the wizard spell list. Intelligence is your spellcasting ability for it.
195,elf,Aereni Wood Elf,Extra Language,"You can speak, read, and write one extra language of your choice."
196,elf,Aereni Wood Elf,Fleet of Foot,Your base walking speed increases to 35 feet.
197,elf,Aereni Wood Elf,Mask of the Wild,"You can attempt to hide even when you are only lightly obscured by foliage, heavy rain, falling snow, mist, and other natural phenomena."
198,elf,Aereni Wood Elf,,"Spring: When you use your Fey Step, you can touch one willing creature within 5 feet of you. That creature then teleports instead of you, appearing in an unoccupied space of your choice that you can see within 30 feet of you.
Summer: Immediately after you use your Fey Step, each creature of your choice that you can see within 5 feet of you takes fire damage equal to your Charisma modifier (minimum of 1 damage).
Autumn: Immediately after you use your Fey Step, up to two creatures of your choice that you can see within 10 feet of you must succeed on a Wisdom saving throw or be charmed by you for 1 minute, or until you or your companions deal any damage to it.
Winter: When you use your Fey Step, one creature of your choice that you can see within 5 feet of you before you teleport must succeed on a Wisdom saving throw or be frightened of you until the end of your next turn.
"
199,elf,Aereni Wood Elf,Fey Step,You can cast the Misty Step spell once using this trait. You regain the ability to do so when you finish a short or long rest.
200,elf,Aereni Wood Elf,Sea Elf Training,"You have proficiency with the spear, trident, light crossbow, and net."
201,elf,Aereni Wood Elf,Child of the Sea,"You have a swimming speed of 30 feet, and you can breathe air and water."
202,elf,Aereni Wood Elf,Friend of the Sea,"Using gestures and sounds, you can communicate simple ideas with any beast that has an innate swimming speed."
203,elf,Aereni Wood Elf,Necrotic Resistance,You have resistance to necrotic damage.
204,elf,Aereni Wood Elf,Blessing of the Raven Queen,"As a bonus action, you can magically teleport up to 30 feet to an unoccupied space you can see. Once you use this trait, you can't do so again until you finish a long rest."
205,elf,Aereni Wood Elf,Aereni Elf,An Aereni elf can choose one skill or tool proficiency. Your proficiency bonus is doubled for any ability check you make that uses this chosen proficiency.
206,elf,Aereni Wood Elf,Valenar Elf,"A Valenar elf gains proficiency with the scimitar, double scimitar, longbow, and shortbow."
207,elf,Valenar Wood Elf,Ability Score Increase,Your Wisdom score increases by 1.
208,elf,Valenar Wood Elf,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old."
209,elf,Valenar Wood Elf,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not."
210,elf,Valenar Wood Elf,Size,"Your height is 4'8"" with a modifier of +2d8. Your weight is 90 lbs. with a modifier of +(height roll) x 1d4."
211,elf,Valenar Wood Elf,Speed,Your base walking speed is 30 feet.
212,elf,Valenar Wood Elf,Darkvision,"Accustomed to twilit forests and the night sky, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray."
213,elf,Valenar Wood Elf,Keen Senses,You have proficiency in the Perception skill.
214,elf,Valenar Wood Elf,Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep."
215,elf,Valenar Wood Elf,Trance,"Elves don’t need to sleep. Instead, they meditate deeply, remaining semiconscious, for 4 hours a day. (The Common word for such meditation is “trance.”) While meditating, you can dream after a fashion; such dreams are actually mental exercises that have become reflexive through years of practice. After resting in this way, you gain the same benefit that a human does from 8 hours of sleep."
216,elf,Valenar Wood Elf,Languages,"You can speak, read, and write Common and Elvish. Elvish is fluid, with subtle intonations and intricate grammar. Elven literature is rich and varied, and their songs and poems are famous among other races. Many bards learn their language so they can add Elvish ballads to their repertoires."
217,elf,Valenar Wood Elf,Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray."
218,elf,Valenar Wood Elf,Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight."
219,elf,Valenar Wood Elf,Drow Magic,"You know the Dancing Lights cantrip. When you reach 3rd level, you can cast the Faerie Fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the Darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells."
220,elf,Valenar Wood Elf,Drow Weapon Training,"You have proficiency with rapiers, shortswords, and hand crossbows."
221,elf,Valenar Wood Elf,Elf Weapon Training,"You have proficiency with the longsword, shortsword, shortbow, and longbow."
222,elf,Valenar Wood Elf,Cantrip,You know one cantrip of your choice from the wizard spell list. Intelligence is your spellcasting ability for it.
223,elf,Valenar Wood Elf,Extra Language,"You can speak, read, and write one extra language of your choice."
224,elf,Valenar Wood Elf,Fleet of Foot,Your base walking speed increases to 35 feet.
225,elf,Valenar Wood Elf,Mask of the Wild,"You can attempt to hide even when you are only lightly obscured by foliage, heavy rain, falling snow, mist, and other natural phenomena."
226,elf,Valenar Wood Elf,,"Spring: When you use your Fey Step, you can touch one willing creature within 5 feet of you. That creature then teleports instead of you, appearing in an unoccupied space of your choice that you can see within 30 feet of you.
Summer: Immediately after you use your Fey Step, each creature of your choice that you can see within 5 feet of you takes fire damage equal to your Charisma modifier (minimum of 1 damage).
Autumn: Immediately after you use your Fey Step, up to two creatures of your choice that you can see within 10 feet of you must succeed on a Wisdom saving throw or be charmed by you for 1 minute, or until you or your companions deal any damage to it.
Winter: When you use your Fey Step, one creature of your choice that you can see within 5 feet of you before you teleport must succeed on a Wisdom saving throw or be frightened of you until the end of your next turn.
"
227,elf,Valenar Wood Elf,Fey Step,You can cast the Misty Step spell once using this trait. You regain the ability to do so when you finish a short or long rest.
228,elf,Valenar Wood Elf,Sea Elf Training,"You have proficiency with the spear, trident, light crossbow, and net."
229,elf,Valenar Wood Elf,Child of the Sea,"You have a swimming speed of 30 feet, and you can breathe air and water."
230,elf,Valenar Wood Elf,Friend of the Sea,"Using gestures and sounds, you can communicate simple ideas with any beast that has an innate swimming speed."
231,elf,Valenar Wood Elf,Necrotic Resistance,You have resistance to necrotic damage.
232,elf,Valenar Wood Elf,Blessing of the Raven Queen,"As a bonus action, you can magically teleport up to 30 feet to an unoccupied space you can see. Once you use this trait, you can't do so again until you finish a long rest."
233,elf,Valenar Wood Elf,Aereni Elf,An Aereni elf can choose one skill or tool proficiency. Your proficiency bonus is doubled for any ability check you make that uses this chosen proficiency.
234,elf,Valenar Wood Elf,Valenar Elf,"A Valenar elf gains proficiency with the scimitar, double scimitar, longbow, and shortbow."
235,elf,Mark of Shadow,Ability Score Increase,Your Charisma score increases by 1.
236,elf,Mark of Shadow,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old."
237,elf,Mark of Shadow,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not."
238,elf,Mark of Shadow,Size,"Your height is 4'8"" with a modifier of +2d8. Your weight is 90 lbs. with a modifier of +(height roll) x 1d4."
239,elf,Mark of Shadow,Speed,Your base walking speed is 30 feet.
240,elf,Mark of Shadow,Darkvision,"Accustomed to twilit forests and the night sky, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray."
241,elf,Mark of Shadow,Keen Senses,You have proficiency in the Perception skill.
242,elf,Mark of Shadow,Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep."
243,elf,Mark of Shadow,Trance,"Elves don’t need to sleep. Instead, they meditate deeply, remaining semiconscious, for 4 hours a day. (The Common word for such meditation is “trance.”) While meditating, you can dream after a fashion; such dreams are actually mental exercises that have become reflexive through years of practice. After resting in this way, you gain the same benefit that a human does from 8 hours of sleep."
244,elf,Mark of Shadow,Languages,"You can speak, read, and write Common and Elvish. Elvish is fluid, with subtle intonations and intricate grammar. Elven literature is rich and varied, and their songs and poems are famous among other races. Many bards learn their language so they can add Elvish ballads to their repertoires."
245,elf,Mark of Shadow,Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray."
246,elf,Mark of Shadow,Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight."
247,elf,Mark of Shadow,Drow Magic,"You know the Dancing Lights cantrip. When you reach 3rd level, you can cast the Faerie Fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the Darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells."
248,elf,Mark of Shadow,Drow Weapon Training,"You have proficiency with rapiers, shortswords, and hand crossbows."
249,elf,Mark of Shadow,Elf Weapon Training,"You have proficiency with the longsword, shortsword, shortbow, and longbow."
250,elf,Mark of Shadow,Cantrip,You know one cantrip of your choice from the wizard spell list. Intelligence is your spellcasting ability for it.
251,elf,Mark of Shadow,Extra Language,"You can speak, read, and write one extra language of your choice."
252,elf,Mark of Shadow,Fleet of Foot,Your base walking speed increases to 35 feet.
253,elf,Mark of Shadow,Mask of the Wild,"You can attempt to hide even when you are only lightly obscured by foliage, heavy rain, falling snow, mist, and other natural phenomena."
254,elf,Mark of Shadow,,"
Spell Level
Spells


1st
Disguise Self, Silent Image


2nd
Darkness, Pass Without Trace


3rd
Clairvoyance, Major Image


4th
Greater Invisibility, Hallucinatory Terrain


5th
Mislead

"
255,elf,Mark of Shadow,Fey Step,You can cast the Misty Step spell once using this trait. You regain the ability to do so when you finish a short or long rest.
256,elf,Mark of Shadow,Sea Elf Training,"You have proficiency with the spear, trident, light crossbow, and net."
257,elf,Mark of Shadow,Child of the Sea,"You have a swimming speed of 30 feet, and you can breathe air and water."
258,elf,Mark of Shadow,Friend of the Sea,"Using gestures and sounds, you can communicate simple ideas with any beast that has an innate swimming speed."
259,elf,Mark of Shadow,Necrotic Resistance,You have resistance to necrotic damage.
260,elf,Mark of Shadow,Blessing of the Raven Queen,"As a bonus action, you can magically teleport up to 30 feet to an unoccupied space you can see. Once you use this trait, you can't do so again until you finish a long rest."
261,elf,Mark of Shadow,Aereni Elf,An Aereni elf can choose one skill or tool proficiency. Your proficiency bonus is doubled for any ability check you make that uses this chosen proficiency.
262,elf,Mark of Shadow,Valenar Elf,"A Valenar elf gains proficiency with the scimitar, double scimitar, longbow, and shortbow."
263,elf,Mark of Shadow,Cunning Intuition,"When you make a Charisma (Performance) or Dexterity (Stealth) check, you can roll a d4 and add the number rolled to the ability check. Shape."
264,elf,Mark of Shadow,Shadows,"You know the Minor Illusion cantrip. Starting at 3rd level, you can cast the Invisibility spell once with this trait, and you regain the ability to cast it when you finish a long rest. Charisma is your spellcasting ability for these spells."
265,elf,Mark of Shadow,Spells of the Mark,"If you have the Spellcasting or the Pact Magic class feature, the spells on the Mark of Shadow Spells table are added to the spell list of your spellcasting class."
266,elf,Pallid Elf,Ability Score Increase,Your Wisdom score increases by 1.
267,elf,Pallid Elf,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old."
268,elf,Pallid Elf,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not."
269,elf,Pallid Elf,Size,"Your height is 4'8"" with a modifier of +2d8. Your weight is 90 lbs. with a modifier of +(height roll) x 1d4."
270,elf,Pallid Elf,Speed,Your base walking speed is 30 feet.
271,elf,Pallid Elf,Darkvision,"Accustomed to twilit forests and the night sky, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray."
272,elf,Pallid Elf,Keen Senses,You have proficiency in the Perception skill.
273,elf,Pallid Elf,Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep."
274,elf,Pallid Elf,Trance,"Elves don’t need to sleep. Instead, they meditate deeply, remaining semiconscious, for 4 hours a day. (The Common word for such meditation is “trance.”) While meditating, you can dream after a fashion; such dreams are actually mental exercises that have become reflexive through years of practice. After resting in this way, you gain the same benefit that a human does from 8 hours of sleep."
275,elf,Pallid Elf,Languages,"You can speak, read, and write Common and Elvish. Elvish is fluid, with subtle intonations and intricate grammar. Elven literature is rich and varied, and their songs and poems are famous among other races. Many bards learn their language so they can add Elvish ballads to their repertoires."
276,elf,Pallid Elf,Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray."
277,elf,Pallid Elf,Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight."
278,elf,Pallid Elf,Drow Magic,"You know the Dancing Lights cantrip. When you reach 3rd level, you can cast the Faerie Fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the Darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells."
279,elf,Pallid Elf,Drow Weapon Training,"You have proficiency with rapiers, shortswords, and hand crossbows."
280,elf,Pallid Elf,Elf Weapon Training,"You have proficiency with the longsword, shortsword, shortbow, and longbow."
281,elf,Pallid Elf,Cantrip,You know one cantrip of your choice from the wizard spell list. Intelligence is your spellcasting ability for it.
282,elf,Pallid Elf,Extra Language,"You can speak, read, and write one extra language of your choice."
283,elf,Pallid Elf,Fleet of Foot,Your base walking speed increases to 35 feet.
284,elf,Pallid Elf,Mask of the Wild,"You can attempt to hide even when you are only lightly obscured by foliage, heavy rain, falling snow, mist, and other natural phenomena."
285,elf,Pallid Elf,,"
Spell Level
Spells


1st
Disguise Self, Silent Image


2nd
Darkness, Pass Without Trace


3rd
Clairvoyance, Major Image


4th
Greater Invisibility, Hallucinatory Terrain


5th
Mislead

"
286,elf,Pallid Elf,Fey Step,You can cast the Misty Step spell once using this trait. You regain the ability to do so when you finish a short or long rest.
287,elf,Pallid Elf,Sea Elf Training,"You have proficiency with the spear, trident, light crossbow, and net."
288,elf,Pallid Elf,Child of the Sea,"You have a swimming speed of 30 feet, and you can breathe air and water."
289,elf,Pallid Elf,Friend of the Sea,"Using gestures and sounds, you can communicate simple ideas with any beast that has an innate swimming speed."
290,elf,Pallid Elf,Necrotic Resistance,You have resistance to necrotic damage.
291,elf,Pallid Elf,Blessing of the Raven Queen,"As a bonus action, you can magically teleport up to 30 feet to an unoccupied space you can see. Once you use this trait, you can't do so again until you finish a long rest."
292,elf,Pallid Elf,Aereni Elf,An Aereni elf can choose one skill or tool proficiency. Your proficiency bonus is doubled for any ability check you make that uses this chosen proficiency.
293,elf,Pallid Elf,Valenar Elf,"A Valenar elf gains proficiency with the scimitar, double scimitar, longbow, and shortbow."
294,elf,Pallid Elf,Cunning Intuition,"When you make a Charisma (Performance) or Dexterity (Stealth) check, you can roll a d4 and add the number rolled to the ability check. Shape."
295,elf,Pallid Elf,Shadows,"You know the Minor Illusion cantrip. Starting at 3rd level, you can cast the Invisibility spell once with this trait, and you regain the ability to cast it when you finish a long rest. Charisma is your spellcasting ability for these spells."
296,elf,Pallid Elf,Spells of the Mark,"If you have the Spellcasting or the Pact Magic class feature, the spells on the Mark of Shadow Spells table are added to the spell list of your spellcasting class."
297,elf,Pallid Elf,Incisive Sense,You have advantage on Intelligence (Investigation) and Wisdom (Insight) checks.
298,elf,Pallid Elf,Blessing of the Moon Weaver,"You know the Light cantrip. When you reach 3rd level, you can cast the Sleep spell once with this trait and regain the ability to do so when you finish a long rest. When you reach 5th level, you can cast the Invisibility spell (targeting yourself only) once with this trait and regain the ability to do so when you finish a long rest. Casting these spells with this trait doesn't require material components. Wisdom is your spellcasting ability for these spells."
299,elf,Eladrin MPMM,Ability Score Increase,Your Wisdom score increases by 1.
300,elf,Eladrin MPMM,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old."
301,elf,Eladrin MPMM,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not."
302,elf,Eladrin MPMM,Size,Medium
303,elf,Eladrin MPMM,Speed,30 ft.
304,elf,Eladrin MPMM,Darkvision,You can see in dim light within 120 feet of you as if it were bright light and in darkness as if it were dim light. You discern colors in that darkness only as shades of gray.
305,elf,Eladrin MPMM,Keen Senses,You have proficiency in the Perception skill.
306,elf,Eladrin MPMM,Fey Ancestry,You have advantage on saving throws you make to avoid or end the charmed condition on yourself.
307,elf,Eladrin MPMM,Trance,"You don't need to sleep, and magic can't put you to sleep. You can finish a long rest in 4 hours if you spend those hours in a trancelike medication, during which you retain consciousness."
308,elf,Eladrin MPMM,Languages,"You can speak, read, and write Common and one other language that you and your DM agree is appropriate for your character."
309,elf,Eladrin MPMM,Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray."
310,elf,Eladrin MPMM,Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight."
311,elf,Eladrin MPMM,Drow Magic,"You know the Dancing Lights cantrip. When you reach 3rd level, you can cast the Faerie Fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the Darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells."
312,elf,Eladrin MPMM,Drow Weapon Training,"You have proficiency with rapiers, shortswords, and hand crossbows."
313,elf,Eladrin MPMM,Elf Weapon Training,"You have proficiency with the longsword, shortsword, shortbow, and longbow."
314,elf,Eladrin MPMM,Cantrip,You know one cantrip of your choice from the wizard spell list. Intelligence is your spellcasting ability for it.
315,elf,Eladrin MPMM,Extra Language,"You can speak, read, and write one extra language of your choice."
316,elf,Eladrin MPMM,Fleet of Foot,Your base walking speed increases to 35 feet.
317,elf,Eladrin MPMM,Mask of the Wild,"You can attempt to hide even when you are only lightly obscured by foliage, heavy rain, falling snow, mist, and other natural phenomena."
318,elf,Eladrin MPMM,,"
d4
Season


1
Autumn: peace and goodwill, when summer's harvest is shared with all.


2
Winter: contemplation and dolor, when the vibrant energy of the world slumbers.


3
Spring: cheerfulness and celebration, marked by merriment and hope as winter's sorrow passes.


4
Summer: boldness and aggression, a time of unfettered energy and calls to action.

"
319,elf,Eladrin MPMM,Fey Step,"As a bonus action, you can magically teleport up to 30 feet to an unoccupied space you can see. You can use this trait a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest."
320,elf,Eladrin MPMM,Sea Elf Training,"You have proficiency with the spear, trident, light crossbow, and net."
321,elf,Eladrin MPMM,Child of the Sea,"You have a swimming speed of 30 feet, and you can breathe air and water."
322,elf,Eladrin MPMM,Friend of the Sea,"Using gestures and sounds, you can communicate simple ideas with any beast that has an innate swimming speed."
323,elf,Eladrin MPMM,Necrotic Resistance,You have resistance to necrotic damage.
324,elf,Eladrin MPMM,Blessing of the Raven Queen,"As a bonus action, you can magically teleport up to 30 feet to an unoccupied space you can see. Once you use this trait, you can't do so again until you finish a long rest."
325,elf,Eladrin MPMM,Aereni Elf,An Aereni elf can choose one skill or tool proficiency. Your proficiency bonus is doubled for any ability check you make that uses this chosen proficiency.
326,elf,Eladrin MPMM,Valenar Elf,"A Valenar elf gains proficiency with the scimitar, double scimitar, longbow, and shortbow."
327,elf,Eladrin MPMM,Cunning Intuition,"When you make a Charisma (Performance) or Dexterity (Stealth) check, you can roll a d4 and add the number rolled to the ability check. Shape."
328,elf,Eladrin MPMM,Shadows,"You know the Minor Illusion cantrip. Starting at 3rd level, you can cast the Invisibility spell once with this trait, and you regain the ability to cast it when you finish a long rest. Charisma is your spellcasting ability for these spells."
329,elf,Eladrin MPMM,Spells of the Mark,"If you have the Spellcasting or the Pact Magic class feature, the spells on the Mark of Shadow Spells table are added to the spell list of your spellcasting class."
330,elf,Eladrin MPMM,Incisive Sense,You have advantage on Intelligence (Investigation) and Wisdom (Insight) checks.
331,elf,Eladrin MPMM,Blessing of the Moon Weaver,"You know the Light cantrip. When you reach 3rd level, you can cast the Sleep spell once with this trait and regain the ability to do so when you finish a long rest. When you reach 5th level, you can cast the Invisibility spell (targeting yourself only) once with this trait and regain the ability to do so when you finish a long rest. Casting these spells with this trait doesn't require material components. Wisdom is your spellcasting ability for these spells."
332,elf,Eladrin MPMM,Ability Scores,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1."
333,elf,Eladrin MPMM,Creature Type,You are a Humanoid. You are also considered an elf for any prerequisite or effect that requires you to be an elf.
334,elf,Sea Elf MPMM,Ability Score Increase,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1."
335,elf,Sea Elf MPMM,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old."
336,elf,Sea Elf MPMM,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not."
337,elf,Sea Elf MPMM,Size,Medium
338,elf,Sea Elf MPMM,Speed,"Your walking speed is 30 feet, and you have a swimming speed equal to your walking speed."
339,elf,Sea Elf MPMM,Darkvision,You can see in dim light within 60 feet of you as if it were bright light and in darkness as if it were dim light. You discern colors in that darkness only as shades of gray.
340,elf,Sea Elf MPMM,Keen Senses,You have proficiency in the Perception skill.
341,elf,Sea Elf MPMM,Fey Ancestry,You have advantage on saving throws you make to avoid or end the charmed condition on yourself.
342,elf,Sea Elf MPMM,Trance,"You don't need to sleep, and magic can't put you to sleep. You can finish a long rest in 4 hours if you spend those hours in a trancelike meditation, during which you retain consciousness."
343,elf,Sea Elf MPMM,Languages,"You can speak, read, and write Common and one other language that you and your DM agree is appropriate for your character."
344,elf,Sea Elf MPMM,Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray."
345,elf,Sea Elf MPMM,Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight."
346,elf,Sea Elf MPMM,Drow Magic,"You know the Dancing Lights cantrip. When you reach 3rd level, you can cast the Faerie Fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the Darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells."
