,race,subrace,section,content,race FR,subrace FR,section FR,content FR
83,dwarf,Duergar MPMM,Stonecunning,"Whenever you make an Intelligence (History) check related to the origin of stonework, you are considered proficient in the History skill and add double your proficiency bonus to the check, instead of your normal proficiency bonus.",nain,MPMM Duergar,La ruse de la pierre,"Chaque fois que vous effectuez un test d'Intelligence (Histoire) lié à l'origine de la maçonnerie, vous êtes considéré comme compétent dans la compétence Histoire et ajoutez le double de votre bonus de maîtrise au test, au lieu de votre bonus de maîtrise normal."
84,dwarf,Duergar MPMM,Languages,"You can speak, read, and write Common and one other language that you and your DM agree is appropriate for your character.",nain,MPMM Duergar,Langues,"Vous pouvez parler, lire et écrire le commun et une autre langue que vous et votre MD considérez comme appropriée pour votre personnage."
85,dwarf,Duergar MPMM,Dwarven Toughness,"Your hit point maximum increases by 1, and it increases by 1 every time you gain a level.",nain,MPMM Duergar,Robustesse des nains,"Votre maximum de points de vie augmente de 1, et il augmente de 1 à chaque fois que vous gagnez un niveau."
86,dwarf,Duergar MPMM,Dwarven Armor Training,You have proficiency with light and medium armor.,nain,MPMM Duergar,Entraînement aux armures naines,Vous maîtrisez les armures légères et moyennes.
87,dwarf,Duergar MPMM,Superior Darkvision,"You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray.",nain,MPMM Duergar,Vision dans le noir supérieure,"Vous pouvez voir dans une faible luminosité à moins de 36 mètres de vous comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une faible luminosité. Vous ne pouvez pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
88,dwarf,Duergar MPMM,Duergar Resilience,You have advantage on saving throws against illusions and against being charmed or paralyzed.,nain,MPMM Duergar,La résilience des Duergars,Vous bénéficiez d'un avantage aux jets de sauvegarde contre les illusions et contre le fait d'être charmé ou paralysé.
89,dwarf,Duergar MPMM,Duergar Magic,"Starting at 3rd level, you can cast the Enlarge/Reduce spell on yourself with this trait, without requiring a material component. Starting at 5th level, you can also cast the Invisibility spell on yourself with this trait, without requiring a material component. Once you cast either of these spells with this trait, you can't cast that spell with it again until you finish a long rest. You can also cast these spells using spell slots you have of the appropriate level.",nain,MPMM Duergar,Magie des Duergars,"À partir du niveau 3, vous pouvez lancer le sort Agrandir/Réduire sur vous-même avec ce trait, sans nécessiter de composante matérielle. À partir du niveau 5, vous pouvez également lancer le sort Invisibilité sur vous-même avec ce trait, sans nécessiter de composante matérielle. Une fois que vous avez lancé l'un de ces sorts avec ce trait, vous ne pouvez plus le lancer à nouveau avant d'avoir terminé un repos long. Vous pouvez également lancer ces sorts en utilisant les emplacements de sorts dont vous disposez au niveau approprié."
90,dwarf,Duergar MPMM,Sunlight Sensitivity,"You have disadvantage on Attack rolls and Wisdom (Perception) checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight.",nain,MPMM Duergar,Sensibilité au soleil,"Vous avez un désavantage sur les jets d'attaque et les tests de Sagesse (Perception) qui reposent sur la vue lorsque vous, la cible de votre attaque, ou ce que vous essayez de percevoir, êtes en plein soleil."
91,dwarf,Duergar MPMM,Warder's Intuition,"When you make an Intelligence (Investigation) check or an ability check using thieves' tools, you can roll a d4 and add the number rolled to the ability check.",nain,MPMM Duergar,L'intuition du gardien,"Lorsque vous effectuez un test d'Intelligence (Investigation) ou un test de capacité en utilisant des outils de voleur, vous pouvez lancer un d4 et ajouter le nombre obtenu au test de capacité."
92,dwarf,Duergar MPMM,Wards and Seals,"You can cast the Alarm and Mage Armor spells with this trait. Starting at 3rd level, you can also cast the Arcane Lock spell with it. Once you cast any of these spells with this trait, you can't cast that spell with it again until you finish a long rest. Intelligence is your spellcasting ability for these spells, and you don't need material components for them when you cast them with this trait.",nain,MPMM Duergar,Protections et sceaux,"Vous pouvez lancer les sorts Alarme et Armure du mage avec ce trait. À partir du niveau 3, vous pouvez également lancer le sort Verrouillage des arcanes avec ce trait. Une fois que vous avez lancé l'un de ces sorts avec ce trait, vous ne pouvez plus le lancer à nouveau avant d'avoir terminé un repos long. L'intelligence est votre capacité de lancement de sorts pour ces sorts, et vous n'avez pas besoin de composants matériels pour les lancer avec ce trait."
93,dwarf,Duergar MPMM,Spells of the Mark,"If you have the Spellcasting or the Pact Magic class feature, the spells on the Mark of Warding Spells table are added to the spell list of your spellcasting class.",nain,MPMM Duergar,Sorts de la Marque,"Si vous possédez la classe Lanceur de sorts ou Magie des pactes, les sorts du tableau des sorts de la Marque de protection sont ajoutés à la liste des sorts de votre classe de lanceur de sorts."
94,dwarf,Duergar MPMM,,"
Spell Level
Spells


1st
Alarm, Armor of Agathys


2nd
Arcane Lock, Knock


3rd
Glyph of Warding, Magic Circle


4th
Leomund's Secret Chest, Mordenkainen's Faithful Hound


5th
Antilife Shell

",nain,MPMM Duergar,,"Niveau de sort
Sorts

1er
Alarme, Armure d'Agathys

2e
Verrouillage des arcanes, Frappe

3e
Glyphe de protection, Cercle magique

4e
Coffre secret de Leomund, Chien fidèle de Mordenkainen

5e
Coquille antivie"
95,dwarf,Duergar MPMM,Ability Scores,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1.",nain,MPMM Duergar,Scores de capacité,"Une valeur de capacité de votre choix augmente de 2, et une autre valeur de capacité de votre choix augmente de 1, ou trois valeurs de capacité de votre choix augmentent de 1."
96,dwarf,Duergar MPMM,Creature Type,You are a Humanoid. You are also considered a dwarf for any prerequisite or effect that requires you to be a dwarf.,nain,MPMM Duergar,Type de créature,Vous êtes un humanoïde. Vous êtes également considéré comme un nain pour tout prérequis ou effet qui requiert que vous soyez un nain.
97,dwarf,Duergar MPMM,Psionic Fortitude,You have advantage on saving throws you make to avoid or end the charmed or stunned condition on yourself.,nain,MPMM Duergar,Force psionique,Vous bénéficiez d'un avantage sur les jets de sauvegarde que vous effectuez pour éviter ou mettre fin à l'état charmé ou étourdi sur vous-même.
