,subclass,ability,content,subclass_FR,contability_FR,content_FR,levels
27,draconic-bloodline,Draconic Presence,"Beginning at 18th level, you can channel the dread presence of your dragon ancestor, causing those around you to become awestruck or frightened. As an action, you can spend 5 sorcery points to draw on this power and exude an aura of awe or fear (your choice) to a distance of 60 feet. For 1 minute or until you lose your concentration (as if you were casting a concentration spell), each hostile creature that starts its turn in this aura must succeed on a Wisdom saving throw or be charmed (if you chose awe) or frightened (if you chose fear) until the aura ends. A creature that succeeds on this saving throw is immune to your aura for 24 hours.Source: Player's Handbook",lignée draconique,Présence draconique,"À partir du niveau 18, vous pouvez canaliser la présence terrifiante de votre ancêtre dragon, ce qui provoque la stupeur ou la peur chez ceux qui vous entourent. Par une action, vous pouvez dépenser 5 points de sorcellerie pour utiliser ce pouvoir et dégager une aura de crainte ou de peur (au choix) à une distance de 18 mètres. Pendant 1 minute ou jusqu'à ce que vous perdiez votre concentration (comme si vous lanciez un sort de concentration), chaque créature hostile qui commence son tour dans cette aura doit réussir un jet de sauvegarde de Sagesse ou être charmée (si vous avez choisi la crainte) ou effrayée (si vous avez choisi la peur) jusqu'à ce que l'aura prenne fin. Une créature qui réussit ce jet de sauvegarde est immunisée contre votre aura pendant 24 heures. Source : Manuel du joueur",18.0
28,lunar-magic,Lunar Embodiment,"1st-Level Lunar Sorcery Feature
You learn additional spells when you reach certain levels in this class, as shown on the Lunar Spells table. Each of these spells counts as a sorcerer spell for you, but it doesn't count against the number of sorcerer spells you know.

Sorcerer Level
Full Moon Spell
New Moon Spell
Crescent Moon Spell


1st
Shield
Ray of Sickness
Color Spray


3rd
Lesser Restoration
Blindness/Deafness
Alter Self


5th
Dispel Magic
Vampiric Touch
Phantom Steed


7th
Death Ward
Confusion
Hallucinatory Terrain


9th
Rary's Telepathic Bond
Hold Monster
Mislead

Whenever you finish a long rest, you can choose what lunar phase manifests its power through your magic: Full Moon, New Moon, or Crescent Moon. While in the chosen phase, you can cast one 1st-level spell of the associated phase in the Lunar Spells table once without expending a spell slot. Once you cast a spell in this way, you can't do so again until you finish a long rest.",magie lunaire,Incarnation lunaire,"1er niveau Sorcellerie lunaire
Vous apprenez des sorts supplémentaires lorsque vous atteignez certains niveaux dans cette classe, comme indiqué dans le tableau des sorts lunaires. Chacun de ces sorts compte comme un sort de sorcier pour vous, mais il n'est pas comptabilisé dans le nombre de sorts de sorcier que vous connaissez.

Niveau de sorcier
Sort de pleine lune
Sort de nouvelle lune
Sort de croissant de lune

1er
Bouclier
Rayon de maladie
Vaporisation de couleur

3e
Restauration mineure
Cécité/surdité
Altération de soi

5e
Dissiper la magie
Toucher vampirique
Destrier fantôme

7e
Protection contre la mort
Confusion
Terrain hallucinatoire

9e
Lien télépathique de Rary
Emprisonner un monstre
Egarer

Chaque fois que vous terminez un repos long, vous pouvez choisir quelle phase lunaire manifeste son pouvoir à travers votre magie : Pleine lune, Nouvelle lune ou Croissant de lune. Pendant la phase choisie, vous pouvez lancer une fois un sort de niveau 1 de la phase associée dans le tableau des Sorts Lunaires sans dépenser d'emplacement de sort. Une fois que vous avez lancé un sort de cette manière, vous ne pouvez plus le faire avant d'avoir terminé un repos long.",1.0
29,lunar-magic,Moon Fire,"1st-Level Lunar Sorcery Feature
You can call down the radiant light of the moon on command. You learn the Sacred Flame spell, which doesn't count against the number of sorcerer cantrips you know. When you cast the spell, you can target one creature as normal or target two creatures within range that are within 5 feet of each other.",magie lunaire,Feu de la lune,"1er niveau Sorcellerie lunaire
Vous pouvez invoquer la lumière rayonnante de la lune sur commande. Vous apprenez le sort Flamme sacrée, qui ne compte pas dans le nombre de sorts de sorcier que vous connaissez. Lorsque vous lancez le sort, vous pouvez cibler une créature normalement ou cibler deux créatures à portée qui se trouvent à 1,50 mètre ou moins l'une de l'autre.",1.0
30,lunar-magic,Lunar Boons,"6th-Level Lunar Sorcery Feature
The current phase of your Lunar Embodiment can affect your Metamagic feature. Each Lunar Embodiment phase is associated with certain schools of magic, as shown here:Full Moon. Abjuration and divination spellsNew Moon. Enchantment and necromancy spellsCrescent Moon. Illusion and transmutation spellsWhenever you use Metamagic on a spell of a school of magic associated with your current Lunar Embodiment phase, you can reduce the sorcery points spent by 1 (minimum 0). You can reduce the sorcery points spent for your Metamagic a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest.",magie lunaire,Les bienfaits lunaires,"Capacité Sorcellerie Lunaire de Niveau 6
La phase actuelle de votre Incarnation Lunaire peut affecter votre capacité Métamagie. Chaque phase d'Incarnation Lunaire est associée à certaines écoles de magie, comme indiqué ici :Pleine Lune. Sorts d'abjuration et de divinationNouvelle Lune. Sorts d'enchantement et de nécromancieCroissant de Lune. Sorts d'illusion et de transmutationChaque fois que vous utilisez Métamagie sur un sort d'une école de magie associée à votre phase d'Incarnation Lunaire actuelle, vous pouvez réduire les points de sorcellerie dépensés de 1 (minimum 0). Vous pouvez réduire les points de sorcellerie dépensés pour votre Métamagie un nombre de fois égal à votre bonus de maîtrise, et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long.",6.0
31,lunar-magic,Waxing and Waning,"6th-Level Lunar Sorcery Feature
You gain greater control over the phases of your lunar magic. As a bonus action, you can spend 1 sorcery point to change your current Lunar Embodiment phase to a different one.You can now cast one 1st-level spell from each lunar phase of the Lunar Spells table once without expending a spell slot, provided your current phase is the same as the lunar phase spell. Once you cast a lunar phase spell in this way, you can't do so again until you finish a long rest.",magie lunaire,Croissance et décroissance,"Fonction Sorcellerie lunaire de niveau 6
Vous obtenez un meilleur contrôle sur les phases de votre magie lunaire. En tant qu'action bonus, vous pouvez dépenser 1 point de sorcellerie pour changer votre phase d'Incarnation lunaire actuelle en une autre. Vous pouvez désormais lancer une fois un sort de niveau 1 de chaque phase lunaire du tableau des Sorts lunaires sans dépenser d'emplacement de sort, à condition que votre phase actuelle soit la même que le sort de phase lunaire. Une fois que vous avez lancé un sort de phase lunaire de cette manière, vous ne pouvez plus le faire avant d'avoir terminé un repos long.",6.0
32,lunar-magic,Lunar Empowerment,"14th-Level Lunar Sorcery Feature
The power of a lunar phase saturates your being. While you are in a Lunar Embodiment phase, you also gain the following benefit associated with that phase:Full Moon. You can use a bonus action to shed bright light in a 10-foot radius and dim light for an additional 10 feet or to douse the light. In addition, you and creatures of your choice have advantage on Intelligence (Investigation) and Wisdom (Perception) checks while within the bright light you shed.New Moon. You have advantage on Dexterity (Stealth) checks. In addition, while you are entirely in darkness, attack rolls have disadvantage against you.Crescent Moon. You have resistance to necrotic and radiant damage.",magie lunaire,Autonomisation lunaire,"14e niveau Sorcellerie lunaire
La puissance d'une phase lunaire imprègne votre être. Lorsque vous êtes dans une phase d'Incarnation lunaire, vous bénéficiez également de l'avantage suivant associé à cette phase :Pleine lune. Vous pouvez utiliser une action bonus pour projeter une lumière vive dans un rayon de 3 mètres et une lumière tamisée sur 3 mètres supplémentaires ou pour éteindre la lumière. De plus, vous et les créatures de votre choix avez l'avantage aux tests d'Intelligence (Investigation) et de Sagesse (Perception) tant que vous êtes dans la lumière vive que vous projetez.Nouvelle lune. Vous avez l'avantage aux tests de Dextérité (Discrétion). De plus, tant que vous êtes entièrement dans l'obscurité, les jets d'attaque ont un désavantage contre vous.Croissant de lune. Vous avez une résistance aux dégâts nécrotiques et radiants.",14.0
33,lunar-magic,Lunar Phenomenon,"18th-Level Lunar Sorcery feature
As a bonus action, you can tap into a special power of your current Lunar Embodiment phase. Alternatively, as part of the bonus action you take to change your lunar phase using the Waxing and Waning feature, you can immediately use the power of the lunar phase you are entering:Full Moon. You radiate moonlight for a moment. Each creature of your choice within 30 feet of you must succeed on a Constitution saving throw against your spell save DC or be blinded until the end of its next turn. In addition, one creature of your choice in that area regains 3d8 hit points.New Moon. You momentarily emanate gloom. Each creature of your choice within 30 feet of you must succeed on a Dexterity saving throw against your spell save DC or take 3d10 necrotic damage and have its speed reduced to 0 until the end of its next turn. In addition, you become invisible until the end of your next turn, or until immediately after you make an attack roll or cast a spell.Crescent Moon. You can magically teleport to an unoccupied space you can see within 60 feet of yourself. You can bring along one willing creature you can see within 5 feet of yourself. That creature teleports to an unoccupied space of your choice that you can see within 5 feet of your destination space. In addition, you and that creature gain resistance to all damage until the start of your next turn.Once you use one of these bonus action benefits, you can't use that benefit again until you finish a long rest, unless you spend 5 sorcery points to use it again.Source: Dragonlance: Shadow of the Dragon Queen",magie lunaire,Phénomène lunaire,"Sorcellerie lunaire de niveau 18
En tant qu'action bonus, vous pouvez utiliser un pouvoir spécial de votre phase d'incarnation lunaire actuelle. Alternativement, dans le cadre de l'action bonus que vous effectuez pour changer votre phase lunaire en utilisant la fonction Croissance et décroissance, vous pouvez immédiatement utiliser le pouvoir de la phase lunaire dans laquelle vous entrez :Pleine lune. Vous irradiez la lumière lunaire pendant un moment. Chaque créature de votre choix dans un rayon de 9 mètres autour de vous doit réussir un jet de sauvegarde de Constitution contre le DD de votre sauvegarde contre les sorts ou être aveuglée jusqu'à la fin de son prochain tour. De plus, une créature de votre choix dans cette zone récupère 3d8 points de vie.Nouvelle lune. Vous émanez momentanément de l'obscurité. Chaque créature de votre choix dans un rayon de 9 mètres autour de vous doit réussir un jet de sauvegarde de Dextérité contre le DD de votre sauvegarde contre les sorts ou subir 3d10 dégâts nécrotiques et voir sa vitesse réduite à 0 jusqu'à la fin de son prochain tour. De plus, vous devenez invisible jusqu'à la fin de votre prochain tour, ou jusqu'à ce que vous ayez effectué un jet d'attaque ou lancé un sort.Croissant de lune. Vous pouvez vous téléporter par magie dans un espace inoccupé que vous pouvez voir à 18 mètres de vous. Vous pouvez amener avec vous une créature consentante que vous pouvez voir à 1,5 mètre de vous. Cette créature se téléporte dans un espace inoccupé de votre choix que vous pouvez voir à 1,5 mètre de votre espace de destination. De plus, vous et cette créature gagnez une résistance à tous les dégâts jusqu'au début de votre prochain tour.Une fois que vous avez utilisé l'un de ces avantages d'action bonus, vous ne pouvez plus utiliser cet avantage avant d'avoir terminé un repos long, à moins que vous ne dépensiez 5 points de sorcellerie pour l'utiliser à nouveau.Source : Dragonlance : L'Ombre de la Reine Dragon",18.0
34,runechild,Essence Runes,"At 1st level, your body begins to express your innate magic as runes traced out across your skin. You start with 1 essence rune, and gain an additional rune whenever you gain a level in this class. These runes can manifest anywhere on your body, though the first usually manifests on the forehead. Your essence runes remain invisible when inert.At the end of a turn during which you spent one or more sorcery points, a number of your essence runes equal to the number of sorcery points you spent begin to glow with stored energy, becoming charged runes. You use these charged runes to power your Runechild subclass features. Also, as a bonus action, you may spend a sorcery point to convert two essence runes into two charged runes.If you have no sorcery points and no charged runes, you can convert a single essence rune into a charged rune as an action.If you have 5 or more charged runes, you emit bright light in a 5-foot radius and dim light for an additional 5 feet.If you expend a charged rune to use one of your Runechild features, it returns to being an inert essence rune. Any charged runes also revert to inert essence runes after you finish a long rest.",enfant des runes,Les runes essentielles,"Au niveau 1, votre corps commence à exprimer votre magie innée sous forme de runes tracées sur votre peau. Vous commencez avec 1 rune d'essence et gagnez une rune supplémentaire à chaque fois que vous gagnez un niveau dans cette classe. Ces runes peuvent se manifester n'importe où sur votre corps, bien que la première se manifeste généralement sur le front. Vos runes d'essence restent invisibles lorsqu'elles sont inertes. À la fin d'un tour pendant lequel vous avez dépensé un ou plusieurs points de sorcellerie, un nombre de vos runes d'essence égal au nombre de points de sorcellerie que vous avez dépensés commencent à briller avec l'énergie stockée, devenant des runes chargées. Vous utilisez ces runes chargées pour alimenter vos capacités de sous-classe d'Enfant des runes. De plus, en tant qu'action bonus, vous pouvez dépenser un point de sorcellerie pour convertir deux runes d'essence en deux runes chargées. Si vous n'avez ni points de sorcellerie ni runes chargées, vous pouvez convertir une seule rune d'essence en rune chargée par une action. Si vous avez 5 runes chargées ou plus, vous émettez une lumière vive dans un rayon de 1,50 mètre et une lumière tamisée sur 1,50 mètre supplémentaire. Si vous dépensez une rune chargée pour utiliser l'une de vos capacités d'Enfant des runes, elle redevient une rune d'essence inerte. Toutes les runes chargées redeviennent également des runes d'essence inertes après avoir terminé un repos long.",1.0
35,runechild,Runic Magic,"Beginning at 1st level, you learn additional spells when you reach certain levels in this class, as shown on the Runic Spells table. Each of these spells counts as a sorcerer spell for you, but it doesn't count against the number of sorcerer spells you know.When you gain a level in this class, you can replace one spell you gained from this feature with another spell of the same level. The new spell must be an abjuration or transmutation spell from the sorcerer, warlock, or wizard spell list.

Sorcerer Level
Spells


1st
Longstrider, Protection from Evil and Good


3rd
Lesser Restoration, Protection from Poison


5th
Glyph of Warding,, Magic Circle


7th
Death Ward,, Freedom of Movement


9th
Greater Restoration,, Telekinesis

",enfant des runes,Magie runique,"À partir du niveau 1, vous apprenez des sorts supplémentaires lorsque vous atteignez certains niveaux dans cette classe, comme indiqué dans le tableau des sorts runiques. Chacun de ces sorts compte comme un sort d'ensorceleur pour vous, mais il n'est pas comptabilisé dans le nombre de sorts d'ensorceleur que vous connaissez. Lorsque vous gagnez un niveau dans cette classe, vous pouvez remplacer un sort que vous avez gagné grâce à cette capacité par un autre sort du même niveau. Le nouveau sort doit être un sort d'abjuration ou de transmutation de la liste des sorts d'ensorceleur, de démoniste ou de magicien.

Niveau d'ensorceleur
Sorts

1er
Longstrider, Protection contre le mal et le bien

3e
Petite restauration, Protection contre le poison

5e
Glyphe de protection, Cercle magique

7e
Protection contre la mort, Liberté de mouvement

9e
Grande restauration, Télékinésie",1.0
36,runechild,Glyph of Aegis,"Starting at 1st level, you can release the stored arcane power within your runes to absorb or deflect threatening attacks. Whenever you take damage, you can expend any number of charged runes as a reaction. Roll a number of d6s equal to the number of runes you expended, and reduce the damage by the total.When you reach 6th level, you can touch a creature as an action and expend up to 3 charged runes to transfer your protective power to it for up to 1 hour. The next time that creature takes damage within the next hour, it rolls 1d6 per charged rune spent and reduces the damage by the total. You can't transfer this power to a creature already under the effect of Glyph of Aegis.Your Glyph of Aegis die becomes a d8 at 14th level.",enfant des runes,Glyphe d'Égide,"À partir du niveau 1, vous pouvez libérer le pouvoir arcanique stocké dans vos runes pour absorber ou dévier les attaques menaçantes. Chaque fois que vous subissez des dégâts, vous pouvez dépenser n'importe quel nombre de runes chargées en réaction. Lancez un nombre de d6 égal au nombre de runes dépensées et réduisez les dégâts du total. Lorsque vous atteignez le niveau 6, vous pouvez toucher une créature par une action et dépenser jusqu'à 3 runes chargées pour lui transférer votre pouvoir protecteur pendant 1 heure maximum. La prochaine fois que cette créature subit des dégâts dans l'heure qui suit, elle lance 1d6 par rune chargée dépensée et réduit les dégâts du total. Vous ne pouvez pas transférer ce pouvoir à une créature déjà sous l'effet de Glyphe d'égide. Votre dé de Glyphe d'égide devient un d8 au niveau 14.",1.0
37,runechild,Sigilic Augmentation,"At 6th level, you can channel your runes to temporarily bolster your physical capabilities. When you make a Strength, Dexterity, or Constitution ability check, you can expend a charged rune as a reaction to gain advantage on the roll.In addition, when you are forced to make a Strength, Dexterity, or Constitution saving throw, you can use your reaction and expend a charged rune to gain advantage on the saving throw. Once you use this feature in this way, you can't use it in this way again until you complete a long rest.",enfant des runes,Augmentation sigilique,"Au niveau 6, vous pouvez canaliser vos runes pour renforcer temporairement vos capacités physiques. Lorsque vous effectuez un test de Force, de Dextérité ou de Constitution, vous pouvez utiliser une rune chargée en réaction pour obtenir un avantage sur le jet. De plus, lorsque vous êtes obligé d'effectuer un jet de sauvegarde de Force, de Dextérité ou de Constitution, vous pouvez utiliser votre réaction et dépenser une rune chargée pour obtenir un avantage sur le jet de sauvegarde. Une fois que vous avez utilisé cette capacité de cette manière, vous ne pouvez plus l'utiliser de cette manière avant d'avoir terminé un repos long.",6.0
38,runechild,Manifest Inscriptions,"Also at 6th level, you can reveal hidden glyphs and enchantments that surround you. As an action, you expend one charged rune to reveal hidden or invisible arcane traps, marks, runes, wards, sensors, or glyphs within 60 feet of you. They glow with dim light in a 5-foot radius for 1 minute.You have advantage on Intelligence (Arcana) checks to discern the nature of any magic revealed in this way for the duration. If the glyphs you reveal mean something in a language you can't read, you can understand them while they are glowing as if you knew that language.",enfant des runes,Inscriptions manifestes,"Au niveau 6, vous pouvez également révéler les glyphes et enchantements cachés qui vous entourent. Par une action, vous dépensez une rune chargée pour révéler des pièges arcaniques, des marques, des runes, des protections, des capteurs ou des glyphes cachés ou invisibles dans un rayon de 18 mètres autour de vous. Ils brillent d'une faible lumière dans un rayon de 1,5 mètre pendant 1 minute. Vous bénéficiez d'un avantage aux tests d'Intelligence (Arcanes) pour discerner la nature de toute magie révélée de cette manière pendant la durée de l'effet. Si les glyphes que vous révélez signifient quelque chose dans une langue que vous ne pouvez pas lire, vous pouvez les comprendre pendant qu'ils brillent comme si vous connaissiez cette langue.",6.0
39,runechild,Runic Torrent,"Upon reaching 14th level, you can channel runic energy to overpower even the staunchest defenses. When you cast a spell, you can expend 2 charged runes to cause the spell to deal force damage instead of its usual damage types. Additionally, all creatures targeted by the spell or within the spell's area must succeed on a Strength saving throw against your spell save DC or be knocked prone or pushed up to 15 feet away from the spell's point of origin (your choice).Once you use this feature, you can't do so again until you complete a short or long rest.",enfant des runes,Torrent runique,"Une fois le niveau 14 atteint, vous pouvez canaliser l'énergie runique pour vaincre les défenses les plus solides. Lorsque vous lancez un sort, vous pouvez dépenser 2 runes chargées pour que le sort inflige des dégâts de force au lieu de ses types de dégâts habituels. De plus, toutes les créatures ciblées par le sort ou dans la zone d'effet du sort doivent réussir un jet de sauvegarde de Force contre le DD de sauvegarde de votre sort ou être mises à terre ou poussées à 4,50 mètres du point d'origine du sort (au choix). Une fois que vous avez utilisé cette capacité, vous ne pouvez plus le faire avant d'avoir effectué un repos court ou long.",14.0
40,runechild,Arcane Exemplar,"Starting at 18th level, you can use a bonus action and expend a charged rune to become a being of pure magical energy. While in your exemplar form, you gain the following benefits:
You have a flying speed of 60 feet.

Creatures have disadvantage on saving throws against your sorcerer spells.

You have resistance to damage dealt by spells.

Whenever you cast a spell of 1st level or higher, you regain hit points equal to the spell's level.
Your exemplar form lasts until the end of your turn. However, you can expend a charged rune at the end of your turn (no action required) to extend the duration until the end of your next turn. When your exemplar form ends, you are stunned until the end of your next turn.Once you use this feature, you can't use it again until you complete a long rest.Source: Tal'Dorei Campaign Setting Reborn",enfant des runes,Exemple arcanique,"À partir du niveau 18, vous pouvez utiliser une action bonus et dépenser une rune chargée pour devenir un être d'énergie magique pure. Sous votre forme exemplaire, vous bénéficiez des avantages suivants :
Vous avez une vitesse de vol de 18 mètres.

Les créatures ont un désavantage aux jets de sauvegarde contre vos sorts d'ensorceleur.

Vous avez une résistance aux dégâts infligés par les sorts.

À chaque fois que vous lancez un sort de niveau 1 ou supérieur, vous regagnez des points de vie égaux au niveau du sort.
Votre forme exemplaire dure jusqu'à la fin de votre tour. Cependant, vous pouvez dépenser une rune chargée à la fin de votre tour (aucune action requise) pour prolonger la durée jusqu'à la fin de votre prochain tour. Lorsque votre forme exemplaire prend fin, vous êtes étourdi jusqu'à la fin de votre prochain tour.Une fois que vous avez utilisé cette fonctionnalité, vous ne pouvez plus l'utiliser avant d'avoir terminé un repos long.Source : Tal'Dorei Campaign Setting Reborn",18.0
41,shadow-magic,Shadow Sorcerer Quirks,"At your option, you can pick from or roll on the Shadow Sorcerer Quirks table to create a quirk for your character.

d6
Quirk


1
You are always icy cold to the touch.


2
When you are asleep, you don't appear to breathe (though you must still breathe to survive).


3
You barely bleed, even when badly injured.


4
Your heart beats once per minute. This event sometimes surprises you.


5
You have trouble remembering that living creatures and corpses should be treated differently.


6
You blinked. Once. Last week.

",magie de l'ombre,Alter du Sorcier de l'Ombre,"À votre choix, vous pouvez choisir parmi les Alter du Sorcier de l'Ombre ou lancer un dé sur celui-ci pour créer un Alter pour votre personnage.

d6
Alter

1
Vous êtes toujours glacial au toucher.

2
Lorsque vous dormez, vous ne semblez pas respirer (bien que vous deviez toujours respirer pour survivre).

3
Vous saignez à peine, même lorsque vous êtes gravement blessé.

4
Votre cœur bat une fois par minute. Cet événement vous surprend parfois.

5
Vous avez du mal à vous rappeler que les créatures vivantes et les cadavres doivent être traités différemment.

6
Vous avez cligné des yeux. Une fois. La semaine dernière.",
42,shadow-magic,Eyes of the Dark,"From 1st level, you have darkvision with a range of 120 feet.When you reach 3rd level in this class, you learn the Darkness spell, which doesn't count against your number of sorcerer spells known. In addition, you can cast it by spending 2 sorcery points or by expending a spell slot. If you cast it with sorcery points, you can see through the darkness created by the spell.",magie de l'ombre,Les yeux de l'obscurité,"À partir du niveau 1, vous avez la vision dans le noir avec une portée de 120 pieds. Lorsque vous atteignez le niveau 3 dans cette classe, vous apprenez le sort Obscurité, qui ne compte pas dans votre nombre de sorts de sorcier connus. De plus, vous pouvez le lancer en dépensant 2 points de sorcellerie ou en dépensant un emplacement de sort. Si vous le lancez avec des points de sorcellerie, vous pouvez voir à travers l'obscurité créée par le sort.",1.0
43,shadow-magic,Strength of the Grave,"Starting at 1st level, your existence in a twilight state between life and death makes you difficult to defeat. When damage reduces you to 0 hit points, you can make a Charisma saving throw (DC 5 + the damage taken). On a success, you instead drop to 1 hit point. You can't use this feature if you are reduced to 0 hit points by radiant damage or by a critical hit.After the saving throw succeeds, you can't use this feature again until you finish a long rest.",magie de l'ombre,La force de la tombe,"À partir du niveau 1, votre existence dans un état crépusculaire entre la vie et la mort vous rend difficile à vaincre. Lorsque les dégâts vous réduisent à 0 point de vie, vous pouvez effectuer un jet de sauvegarde de Charisme (DD 5 + les dégâts subis). En cas de réussite, vous tombez à 1 point de vie. Vous ne pouvez pas utiliser cette capacité si vous êtes réduit à 0 point de vie par des dégâts radiants ou par un coup critique. Une fois le jet de sauvegarde réussi, vous ne pouvez plus utiliser cette capacité avant d'avoir terminé un repos long.",1.0
44,shadow-magic,Hound of Ill Omen,"At 6th level, you gain the ability to call forth a howling creature of darkness to harass your foes. As a bonus action, you can spend 3 sorcery points to summon a hound of ill omen to target one creature you can see within 120 feet of you. The hound uses the dire wolf’s statistics, with the following changes:
The hound is size Medium, not Large, and it counts as a monstrosity, not a beast.

It appears with a number of temporary hit points equal to half your sorcerer level.

It can move through other creatures and objects as if they were difficult terrain. The hound takes 5 force damage if it ends its turn inside an object.

At the start of its turn, the hound automatically knows its target’s location. If the target was hidden, it is no longer hidden from the hound.
The hound appears in an unoccupied space of your choice within 30 feet of the target. Roll initiative for the hound. On its turn, it can move only toward its target by the most direct route, and it can use its action only to attack its target. The hound can make opportunity attacks, but only against its target. Additionally, while the hound is within 5 feet of the target, the target has disadvantage on saving throws against any spell you cast. The hound disappears if it is reduced to 0 hit points, if its target is reduced to 0 hit points, or after 5 minutes.",magie de l'ombre,Chien de mauvais augure,"Au niveau 6, vous obtenez la capacité d'invoquer une créature des ténèbres hurlante pour harceler vos ennemis. En tant qu'action bonus, vous pouvez dépenser 3 points de sorcellerie pour invoquer un chien de mauvais augure qui cible une créature que vous pouvez voir à 36 mètres de vous. Le chien utilise les statistiques du loup sinistre, avec les modifications suivantes :
Le chien est de taille M, pas G, et il compte comme une monstruosité, pas comme une bête.

Il apparaît avec un nombre de points de vie temporaires égal à la moitié de votre niveau de sorcier.

Il peut se déplacer à travers d'autres créatures et objets comme s'il s'agissait d'un terrain difficile. Le chien subit 5 dégâts de force s'il termine son tour à l'intérieur d'un objet.

Au début de son tour, le chien connaît automatiquement l'emplacement de sa cible. Si la cible était cachée, elle n'est plus cachée au chien.
Le chien apparaît dans un espace inoccupé de votre choix à 9 mètres de la cible. Lancez l'initiative pour le chien. À son tour, il ne peut se déplacer que vers sa cible par le chemin le plus direct, et il ne peut utiliser son action que pour attaquer sa cible. Le chien peut effectuer des attaques d'opportunité, mais uniquement contre sa cible. De plus, tant que le chien est à 1,50 mètre ou moins de la cible, celle-ci subit un désavantage aux jets de sauvegarde contre les sorts que vous lancez. Le chien disparaît s'il est réduit à 0 point de vie, si sa cible est réduite à 0 point de vie ou après 5 minutes.",6.0
45,shadow-magic,Shadow Walk,"At 14th level, you gain the ability to step from one shadow into another. When you are in dim light or darkness, as a bonus action, you can teleport up to 120 feet to an unoccupied space you can see that is also in dim light or darkness.",magie de l'ombre,Promenade de l'ombre,"Au niveau 14, vous obtenez la capacité de passer d'une ombre à une autre. Lorsque vous êtes dans la pénombre ou dans l'obscurité, par une action bonus, vous pouvez vous téléporter jusqu'à 36 mètres dans un espace inoccupé que vous pouvez voir et qui est également dans la pénombre ou dans l'obscurité.",14.0
46,shadow-magic,Umbral Form,"Starting at 18th level, you can spend 6 sorcery points as a bonus action to transform yourself into a shadowy form. In this form, you have resistance to all damage except force and radiant damage, and you can move through other creatures and objects as if they were difficult terrain. You take 5 force damage if you end your turn inside an object.You remain in this form for 1 minute. It ends early if you are incapacitated, if you die, or if you dismiss it as a bonus action.Source: Xanathar's Guide to Everything",magie de l'ombre,Forme ombrale,"À partir du niveau 18, vous pouvez dépenser 6 points de sorcellerie en tant qu'action bonus pour vous transformer en une forme ténébreuse. Sous cette forme, vous bénéficiez d'une résistance à tous les dégâts, à l'exception des dégâts de force et des dégâts radiants, et vous pouvez vous déplacer à travers d'autres créatures et objets comme s'il s'agissait d'un terrain difficile. Vous subissez 5 dégâts de force si vous terminez votre tour à l'intérieur d'un objet. Vous restez sous cette forme pendant 1 minute. Elle se termine prématurément si vous êtes immobilisé, si vous mourez ou si vous l'annulez en tant qu'action bonus. Source : Xanathar's Guide to Everything",18.0
47,storm-sorcery,Wind Speaker,"The arcane magic you command is infused with elemental air. You can speak, read, and write Primordial. Knowing this language allows you to understand and be understood by those who speak its dialects: Aquan, Auran, Ignan, and Terran.",sorcellerie de la tempête,Haut-parleur à vent,"La magie arcanique que vous maîtrisez est imprégnée d'air élémentaire. Vous pouvez parler, lire et écrire le Primordial. Connaître cette langue vous permet de comprendre et d'être compris par ceux qui parlent ses dialectes : Aquan, Auran, Ignan et Terran.",
48,storm-sorcery,Tempestuous Magic,"Starting at 1st level, you can use a bonus action on your turn to cause whirling gusts of elemental air to briefly surround you, immediately before or after you cast a spell of 1st level or higher. Doing so allows you to fly up to 10 feet without provoking opportunity attacks.",sorcellerie de la tempête,Magie tempétueuse,"À partir du niveau 1, vous pouvez utiliser une action bonus pendant votre tour pour provoquer un tourbillon d'air élémentaire qui vous entoure brièvement, juste avant ou après avoir lancé un sort de niveau 1 ou supérieur. Cela vous permet de voler jusqu'à 3 mètres sans provoquer d'attaques d'opportunité.",1.0
49,storm-sorcery,Heart of the Storm,"At 6th level, you gain resistance to lightning and thunder damage. In addition, whenever you start casting a spell of 1st level or higher that deals lightning or thunder damage, stormy magic erupts from you. This eruption causes creatures of your choice that you can see within 10 feet of you to take lightning or thunder damage (choose each time this ability activates) equal to half your sorcerer level.",sorcellerie de la tempête,Le cœur de la tempête,"Au niveau 6, vous gagnez une résistance aux dégâts de foudre et de tonnerre. De plus, chaque fois que vous lancez un sort de niveau 1 ou supérieur qui inflige des dégâts de foudre ou de tonnerre, une magie orageuse jaillit de vous. Cette éruption fait que les créatures de votre choix que vous pouvez voir à 3 mètres ou moins de vous subissent des dégâts de foudre ou de tonnerre (à choisir à chaque activation de cette capacité) égaux à la moitié de votre niveau d'ensorceleur.",6.0
