,subclass,ability,content,subclass_FR,contability_FR,content_FR,levels
37,evocation,Sculpt Spells,"Beginning at 2nd level, you can create pockets of relative safety within the effects of your evocation spells. When you cast an evocation spell that affects other creatures that you can see, you can choose a number of them equal to 1 + the spell's level. The chosen creatures automatically succeed on their saving throws against the spell, and they take no damage if they would normally take half damage on a successful save.",évocation,Sorts de sculpture,"À partir du niveau 2, vous pouvez créer des zones de sécurité relative dans les effets de vos sorts d'évocation. Lorsque vous lancez un sort d'évocation qui affecte d'autres créatures que vous pouvez voir, vous pouvez en choisir un nombre égal à 1 + le niveau du sort. Les créatures choisies réussissent automatiquement leur jet de sauvegarde contre le sort et ne subissent aucun dégât si elles subissent normalement la moitié des dégâts en cas de réussite.",2
38,evocation,Potent Cantrip,"Starting at 6th level, your damaging cantrips affect even creatures that avoid the brunt of the effect. When a creature succeeds on a saving throw against your cantrip, the creature takes half the cantrip's damage (if any) but suffers no additional effect from the cantrip.",évocation,Cantrip puissant,"À partir du niveau 6, vos sorts mineurs infligeant des dégâts affectent même les créatures qui évitent l'effet de ces sorts. Lorsqu'une créature réussit un jet de sauvegarde contre votre sort mineur, elle subit la moitié des dégâts du sort mineur (le cas échéant) mais ne subit aucun effet supplémentaire du sort mineur.",6
39,evocation,Empowered Evocation,"Beginning at 10th level, you can add your Intelligence modifier (minimum of +1) to the damage roll of any wizard evocation spell that you cast. The damage bonus applies to one damage roll of a spell, not multiple rolls.",évocation,Évocation renforcée,"À partir du niveau 10, vous pouvez ajouter votre modificateur d'Intelligence (minimum de +1) au jet de dégâts de n'importe quel sort d'évocation de magicien que vous lancez. Le bonus de dégâts s'applique à un jet de dégâts d'un sort, et non à plusieurs.",10
40,evocation,Overchannel,"Starting at 14th level, you can increase the power of your simpler spells. When you cast a wizard spell of 5th level or lower that deals damage and isn't a cantrip, you can deal maximum damage with that spell.The first time you do so, you suffer no adverse effect. If you use this feature again before you finish a long rest, you take 2d12 necrotic damage for each level of the spell, immediately after you cast it. Each time you use this feature again before finishing a long rest, the necrotic damage per spell level increases by 1d12. This damage ignores resistance and immunity.Source: Player's Handbook",évocation,Surcanal,"À partir du niveau 14, vous pouvez augmenter la puissance de vos sorts les plus simples. Lorsque vous lancez un sort de magicien de niveau 5 ou inférieur qui inflige des dégâts et qui n'est pas un sort de sortilège, vous pouvez infliger le maximum de dégâts avec ce sort. La première fois que vous le faites, vous ne subissez aucun effet adverse. Si vous utilisez à nouveau cette capacité avant de terminer un repos long, vous subissez 2d12 dégâts nécrotiques pour chaque niveau du sort, immédiatement après l'avoir lancé. Chaque fois que vous utilisez à nouveau cette capacité avant de terminer un repos long, les dégâts nécrotiques par niveau de sort augmentent de 1d12. Ces dégâts ignorent la résistance et l'immunité. Source : Manuel du joueur",14
41,graviturgy-magic,Expanded Spell List,"2nd-level Graviturgy Magic feature
The School of Graviturgy Magic lets you choose from an expanded list of spells developed
through the manipulation of dunamis. The following Dunamancy Spells are added to the wizard spell list for you:

Spell Level
Spells


Cantrip
Sapping Sting


1st
Magnify Gravity


2nd
Fortune's Favor, Immovable Object, Wristpocket


3rd
Pulse Wave


4th
Gravity Sinkhole


5th
—


6th
Gravity Fissure


7th
Tether Essence


8th
Dark Star


9th
Ravenous Void

",graviturgie-magie,Liste de sorts étendue,"2e niveau de la magie graviturgique
L'école de magie graviturgique vous permet de choisir parmi une liste étendue de sorts développés
par la manipulation de dunamis. Les sorts de dunamancie suivants sont ajoutés à la liste de sorts de magicien pour vous :

Niveau de sort
Sorts

Cantrip
Dard de sape

1er
Magnifier la gravité

2e
Faveur de la fortune, Objet immobile, Pochette de poignet

3e
Onde de pulsation

4e
Gouffre de gravité

5e
—

6e
Fissure de gravité

7e
Essence d'attache

8e
Étoile noire

9e
Vide vorace",2
42,graviturgy-magic,Adjust Density,"2nd-level Graviturgy Magic feature
As an action, you can magically alter the weight of one object or creature you can see within 30 feet of you. The object or creature must be Large or smaller. The target's weight is halved or doubled for up to 1 minute or until your concentration ends (as if you were concentrating on a spell).While the weight of a creature is halved by this effect, the creature's speed increases by 10 feet, it can jump twice as far as normal, and it has disadvantage on Strength checks and Strength saving throws. While the weight of a creature is doubled by this effect, the creature's speed is reduced by 10 feet, and it has advantage on Strength checks and Strength saving throws.Upon reaching 10th level in this class, you can target an object or a creature that is Huge or smaller.",graviturgie-magie,Ajuster la densité,"2e niveau de la magie de la gravitation
En tant qu'action, vous pouvez modifier par magie le poids d'un objet ou d'une créature que vous pouvez voir à 9 mètres ou moins de vous. L'objet ou la créature doit être de taille G ou plus petit. Le poids de la cible est divisé par deux ou doublé pendant 1 minute maximum ou jusqu'à ce que votre concentration se termine (comme si vous vous concentriez sur un sort).Lorsque le poids d'une créature est divisé par deux par cet effet, la créature augmente de 3 mètres, elle peut sauter deux fois plus loin que la normale et elle a un désavantage aux tests de Force et aux jets de sauvegarde de Force.Lorsque le poids d'une créature est doublé par cet effet, la vitesse de la créature est réduite de 3 mètres et elle a un avantage aux tests de Force et aux jets de sauvegarde de Force.En atteignant le niveau 10 dans cette classe, vous pouvez cibler un objet ou une créature de taille Géante ou plus petite.",2
43,graviturgy-magic,Gravity Well,"6th-level Graviturgy Magic feature
You've learned how to manipulate gravity around a living being: whenever you cast a spell on a creature, you can move the target 5 feet to an unoccupied space of your choice if the target is willing to move, the spell hits it with an attack, or it fails a saving throw against the spell.",graviturgie-magie,Puits de gravité,"Magie graviturgique de niveau 6
Vous avez appris à manipuler la gravité autour d'un être vivant : chaque fois que vous lancez un sort sur une créature, vous pouvez déplacer la cible de 1,50 m vers un espace inoccupé de votre choix si la cible est prête à se déplacer, si le sort la touche avec une attaque ou si elle échoue à un jet de sauvegarde contre le sort.",6
44,graviturgy-magic,Violent Attraction,"10th-level Graviturgy Magic feature
When another creature that you can see within 60 feet of you hits with a weapon attack, you can use your reaction to increase the attack's velocity, causing the attack's target to take an extra 1d10 damage of the weapon's type.Alternatively, if a creature within 60 feet of you takes damage from a fall, you can use your reaction to increase the fall's damage by 2d10.You can use this feature a number of times equal to your Intelligence modifier (a minimum of once). You regain all expended uses when you finish a long rest.",graviturgie-magie,Attirance violente,"10e niveau - Capacité de magie graviturgique
Lorsqu'une autre créature que vous pouvez voir à 18 mètres ou moins de vous touche avec une attaque d'arme, vous pouvez utiliser votre réaction pour augmenter la vélocité de l'attaque, ce qui fait que la cible de l'attaque subit 1d10 dégâts supplémentaires du type de l'arme.Sinon, si une créature à 18 mètres ou moins de vous subit des dégâts suite à une chute, vous pouvez utiliser votre réaction pour augmenter les dégâts de la chute de 2d10.Vous pouvez utiliser cette capacité un nombre de fois égal à votre modificateur d'Intelligence (au moins une fois). Vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long.",10
45,graviturgy-magic,Event Horizon,"14th-level Graviturgy Magic feature
As an action, you can magically emit a powerful field of gravitational energy that tugs at other creatures for up to 1 minute or until your concentration ends (as if you were concentrating on a spell). For the duration, whenever a creature hostile to you starts its turn within 30 feet of you, it must make a Strength saving throw against your spell save DC. On a failed save, it takes 2d10 force damage, and its speed is reduced to 0 until the start of its next turn. On a successful save, it takes half as much damage, and every foot it moves this turn costs 2 extra feet of movement.Once you use this feature, you can't do so again until you finish a long rest or until you expend a spell slot of 3rd level or higher on it.Source: Explorer's Guide to Wildemount",graviturgie-magie,Horizon des événements,"14e niveau Graviturgie Magie
En tant qu'action, vous pouvez émettre magiquement un puissant champ d'énergie gravitationnelle qui attire les autres créatures pendant 1 minute maximum ou jusqu'à ce que votre concentration se termine (comme si vous vous concentriez sur un sort). Pendant toute la durée de l'action, chaque fois qu'une créature hostile à vous commence son tour à 9 mètres ou moins de vous, elle doit effectuer un jet de sauvegarde de Force contre le DD de sauvegarde de votre sort. En cas d'échec, elle subit 2d10 dégâts de force et sa vitesse est réduite à 0 jusqu'au début de son prochain tour. En cas de réussite, elle subit la moitié des dégâts et chaque mètre parcouru pendant ce tour coûte 60 centimètres de mouvement supplémentaire. Une fois que vous avez utilisé cette capacité, vous ne pouvez plus le faire avant d'avoir terminé un repos long ou d'avoir dépensé un emplacement de sort de niveau 3 ou supérieur sur elle. Source : Guide de l'explorateur de Wildemount",14
46,illusion,Illusion Savant,"Beginning when you select this school at 2nd level, the gold and time you must spend to copy a Illusion spell into your spellbook is halved.",illusion,Savant des illusions,"À partir du moment où vous sélectionnez cette école au niveau 2, l'or et le temps que vous devez dépenser pour copier un sort d'illusion dans votre grimoire sont réduits de moitié.",2
47,illusion,Improved Minor Illusion,"When you choose this school at 2nd level, you learn the Minor Illusion cantrip. If you already know this cantrip, you learn a different wizard cantrip of your choice. The cantrip doesn't count against your number of cantrips known.When you cast Minor Illusion, you can create both a sound and an image with a single casting of the spell.",illusion,Illusion mineure améliorée,"Lorsque vous choisissez cette école au niveau 2, vous apprenez le tour de passe-passe Illusion mineure. Si vous connaissez déjà ce tour de passe-passe, vous apprenez un autre tour de passe-passe de magicien de votre choix. Le tour de passe-passe ne compte pas dans le nombre de tours de passe-passe que vous connaissez. Lorsque vous lancez Illusion mineure, vous pouvez créer à la fois un son et une image en un seul lancer du sort.",2
48,illusion,Malleable Illusions,"Starting at 6th level, when you cast an illusion spell that has a duration of 1 minute or longer, you can use your action to change the nature of that illusion (using the spell's normal parameters for the illusion), provided that you can see the illusion.",illusion,Illusions malléables,"À partir du niveau 6, lorsque vous lancez un sort d'illusion d'une durée d'une minute ou plus, vous pouvez utiliser votre action pour changer la nature de cette illusion (en utilisant les paramètres normaux du sort pour l'illusion), à condition que vous puissiez voir l'illusion.",6
49,illusion,Illusory Self,"Beginning at 10th level, you can create an illusory duplicate of yourself as an instant, almost instinctual reaction to danger. When a creature makes an attack roll against you, you can use your reaction to interpose the illusory duplicate between the attacker and yourself. The attack automatically misses you, then the illusion dissipates.Once you use this feature, you can't use it again until you finish a short or long rest.",illusion,Soi illusoire,"À partir du niveau 10, vous pouvez créer une copie illusoire de vous-même en réaction instantanée, presque instinctive, au danger. Lorsqu'une créature effectue un jet d'attaque contre vous, vous pouvez utiliser votre réaction pour interposer la copie illusoire entre l'attaquant et vous. L'attaque vous rate automatiquement, puis l'illusion se dissipe. Une fois que vous avez utilisé cette capacité, vous ne pouvez plus l'utiliser avant d'avoir terminé un repos court ou long.",10
50,illusion,Illusory Reality,"By 14th level, you have learned the secret of weaving shadow magic into your illusions to give them a semi-reality. When you cast an illusion spell of 1st level or higher, you can choose one inanimate, nonmagical object that is part of the illusion and make that object real. You can do this on your turn as a bonus action while the spell is ongoing. The object remains real for 1 minute. For example, you can create an illusion of a bridge over a chasm and then make it real long enough for your allies to cross.The object can't deal damage or otherwise directly harm anyone.Source: Player's Handbook",illusion,Réalité illusoire,"Au niveau 14, vous avez appris le secret de l'intégration de la magie des ombres dans vos illusions pour leur donner une semi-réalité. Lorsque vous lancez un sort d'illusion de niveau 1 ou supérieur, vous pouvez choisir un objet inanimé et non magique faisant partie de l'illusion et rendre cet objet réel. Vous pouvez le faire pendant votre tour en tant qu'action bonus pendant que le sort est en cours. L'objet reste réel pendant 1 minute. Par exemple, vous pouvez créer l'illusion d'un pont au-dessus d'un gouffre, puis le rendre réel suffisamment longtemps pour que vos alliés puissent le traverser. L'objet ne peut pas infliger de dégâts ni blesser directement qui que ce soit. Source : Manuel du joueur",14
51,necromancy,Necromancy Savant,"Beginning when you select this school at 2nd level, the gold and time you must spend to copy a Necromancy spell into your spellbook is halved.",nécromancie,Savant en nécromancie,"À partir du moment où vous sélectionnez cette école au niveau 2, l'or et le temps que vous devez dépenser pour copier un sort de nécromancie dans votre grimoire sont réduits de moitié.",2
52,necromancy,Grim Harvest,"At 2nd level, you gain the ability to reap life energy from creatures you kill with your spells. Once per turn when you kill one or more creatures with a spell of 1st level or higher, you regain hit points equal to twice the spell's level, or three times its level if the spell belongs to the School of Necromancy. You don't gain this benefit for killing constructs or undead.",nécromancie,Moisson sinistre,"Au niveau 2, vous obtenez la capacité de récolter l'énergie vitale des créatures que vous tuez avec vos sorts. Une fois par tour, lorsque vous tuez une ou plusieurs créatures avec un sort de niveau 1 ou supérieur, vous récupérez un nombre de points de vie égal à deux fois le niveau du sort, ou à trois fois son niveau si le sort appartient à l'École de Nécromancie. Vous n'obtenez pas cet avantage en tuant des créatures artificielles ou des morts-vivants.",2
53,necromancy,Undead Thralls,"At 6th level, you add the Animate Dead spell to your spellbook if it is not there already. When you cast Animate Dead, you can target one additional corpse or pile of bones, creating another zombie or skeleton, as appropriate.Whenever you create an undead using a necromancy spell, it has additional benefits:
The creature's hit point maximum is increased by an amount equal to your wizard level.

The creature adds your proficiency bonus to its weapon damage rolls.
",nécromancie,Les esclaves morts-vivants,"Au niveau 6, vous ajoutez le sort Animer les morts à votre grimoire s'il n'y est pas déjà. Lorsque vous lancez Animer les morts, vous pouvez cibler un cadavre ou un tas d'os supplémentaire, créant ainsi un autre zombie ou squelette, selon le cas. Chaque fois que vous créez un mort-vivant en utilisant un sort de nécromancie, celui-ci bénéficie d'avantages supplémentaires :
Le maximum de points de vie de la créature est augmenté d'un montant égal à votre niveau de magicien.

La créature ajoute votre bonus de maîtrise à ses jets de dégâts d'arme.",6
54,necromancy,Inured to Undeath,"Beginning at 10th level, you have resistance to necrotic damage, and your hit point maximum can't be reduced. You have spent so much time dealing with undead and the forces that animate them that you have become inured to some of their worst effects.",nécromancie,Invulnérable à la mort,"À partir du niveau 10, vous bénéficiez d'une résistance aux dégâts nécrotiques et votre maximum de points de vie ne peut pas être réduit. Vous avez passé tellement de temps à vous occuper des morts-vivants et des forces qui les animent que vous êtes devenu insensible à certains de leurs pires effets.",10
55,necromancy,Command Undead,"Starting at 14th level, you can use magic to bring undead under your control, even those created by other wizards. As an action, you can choose one undead that you can see within 60 feet of you. That creature must make a Charisma saving throw against your wizard spell save DC. If it succeeds, you can't use this feature on it again. If it fails, it becomes friendly to you and obeys your commands until you use this feature again.Intelligent undead are harder to control in this way. If the target has an Intelligence of 8 or higher, it has advantage on the saving throw. If it fails the saving throw and has an Intelligence of 12 or higher, it can repeat the saving throw at the end of every hour until it succeeds and breaks free.Source: Player's Handbook",nécromancie,Commandez les morts-vivants,"À partir du niveau 14, vous pouvez utiliser la magie pour placer les morts-vivants sous votre contrôle, même ceux créés par d'autres sorciers. En tant qu'action, vous pouvez choisir un mort-vivant que vous pouvez voir à 18 mètres ou moins de vous. Cette créature doit réussir un jet de sauvegarde de Charisme contre le DD de sauvegarde de votre sort de sorcier. Si elle réussit, vous ne pouvez pas utiliser cette capacité sur elle à nouveau. Si elle échoue, elle devient amicale envers vous et obéit à vos ordres jusqu'à ce que vous utilisiez à nouveau cette capacité. Les morts-vivants intelligents sont plus difficiles à contrôler de cette manière. Si la cible a une Intelligence de 8 ou plus, elle a l'avantage sur le jet de sauvegarde. Si elle échoue au jet de sauvegarde et a une Intelligence de 12 ou plus, elle peut répéter le jet de sauvegarde à la fin de chaque heure jusqu'à ce qu'elle réussisse et se libère. Source : Manuel du joueur",14
56,order-of-scribes,Wizardly Quill,"2nd-level Order of Scribes feature
As a bonus action, you can magically create a Tiny quill in your free hand. The magic quill has the following properties:
The quill doesn't require ink. When you write with it, it produces ink in a color of your choice on the writing surface.

The time you must spend to copy a spell into your spell book equals 2 minutes per spell level if you use the quill for the transcription.

You can erase anything you write with the quill if you wave the feather over the text as a bonus action, provided the text is within 5 feet of you.
This quill disappears if you create another one or if you die.",ordre-des-scribes,Plume de sorcier,"Fonctionnalité de l'Ordre des Scribes de niveau 2
En tant qu'action bonus, vous pouvez créer par magie une petite plume dans votre main libre. La plume magique a les propriétés suivantes :
La plume ne nécessite pas d'encre. Lorsque vous écrivez avec elle, elle produit de l'encre de la couleur de votre choix sur la surface d'écriture.

Le temps que vous devez passer à copier un sort dans votre livre de sorts est égal à 2 minutes par niveau de sort si vous utilisez la plume pour la transcription.

Vous pouvez effacer tout ce que vous écrivez avec la plume si vous agitez la plume sur le texte en tant qu'action bonus, à condition que le texte se trouve à moins de 1,50 mètre de vous.
Cette plume disparaît si vous en créez une autre ou si vous mourez.",2
57,order-of-scribes,Awakened Spellbook,"2nd-level Order of Scribes feature
Using specially prepared inks and ancient incantations passed down by your wizardly order, you have awakened an arcane sentience within your spellbook.While you are holding the book, it grants you the following benefits:
You can use the book as a spellcasting focus for your wizard spells.

When you cast a wizard spell with a spell slot, you can temporarily replace its damage type with a type that appears in another spell in your spellbook, which magically alters the spell's formula for this casting only. The latter spell must be of the same level as the spell slot you expend.

When you cast a wizard spell as a ritual, you can use the spell's normal casting time, rather than adding 10 minutes to it. Once you use this benefit, you can't do so again until you finish a long rest.
If necessary, you can replace the book over the course of a short rest by using your Wizardly Quill to write arcane sigils in a blank book or a magic spellbook to which you're attuned. At the end of the rest, your spellbook's consciousness is summoned into the new book, which the consciousness transforms into your spellbook, along with all its spells. If the previous book still existed somewhere, all the spells vanish from its pages.",ordre-des-scribes,Livre de sorts éveillé,"Ordre des scribes de niveau 2
En utilisant des encres spécialement préparées et des incantations anciennes transmises par votre ordre de sorciers, vous avez éveillé une conscience arcanique dans votre grimoire. Tant que vous tenez le livre, il vous confère les avantages suivants :
Vous pouvez utiliser le livre comme focalisateur de sorts pour vos sorts de sorcier.

Lorsque vous lancez un sort de sorcier avec un emplacement de sort, vous pouvez remplacer temporairement son type de dégâts par un type qui apparaît dans un autre sort de votre grimoire, ce qui modifie magiquement la formule du sort pour ce lancement uniquement. Ce dernier sort doit être du même niveau que l'emplacement de sort que vous dépensez.

Lorsque vous lancez un sort de sorcier en tant que rituel, vous pouvez utiliser le temps d'incantation normal du sort, au lieu de lui ajouter 10 minutes. Une fois que vous avez utilisé cet avantage, vous ne pouvez plus le faire avant d'avoir terminé un repos long.
Si nécessaire, vous pouvez remplacer le livre au cours d'un court repos en utilisant votre plume de sorcier pour écrire des sceaux arcaniques dans un livre vierge ou un livre de sorts magique auquel vous êtes en phase. À la fin du repos, la conscience de votre livre de sorts est invoquée dans le nouveau livre, que la conscience transforme en votre livre de sorts, avec tous ses sorts. Si le livre précédent existait encore quelque part, tous les sorts disparaissent de ses pages.",2
58,order-of-scribes,Manifest Mind,"6th-level Order of Scribes feature
You can conjure forth the mind of your Awakened Spellbook. As a bonus action while the book is on your person, you can cause the mind to manifest as a Tiny spectral object, hovering in an unoccupied space of your choice within 60 feet of you. The spectral mind is intangible and doesn't occupy its space, and it sheds dim light in a 10-foot radius. It looks like a ghostly tome, a cascade of text, or a scholar from the past (your choice).While manifested, the spectral mind can hear and see, and it has darkvision with a range of 60 feet. The mind can telepathically share with you what it sees and hears (no action required).Whenever you cast a wizard spell on your turn, you can cast it as if you were in the spectral mind's space, instead of your own, using its senses. You can do so a number of times per day equal to your proficiency bonus, and you regain all expended uses when you finish a long rest.As a bonus action, you can cause the spectral mind to hover up to 30 feet to an unoccupied space that you or it can see. It can pass through creatures but not objects.The spectral mind stops manifesting if it is ever more than 300 feet away from you, if someone casts Dispel Magic on it, if the Awakened Spellbook is destroyed, if you die, or if you dismiss the spectral mind as a bonus action.Once you conjure the mind, you can't do so again until you finish a long rest, unless you expend a spell slot of any level to conjure it again.",ordre-des-scribes,Esprit manifeste,"Ordre des Scribes de niveau 6
Vous pouvez invoquer l'esprit de votre grimoire éveillé. En tant qu'action bonus, lorsque le livre est sur vous, vous pouvez faire en sorte que l'esprit se manifeste sous la forme d'un objet spectral de taille minuscule, flottant dans un espace inoccupé de votre choix dans un rayon de 18 mètres autour de vous. L'esprit spectral est intangible et n'occupe pas son espace, et il diffuse une faible lumière dans un rayon de 3 mètres. Il ressemble à un tome fantomatique, à une cascade de texte ou à un érudit du passé (à votre choix). Lorsqu'il est manifesté, l'esprit spectral peut entendre et voir, et il a une vision dans le noir avec une portée de 18 mètres. L'esprit peut partager avec vous par télépathie ce qu'il voit et entend (aucune action requise). Chaque fois que vous lancez un sort de sorcier pendant votre tour, vous pouvez le lancer comme si vous étiez dans l'espace de l'esprit spectral, au lieu du vôtre, en utilisant ses sens. Vous pouvez le faire un nombre de fois par jour égal à votre bonus de maîtrise, et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long. En tant qu'action bonus, vous pouvez faire flotter l'esprit spectral jusqu'à 9 mètres jusqu'à un espace inoccupé que vous ou lui pouvez voir. Il peut traverser les créatures mais pas les objets. L'esprit spectral cesse de se manifester s'il se trouve à plus de 90 mètres de vous, si quelqu'un lance Dissipation de la magie sur lui, si le grimoire éveillé est détruit, si vous mourez ou si vous renvoyez l'esprit spectral par une action bonus. Une fois que vous avez invoqué l'esprit, vous ne pouvez plus le faire avant d'avoir terminé un repos long, à moins que vous ne dépensiez un emplacement de sort de n'importe quel niveau pour le convoquer à nouveau.",6
59,order-of-scribes,Master Scrivener,"10th-level Order of Scribes feature
Whenever you finish a long rest, you can create one magic scroll by touching your Wizardly Quill to a blank piece of paper or parchment and causing one spell from your Awakened Spellbook to be copied onto the scroll. The spellbook must be within 5 feet of you when you make the scroll.The chosen spell must be of 1st or 2nd level and must have a casting time of 1 action. Once in the scroll, the spell's power is enhanced, counting as one level higher than normal. You can cast the spell from the scroll by reading it as an action. The scroll is unintelligible to anyone else, and the spell vanishes from the scroll when you cast it or when you finish your next long rest.You are also adept at crafting spell scrolls, which are described in the treasure chapter of the Dungeon Master's Guide. The gold and time you must spend to make such a scroll are halved if you use your Wizardly Quill.",ordre-des-scribes,Maître scribe,"Ordre des Scribes de niveau 10
A chaque fois que vous terminez un repos long, vous pouvez créer un parchemin magique en touchant avec votre Plume de sorcier un morceau de papier ou de parchemin vierge et en faisant en sorte qu'un sort de votre Livre de sorts éveillé soit copié sur le parchemin. Le livre de sorts doit se trouver à 1,50 mètre ou moins de vous lorsque vous créez le parchemin. Le sort choisi doit être de niveau 1 ou 2 et avoir un temps d'incantation d'une action. Une fois dans le parchemin, la puissance du sort est améliorée, comptant comme un niveau supérieur à la normale. Vous pouvez lancer le sort depuis le parchemin en le lisant comme une action. Le parchemin est inintelligible pour quiconque d'autre, et le sort disparaît du parchemin lorsque vous le lancez ou lorsque vous terminez votre prochain repos long.Vous êtes également expert dans la fabrication de parchemins de sorts, qui sont décrits dans le chapitre sur les trésors du Guide du maître de donjon. L'or et le temps que vous devez dépenser pour créer un tel parchemin sont divisés par deux si vous utilisez votre Plume de sorcier.",10
60,order-of-scribes,One with the Word,"14th-level Order of Scribes feature
Your connection to your Awakened Spellbook has become so profound that your soul has become entwined with it. While the book is on your person, you have advantage on all Intelligence (Arcana) checks, as the spellbook helps you remember magical lore.Moreover, if you take damage while your spellbook's mind is manifested, you can prevent all of
that damage to you by using your reaction to dismiss the spectral mind, using its magic to save yourself. Then roll 3d6. The spellbook temporarily loses spells of your choice that have a combined spell level equal to that roll or higher. For example, if the roll's total is 9, spells vanish from the book that have a combined level of at least 9, which could mean one 9th-level spell, three 3rd-level spells, or some other combination. If there aren't enough spells in the book to cover this cost, you drop to 0 hit points.Until you finish 1d6 long rests, you are incapable of casting the lost spells, even if you find them on a scroll or in another spellbook. After you finish the required number of rests, the spells reappear in the spell book.Once you use this reaction, you can't do so again until you finish a long rest.Source: Tasha's Cauldron of Everything",ordre-des-scribes,Un avec la Parole,"Ordre des Scribes de niveau 14
Votre lien avec votre grimoire éveillé est devenu si profond que votre âme s'est entrelacée avec lui. Tant que le livre est sur vous, vous avez un avantage sur tous les tests d'Intelligence (Arcanes), car le grimoire vous aide à vous souvenir des traditions magiques. De plus, si vous subissez des dégâts alors que l'esprit de votre grimoire est manifesté, vous pouvez éviter tous ces dégâts en utilisant votre réaction pour renvoyer l'esprit spectral, en utilisant sa magie pour vous sauver. Lancez ensuite 3d6. Le grimoire perd temporairement les sorts de votre choix qui ont un niveau de sort combiné égal ou supérieur à ce jet. Par exemple, si le total du jet est de 9, les sorts disparaissent du livre qui ont un niveau combiné d'au moins 9, ce qui peut signifier un sort de niveau 9, trois sorts de niveau 3 ou une autre combinaison. S'il n'y a pas assez de sorts dans le livre pour couvrir ce coût, vous tombez à 0 point de vie. Tant que vous n'avez pas terminé 1d6 longs repos, vous êtes incapable de lancer les sorts perdus, même si vous les trouvez sur un parchemin ou dans un autre livre de sorts. Une fois que vous avez terminé le nombre de repos requis, les sorts réapparaissent dans le livre de sorts. Une fois que vous avez utilisé cette réaction, vous ne pouvez plus le faire tant que vous n'avez pas terminé un long repos. Source : Le chaudron de tout de Tasha",14
61,transmutation,Transmutation Savant,"Beginning when you select this school at 2nd level, the gold and time you must spend to copy a Transmutation spell into your spellbook is halved.",transmutation,Savant de la transmutation,"À partir du moment où vous sélectionnez cette école au niveau 2, l'or et le temps que vous devez dépenser pour copier un sort de Transmutation dans votre grimoire sont réduits de moitié.",2
62,transmutation,Minor Alchemy,"Starting at 2nd level when you select this school, you can temporarily alter the physical properties of one nonmagical object, changing it from one substance into another. You perform a special alchemical procedure on one object composed entirely of wood, stone (but not a gemstone), iron, copper, or silver, transforming it into a different one of those materials. For each 10 minutes you spend performing the procedure, you can transform up to 1 cubic foot of material. After 1 hour, or until you lose your concentration (as if you were concentrating on a spell), the material reverts to its original substance.",transmutation,Alchimie mineure,"À partir du niveau 2, lorsque vous sélectionnez cette école, vous pouvez modifier temporairement les propriétés physiques d'un objet non magique, le transformant d'une substance en une autre. Vous effectuez une procédure alchimique spéciale sur un objet composé entièrement de bois, de pierre (mais pas de pierre précieuse), de fer, de cuivre ou d'argent, le transformant en un autre de ces matériaux. Pour chaque 10 minutes passées à effectuer la procédure, vous pouvez transformer jusqu'à 1 pied cube de matériau. Au bout d'une heure, ou jusqu'à ce que vous perdiez votre concentration (comme si vous vous concentriez sur un sort), le matériau revient à sa substance d'origine.",2
63,transmutation,Transmuter's Stone,"Starting at 6th level, you can spend 8 hours creating a transmuter's stone that stores transmutation magic. You can benefit from the stone yourself or give it to another creature. A creature gains a benefit of your choice as long as the stone is in the creature's possession. When you create the stone, choose the benefit from the following options:
Darkvision out to a range of 60 feet

An increase to speed of 10 feet while the creature is unencumbered

Proficiency in Constitution saving throws

Resistance to acid, cold, fire, lightning, or thunder damage (your choice whenever you choose this benefit)
Each time you cast a transmutation spell of 1st level or higher, you can change the effect of your stone if the stone is on your person.If you create a new transmuter's stone, the previous one ceases to function.",transmutation,Pierre du Transmutateur,"À partir du niveau 6, vous pouvez passer 8 heures à créer une pierre de transmutation qui stocke la magie de transmutation. Vous pouvez bénéficier de la pierre vous-même ou la donner à une autre créature. Une créature obtient un avantage de votre choix tant que la pierre est en sa possession. Lorsque vous créez la pierre, choisissez l'avantage parmi les options suivantes :
Vision dans le noir jusqu'à une portée de 18 mètres

Une augmentation de la vitesse de 3 mètres tant que la créature n'est pas encombrée

Maîtrise des jets de sauvegarde de Constitution

Résistance aux dégâts d'acide, de froid, de feu, de foudre ou de tonnerre (votre choix lorsque vous choisissez cet avantage)
Chaque fois que vous lancez un sort de transmutation de niveau 1 ou supérieur, vous pouvez modifier l'effet de votre pierre si la pierre est sur vous.Si vous créez une nouvelle pierre de transmutation, la précédente cesse de fonctionner.",6
64,transmutation,Shapechanger,"At 10th level, you add the Polymorph spell to your spellbook, if it is not there already. You can cast Polymorph without expending a spell slot. When you do so, you can target only yourself and transform into a beast whose challenge rating is 1 or lower.Once you cast Polymorph in this way, you can't do so again until you finish a short or long rest, though you can still cast it normally using an available spell slot.",transmutation,Changeur de forme,"Au niveau 10, vous ajoutez le sort Métamorphose à votre grimoire, s'il n'y figure pas déjà. Vous pouvez lancer Métamorphose sans dépenser d'emplacement de sort. Lorsque vous le faites, vous ne pouvez cibler que vous-même et vous transformer en une bête dont le niveau de difficulté est de 1 ou moins. Une fois que vous avez lancé Métamorphose de cette manière, vous ne pouvez plus le faire avant d'avoir terminé un repos court ou long, bien que vous puissiez toujours le lancer normalement en utilisant un emplacement de sort disponible.",10
