,subclass,ability,content,subclass_FR,contability_FR,content_FR,levels
29,glory,Glorious Defense,"15th-level Oath of Glory feature
You can turn defense into a sudden strike. When you or another creature you can see within 10 feet of you is hit by an attack roll, you can use your reaction to grant a bonus to the target's AC against that attack, potentially causing it to miss. The bonus equals your Charisma modifier (minimum of + 1). If the attack misses, you can make one weapon attack against the attacker as part of this reaction, provided the attacker is within your weapon's range.You can use this feature a number of times equal to your Charisma modifier (minimum of once), and you regain all expended uses when you finish a long rest.",gloire,Défense glorieuse,"15e niveau - Serment de gloire
Vous pouvez transformer la défense en une frappe soudaine. Lorsque vous ou une autre créature que vous pouvez voir à 3 mètres ou moins de vous êtes touché par un jet d'attaque, vous pouvez utiliser votre réaction pour accorder un bonus à la CA de la cible contre cette attaque, ce qui peut potentiellement la faire rater. Le bonus est égal à votre modificateur de Charisme (minimum de + 1). Si l'attaque rate, vous pouvez effectuer une attaque d'arme contre l'attaquant dans le cadre de cette réaction, à condition que l'attaquant soit à portée de votre arme. Vous pouvez utiliser cette capacité un nombre de fois égal à votre modificateur de Charisme (minimum d'une fois), et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long.",15.0
30,glory,Living Legend,"20th-level Oath of Glory feature
You can empower yourself with the legends-whether true or exaggerated-of your great deeds. As a bonus action, you gain the following benefits for 1 minute:
You are blessed with an otherworldly presence, gaining advantage on all Charisma checks.

Once on each of your turns when you make a weapon attack and miss, you can cause that attack to hit instead.

If you fail a saving throw, you can use your reaction to reroll it. You must use this new roll.
Once you use this feature, you can't use it again until you finish a long rest, unless you expend a 5th-level spell slot to use it again.Source: Mythic Odysseys of Theros",gloire,Légende vivante,"Fonctionnalité de serment de gloire de niveau 20

Vous pouvez vous enrichir grâce aux légendes, vraies ou exagérées, de vos hauts faits. En tant qu'action bonus, vous obtenez les avantages suivants pendant 1 minute :
Vous êtes béni par une présence surnaturelle, ce qui vous donne un avantage sur tous les tests de Charisme.

Une fois à chacun de vos tours, lorsque vous effectuez une attaque d'arme et ratez votre cible, vous pouvez faire en sorte que cette attaque touche à la place.

Si vous ratez un jet de sauvegarde, vous pouvez utiliser votre réaction pour le relancer. Vous devez utiliser ce nouveau jet.
Une fois que vous avez utilisé cette fonctionnalité, vous ne pouvez plus l'utiliser avant d'avoir terminé un repos long, à moins que vous ne dépensiez un emplacement de sort de niveau 5 pour l'utiliser à nouveau.Source : Mythic Odysseys of Theros",20.0
31,oathbreaker,Oath Spells,"You gain oath spells at the paladin levels listed.

Paladin Level
Spells


3rd
Hellish Rebuke, Inflict Wounds


5th
Crown of Madness, Darkness


9th
Animate Dead, Bestow Curse


13th
Blight, Confusion


17th
Contagion, Dominate Person

",briseur de serment,Sorts de serment,"Vous obtenez des sorts de serment aux niveaux de paladin indiqués.

Niveau de paladin
Sorts

3e
Réprimande infernale, Infliger des blessures

5e
Couronne de folie, Ténèbres

9e
Animation des morts, Infliction de malédiction

13e
Fléau, Confusion

17e
Contagion, Domination de personne",3.0
32,oathbreaker,Channel Divinity,"When you take this oath at 3rd level, you gain the following two Channel Divinity options.Control Undead
As an action, you target one undead creature you can see within 30 feet of you. The target must make a Wisdom saving throw. On a failed save, the target must obey your commands for the next 24 hours, or until you use this Channel Divinity option again. An undead whose challenge rating is equal to or greater than your paladin level is immune to this effect.Dreadful Aspect
As an action, you channel the darkest emotions and focus them into a burst of magical menace. Each creature of your choice within 30 feet of you must make a Wisdom saving throw if it can see you. On a failed save, the target is frightened of you for 1 minute. If a creature frightened by this effect ends its turn more than 30 feet away from you, it can attempt another Wisdom saving throw to end the effect on it.",briseur de serment,Canaliser la divinité,"Lorsque vous prêtez ce serment au niveau 3, vous bénéficiez des deux options de canalisation de la divinité suivantes. Contrôle des morts-vivants
Par une action, vous ciblez une créature morte-vivante que vous pouvez voir à 9 mètres ou moins de vous. La cible doit effectuer un jet de sauvegarde de Sagesse. En cas d'échec, la cible doit obéir à vos ordres pendant les 24 heures suivantes ou jusqu'à ce que vous utilisiez à nouveau cette option de canalisation de la divinité. Un mort-vivant dont le niveau de défi est égal ou supérieur à votre niveau de paladin est immunisé contre cet effet. Aspect effroyable
Par une action, vous canalisez les émotions les plus sombres et les concentrez dans une explosion de menace magique. Chaque créature de votre choix à 9 mètres ou moins de vous doit effectuer un jet de sauvegarde de Sagesse si elle peut vous voir. En cas d'échec, la cible est effrayée par vous pendant 1 minute. Si une créature effrayée par cet effet termine son tour à plus de 9 mètres de vous, elle peut tenter un autre jet de sauvegarde de Sagesse pour mettre fin à l'effet sur elle.",3.0
33,oathbreaker,Aura of Hate,"Starting at 7th level you, as well any fiends and undead within 10 feet of you, gain a bonus to melee weapon damage rolls equal to your Charisma modifier (minimum of +1). A creature can benefit from this feature from only one paladin at a time.At 18th level, the range of this aura increases to 30 feet.",briseur de serment,Aura de haine,"À partir du niveau 7, vous, ainsi que tous les démons et morts-vivants à 3 mètres de vous, bénéficiez d'un bonus aux dégâts des armes de mêlée égal à votre modificateur de Charisme (minimum de +1). Une créature ne peut bénéficier de cette capacité que d'un seul paladin à la fois. Au niveau 18, la portée de cette aura passe à 9 mètres.",7.0
34,oathbreaker,Supernatural Resistance,"At 15th level, you gain resistance to bludgeoning, piercing, and slashing damage from nonmagical weapons.",briseur de serment,Résistance surnaturelle,"Au niveau 15, vous gagnez une résistance aux dégâts contondants, perforants et tranchants des armes non magiques.",15.0
35,oathbreaker,Dread Lord,"At 20th level, you can, as an action, surround yourself with an aura of gloom that lasts for 1 minute. The aura reduces any bright light in a 30-foot radius around you to dim light. Whenever an enemy that is frightened by you starts its turn in the aura, it takes 4d10 psychic damage. Additionally, you and any creatures of your choosing in the aura are draped in deeper shadow. Creatures that rely on sight have disadvantage on attack rolls against creatures draped in this shadow.While the aura lasts, you can use a bonus action on your turn to cause the shadows in the aura to attack one creature. Make a melee spell attack against the target. If the attack hits, the target takes necrotic damage equal to 3d10 + your Charisma modifier.After activating the aura, you can't do so again until you finish a long rest.Source: Dungeon Master's Guide",briseur de serment,Seigneur de la terreur,"Au niveau 20, vous pouvez, par une action, vous entourer d'une aura de ténèbres qui dure 1 minute. L'aura réduit toute lumière vive dans un rayon de 9 mètres autour de vous en une lumière tamisée. Chaque fois qu'un ennemi effrayé par vous commence son tour dans l'aura, il subit 4d10 dégâts psychiques. De plus, vous et toutes les créatures de votre choix dans l'aura êtes drapés dans une ombre plus profonde. Les créatures qui comptent sur la vue ont un désavantage sur les jets d'attaque contre les créatures drapées dans cette ombre. Tant que l'aura dure, vous pouvez utiliser une action bonus pendant votre tour pour que les ombres de l'aura attaquent une créature. Lancez une attaque de sort au corps à corps contre la cible. Si l'attaque touche, la cible subit des dégâts nécrotiques égaux à 3d10 + votre modificateur de Charisme. Après avoir activé l'aura, vous ne pouvez pas le faire à nouveau avant d'avoir terminé un repos long. Source : Dungeon Master's Guide",20.0
36,open-sea,Tenets of the Open Sea,"Freedom can be a selfless virtue or a selfish want. For paladins who swear the Oath of the Open Sea, freedom is the highest calling, and a gift to be granted to all.No Greater Life than a Life Lived Free. One should be free to chart their own path without oppression. Those who would exert their power to dominate others shall be smote.Trust the Skies. The guidance of a strong breeze. The rumbling warnings of a coming storm. Nature is a source of portent and council that should be heeded.Adapt Like the Water. The waters of the ocean can shift around any obstacle—or become the most impassable obstacle of all. They carve away the land to reveal the secrets of the past, or swallow the truth and hide it forever. To embrace this fluidity is to be ready for any challenge.Explore the Uncharted. The world is filled with mystery. Through the pursuit of enigmatic ends, one can uncover those who hide their foul deeds, and find the path to becoming something great.",mer ouverte,Les principes de la haute mer,"La liberté peut être une vertu altruiste ou un désir égoïste. Pour les paladins qui prêtent le serment de la mer ouverte, la liberté est la plus haute vocation et un don à accorder à tous. Il n'y a pas de meilleure vie qu'une vie vécue librement. On devrait être libre de tracer sa propre voie sans oppression. Ceux qui exerceraient leur pouvoir pour dominer les autres seront frappés. Faites confiance aux cieux. Les conseils d'une forte brise. Les avertissements grondants d'une tempête à venir. La nature est une source de présages et de conseils dont il faut tenir compte. Adaptez-vous comme l'eau. Les eaux de l'océan peuvent contourner n'importe quel obstacle ou devenir l'obstacle le plus infranchissable de tous. Elles creusent la terre pour révéler les secrets du passé, ou engloutissent la vérité et la cachent à jamais. Adopter cette fluidité, c'est être prêt à relever tous les défis. Explorez l'inconnu. Le monde est rempli de mystère. En poursuivant des fins énigmatiques, on peut découvrir ceux qui cachent leurs méfaits et trouver le chemin pour devenir quelque chose de grand.",
37,open-sea,Oath Spells,"You gain oath spells at the paladin levels listed in the Oath of the Open Sea Spells table. Spells marked with an asterisk are new spells described on the spells page.

Paladin Level
Spells


3rd
Create or Destroy Water, Expeditious Retreat


5th
Augury,, Misty Step


9th
Call Lightning, Freedom of the Waves


13th
Control Water, Freedom of Movement


17th
Commune with Nature, Freedom of the Winds

",mer ouverte,Sorts de serment,"Vous obtenez des sorts de serment aux niveaux de paladin indiqués dans le tableau des sorts du Serment de la haute mer. Les sorts marqués d'un astérisque sont de nouveaux sorts décrits sur la page des sorts.

Niveau de paladin
Sorts

3e
Créer ou détruire l'eau, Retraite expéditive

5e
Augure, Pas brumeux

9e
Appel de la foudre, Liberté des vagues

13e
Contrôle de l'eau, Liberté de mouvement

17e
Communion avec la nature, Liberté des vents",3.0
38,open-sea,Channel Divinity,"When you take this oath at 3rd level, you gain the following two Channel Divinity options.Marine Layer. As an action, you channel the sea to create a thick cloud of fog that surrounds you for 20 feet in all directions. The fog moves with you, remaining centered on you and making its area heavily obscured. You and each creature within 5 feet of you instead treat the area as lightly obscured. This fog lasts for 10 minutes, spreads around corners, and cannot be dispersed unless you choose to end this effect (no action required).Fury of the Tides. As a bonus action, you channel the powerful might of the waves to bolster your attacks for 1 minute. Once per turn for the duration, when you hit a creature with a weapon attack, you can choose to push the target 10 feet away from you. If pushed into an obstacle or another creature, the target takes bludgeoning damage equal to your Charisma modifier.Rules Tip: VisibilityFog and other effects can obscure vision for you, your enemies, and your allies. When you heavily obscure an area using your Marine Layer Channel Divinity option, all creatures within the area have their vision completely blocked, and creatures outside the area can't see in. Creatures that can't see automatically fail ability checks that require sight. Also, attack rolls against creatures that can't see have advantage, and their own attack rolls have disadvantage.Creatures in a lightly obscured area have disadvantage only on Wisdom (Perception) checks that rely on sight. The rules for when your vision is obscured are described completely in the fifth edition core rules.",mer ouverte,Canaliser la divinité,"Lorsque vous prêtez ce serment au niveau 3, vous bénéficiez des deux options de canalisation de la divinité suivantes.Couche marine. Par une action, vous canalisez la mer pour créer un épais nuage de brouillard qui vous entoure sur 6 mètres dans toutes les directions. Le brouillard se déplace avec vous, reste centré sur vous et rend sa zone fortement obscurcie. Vous et chaque créature à 1,5 mètre de vous traitez plutôt la zone comme légèrement obscurcie. Ce brouillard dure 10 minutes, se répand dans les coins et ne peut pas être dispersé à moins que vous ne choisissiez de mettre fin à cet effet (aucune action requise).Fureur des marées. Par une action bonus, vous canalisez la puissance puissante des vagues pour renforcer vos attaques pendant 1 minute. Une fois par tour pendant la durée, lorsque vous frappez une créature avec une attaque d'arme, vous pouvez choisir de repousser la cible à 3 mètres de vous. Si elle est poussée contre un obstacle ou une autre créature, la cible subit des dégâts contondants égaux à votre modificateur de Charisme.Conseil de règles : visibilitéLe brouillard et d'autres effets peuvent obscurcir la vision pour vous, vos ennemis et vos alliés. Lorsque vous obscurcissez fortement une zone en utilisant votre option Couche Marine Canaliser la Divinité, toutes les créatures présentes dans la zone ont leur vision complètement bloquée et les créatures situées à l'extérieur de la zone ne peuvent pas voir à l'intérieur. Les créatures qui ne peuvent pas voir échouent automatiquement aux tests de caractéristique qui nécessitent la vue. De plus, les jets d'attaque contre les créatures qui ne peuvent pas voir ont un avantage et leurs propres jets d'attaque ont un désavantage. Les créatures dans une zone légèrement obscurcie n'ont un désavantage que sur les tests de Sagesse (Perception) qui reposent sur la vue. Les règles concernant les cas où votre vision est obscurcie sont décrites en détail dans les règles de base de la cinquième édition.",3.0
39,open-sea,Aura of Liberation,"Starting at 7th level, you fill nearby creatures with the energy of movement. While you're not incapacitated, you and creatures of your choice within 10 feet of you cannot be grappled or restrained, and ignore penalties on movement and attacks while underwater. Creatures that are already grappled or restrained when they enter the aura can spend 5 feet of movement to automatically escape unless they are bound by magic restraints.When you reach 18th level in this class, the aura affects creatures within 30 feet of you.",mer ouverte,Aura de libération,"À partir du niveau 7, vous remplissez les créatures proches avec l'énergie du mouvement. Tant que vous n'êtes pas immobilisé, vous et les créatures de votre choix à 3 mètres de vous ne pouvez pas être empoignés ou entravés, et ignorez les pénalités de mouvement et d'attaque sous l'eau. Les créatures qui sont déjà empoignées ou entravées lorsqu'elles pénètrent dans l'aura peuvent dépenser 1,5 mètre de mouvement pour s'échapper automatiquement, à moins qu'elles ne soient liées par des entraves magiques. Lorsque vous atteignez le niveau 18 dans cette classe, l'aura affecte les créatures à 9 mètres de vous.",7.0
40,open-sea,Stormy Waters,"At 15th level, you can call on the force of crashing waters as a reaction whenever a creature moves into or out of your reach. The creature takes 1d12 bludgeoning damage and must succeed on a Strength saving throw against your spell save DC or be knocked prone.",mer ouverte,Eaux tumultueuses,"Au niveau 15, vous pouvez faire appel à la force des eaux tumultueuses en réaction à chaque fois qu'une créature se déplace vers ou hors de votre portée. La créature subit 1d12 dégâts contondants et doit réussir un jet de sauvegarde de Force contre le DD de sauvegarde de votre sort pour ne pas être mise à terre.",15.0
41,open-sea,Mythic Swashbuckler,"At 20th level, you learn to channel the spirits of historic sea captains to briefly become a paragon of heroic adventure. As an action, you embrace these spirits of the sea to gain the following benefits for 1 minute:
You have advantage on Strength (Athletics) checks and you gain a climbing speed equal to your walking speed. If you already have a climbing speed, it is doubled.

If you are within 5 feet of a creature and no other creatures are within 5 feet of you, you have advantage on attack rolls against that creature.

You can take the Dash or Disengage action as a bonus action.

You have advantage on Dexterity checks and Dexterity saving throws against effects you can see.
Once you use this feature, you can't use it again until you finish a long rest.Source: Tal'Dorei Campaign Setting Reborn",mer ouverte,Le bretteur mythique,"Au niveau 20, vous apprenez à canaliser les esprits des capitaines de navires historiques pour devenir brièvement un parangon d'aventure héroïque. En tant qu'action, vous embrassez ces esprits de la mer pour obtenir les avantages suivants pendant 1 minute :
Vous avez l'avantage sur les tests de Force (Athlétisme) et vous obtenez une vitesse d'escalade égale à votre vitesse de marche. Si vous avez déjà une vitesse d'escalade, elle est doublée.

Si vous êtes à 1,50 mètre ou moins d'une créature et qu'aucune autre créature ne se trouve à 1,50 mètre ou moins de vous, vous avez l'avantage sur les jets d'attaque contre cette créature.

Vous pouvez effectuer l'action Foncez ou Désengagez en tant qu'action bonus.

Vous avez l'avantage sur les tests de Dextérité et les jets de sauvegarde de Dextérité contre les effets que vous pouvez voir.
Une fois que vous avez utilisé cette capacité, vous ne pouvez plus l'utiliser avant d'avoir terminé un repos long.Source : Tal'Dorei Campaign Setting Reborn",20.0
42,redemption,Tenets of Redemption,"The tenets of the Oath of Redemption hold a paladin to a high standard of peace and justice.Peace
Violence is a weapon of last resort. Diplomacy and understanding are the paths to long-lasting peace.Innocence
All people begin life in an innocent state, and it is their environment or the influence of dark forces that drives them to evil. By setting the proper example, and working to heal the wounds of a deeply flawed world, you can set anyone on a righteous path.Patience
Change takes time. Those who have walked the path of the wicked must be given reminders to keep them honest and true. Once you have planted the seed of righteousness in a creature, you must work day after day to allow it to survive and then flourish.Wisdom
Your heart and mind must stay clear, for eventually you will be forced to admit defeat. While every creature can be redeemed, some are so far along the path of evil that you have no choice but to end their lives for the greater good. Any such action must be carefully weighed and the consequences fully understood, but once you have made the decision, follow through with it knowing your path is just.",rachat,Les principes de la rédemption,"Les principes du Serment de Rédemption imposent au paladin un haut niveau de paix et de justice.Paix
La violence est une arme de dernier recours. La diplomatie et la compréhension sont les voies vers une paix durable.Innocence
Tout le monde commence sa vie dans un état d'innocence, et c'est son environnement ou l'influence des forces obscures qui le pousse au mal. En donnant le bon exemple et en travaillant à guérir les blessures d'un monde profondément imparfait, vous pouvez mettre n'importe qui sur le chemin de la justice.Patience
Le changement prend du temps. Ceux qui ont suivi le chemin du mal doivent recevoir des rappels pour les garder honnêtes et vrais. Une fois que vous avez planté la graine de la justice dans une créature, vous devez travailler jour après jour pour lui permettre de survivre puis de s'épanouir.Sagesse
Votre cœur et votre esprit doivent rester clairs, car vous serez finalement obligé d'admettre votre défaite. Bien que chaque créature puisse être rachetée, certaines sont si loin sur le chemin du mal que vous n'avez d'autre choix que de mettre fin à leur vie pour le plus grand bien. Toute action de ce type doit être soigneusement pesée et les conséquences pleinement comprises, mais une fois que vous avez pris la décision, suivez-la en sachant que votre chemin est juste.",
43,redemption,Oath Spells,"You gain oath spells at the paladin levels listed.

Paladin Level
Spells


3rd
Sanctuary, Sleep


5th
Calm Emotions, Hold Person


9th
Counterspell, Hypnotic Pattern


13th
Otiluke's Resilient Sphere, Stoneskin


17th
Hold Monster, Wall of Force

",rachat,Sorts de serment,"Vous obtenez des sorts de serment aux niveaux de paladin indiqués.

Niveau de paladin
Sorts

3e
Sanctuaire, Sommeil

5e
Calmer les émotions, Retenir une personne

9e
Contresort, Motif hypnotique

13e
Sphère résiliente d'Otiluke, Peau de pierre

17e
Retenir un monstre, Mur de force",3.0
44,redemption,Channel Divinity,"When you take this oath at 3rd level, you gain the following two Channel Divinity options.Emissary of Peace
You can use your Channel Divinity to augment your presence with divine power. As a bonus action, you grant yourself a +5 bonus to Charisma (Persuasion) checks for the next 10 minutes.Rebuke the Violent
You can use your Channel Divinity to rebuke those who use violence. Immediately after an attacker within 30 feet of you deals damage with an attack against a creature other than you, you can use your reaction to force the attacker to make a Wisdom saving throw. On a failed save, the attacker takes radiant damage equal to the damage it just dealt. On a successful save, it takes half as much damage.",rachat,Canaliser la divinité,"Lorsque vous prêtez ce serment au niveau 3, vous bénéficiez des deux options de canalisation de la divinité suivantes. Émissaire de la paix
Vous pouvez utiliser votre canalisation de la divinité pour augmenter votre présence avec un pouvoir divin. En tant qu'action bonus, vous vous accordez un bonus de +5 aux tests de Charisme (Persuasion) pendant les 10 prochaines minutes. Réprimander les violents
Vous pouvez utiliser votre canalisation de la divinité pour réprimander ceux qui utilisent la violence. Immédiatement après qu'un attaquant à 9 mètres ou moins de vous inflige des dégâts avec une attaque contre une créature autre que vous, vous pouvez utiliser votre réaction pour forcer l'attaquant à effectuer un jet de sauvegarde de Sagesse. En cas d'échec, l'attaquant subit des dégâts radiants égaux aux dégâts qu'il vient d'infliger. En cas de réussite, il subit la moitié des dégâts.",3.0
45,redemption,Aura of the Guardian,"Starting at 7th level, you can shield your allies from harm at the cost of your own health. When a creature within 10 feet of you takes damage, you can use your reaction to magically take that damage, instead of that creature taking it. This feature doesn't transfer any other effects that might accompany the damage, and this damage can't be reduced in any way.At 18th level, the range of this aura increases to 30 feet.",rachat,Aura du Gardien,"À partir du niveau 7, vous pouvez protéger vos alliés des dégâts au prix de votre propre santé. Lorsqu'une créature à 3 mètres ou moins de vous subit des dégâts, vous pouvez utiliser votre réaction pour les subir par magie, au lieu que cette créature les subisse. Cette capacité ne transfère aucun autre effet qui pourrait accompagner les dégâts, et ces dégâts ne peuvent en aucun cas être réduits. Au niveau 18, la portée de cette aura passe à 9 mètres.",7.0
46,redemption,Protective Spirit,"Starting at 15th level, a holy presence mends your wounds in combat. You regain hit points equal to 1d6 + half your paladin level if you end your turn in combat with fewer than half of your hit points remaining and you aren’t incapacitated.",rachat,Esprit protecteur,"À partir du niveau 15, une présence sacrée soigne vos blessures au combat. Vous récupérez un nombre de points de vie égal à 1d6 + la moitié de votre niveau de paladin si vous terminez votre tour de combat avec moins de la moitié de vos points de vie restants et que vous n'êtes pas neutralisé.",15.0
47,redemption,Emissary of Redemption,"At 20th level, you become an avatar of peace, which gives you the following benefits.
You have resistance to all damage dealt by other creatures (their attacks, spells, and other effects).

Whenever a creature damages you, it takes radiant damage equal to half the amount it dealt to you.
If you attack a creature, cast a spell on it, or deal damage to it by any means but this feature, neither benefit works against that creature until you finish a long rest.Source: Xanathar's Guide to Everything",rachat,Émissaire de la Rédemption,"Au niveau 20, vous devenez un avatar de paix, ce qui vous donne les avantages suivants.
Vous avez une résistance à tous les dégâts infligés par d'autres créatures (leurs attaques, sorts et autres effets).

Chaque fois qu'une créature vous inflige des dégâts, elle subit des dégâts radiants égaux à la moitié du montant qu'elle vous a infligé.
Si vous attaquez une créature, lui lancez un sort ou lui infligez des dégâts par tout autre moyen que cette capacité, aucun des avantages ne fonctionne contre cette créature jusqu'à ce que vous ayez terminé un repos long.Source : Xanathar's Guide to Everything",20.0
48,vengeance,Tenets of Vengeance,"The tenets of the Oath of Vengeance vary by paladin, but all the tenets revolve around punishing wrongdoers by any means necessary. Paladins who uphold these tenets are willing to sacrifice even their own righteousness to mete out justice upon those who do evil, so the paladins are often neutral or lawful neutral in alignment. The core principles of the tenets are brutally simple.Fight the Greater Evil
Faced with a choice of fighting my sworn foes or combating a lesser evil, I choose the greater evil.No Mercy for the Wicked
Ordinary foes might win my mercy, but my sworn enemies do not.By Any Means Necessary
My qualms can't get in the way of exterminating my foes.Restitution
If my foes wreak ruin on the world, it is because I failed to stop them. I must help those harmed by their misdeeds.",vengeance,Les principes de la vengeance,"Les principes du Serment de Vengeance varient selon les paladins, mais tous tournent autour de la punition des malfaiteurs par tous les moyens nécessaires. Les paladins qui respectent ces principes sont prêts à sacrifier même leur propre droiture pour rendre justice à ceux qui font le mal, c'est pourquoi les paladins sont souvent d'alignement neutre ou loyal neutre. Les principes fondamentaux des principes sont brutalement simples.Combattre le plus grand mal
Confronté au choix de combattre mes ennemis jurés ou de combattre un moindre mal, je choisis le plus grand mal.Pas de pitié pour les méchants
Les ennemis ordinaires peuvent gagner ma pitié, mais pas mes ennemis jurés.Par tous les moyens nécessaires
Mes scrupules ne peuvent pas m'empêcher d'exterminer mes ennemis.Restitution
Si mes ennemis sèment la ruine dans le monde, c'est parce que je n'ai pas réussi à les arrêter. Je dois aider ceux qui ont été blessés par leurs méfaits.",
49,vengeance,Oath Spells,"You gain oath spells at the paladin levels listed.

Paladin Level
Spells


3rd
Bane, Hunter’s Mark


5th
Hold Person, Misty Step


9th
Haste, Protection from Energy


13th
Banishment, Dimension Door


17th
Hold Monster, Scrying

",vengeance,Sorts de serment,"Vous obtenez des sorts de serment aux niveaux de paladin indiqués.

Niveau de paladin
Sorts

3e
Fléau, Marque du chasseur

5e
Retenir une personne, Pas brumeux

9e
Hâte, Protection contre l'énergie

13e
Bannissement, Porte dimensionnelle

17e
Retenir un monstre, Regard",3.0
50,vengeance,Channel Divinity,"When you take this oath at 3rd level, you gain the following two Channel Divinity options.Abjure Enemy
As an action, you present your holy symbol and speak a prayer of denunciation, using your Channel Divinity. Choose one creature within 60 feet of you that you can see. That creature must make a Wisdom saving throw, unless it is immune to being frightened. Fiends and undead have disadvantage on this saving throw.On a failed save, the creature is frightened for 1 minute or until it takes any damage. While frightened, the creature's speed is 0, and it can't benefit from any bonus to its speed.On a successful save, the creature's speed is halved for 1 minute or until the creature takes any damage.Vow of Enmity
As a bonus action, you can utter a vow of enmity against a creature you can see within 10 feet of you, using your Channel Divinity. You gain advantage on attack rolls against the creature for 1 minute or until it drops to 0 hit points or falls unconscious.",vengeance,Canaliser la divinité,"Lorsque vous prêtez ce serment au niveau 3, vous bénéficiez des deux options de canalisation de divinité suivantes. Abjurer un ennemi
Par une action, vous présentez votre symbole sacré et prononcez une prière de dénonciation en utilisant votre canalisation de divinité. Choisissez une créature à 18 mètres ou moins de vous que vous pouvez voir. Cette créature doit réussir un jet de sauvegarde de Sagesse, à moins qu'elle ne soit immunisée contre la peur. Les démons et les morts-vivants ont un désavantage sur ce jet de sauvegarde. En cas d'échec, la créature est effrayée pendant 1 minute ou jusqu'à ce qu'elle subisse des dégâts. Tant qu'elle est effrayée, sa vitesse est de 0 et elle ne peut bénéficier d'aucun bonus à sa vitesse. En cas de réussite, sa vitesse est divisée par deux pendant 1 minute ou jusqu'à ce qu'elle subisse des dégâts. Vœu d'inimitié
Par une action bonus, vous pouvez prononcer un vœu d'inimitié contre une créature que vous pouvez voir à 3 mètres ou moins de vous en utilisant votre canalisation de divinité. Vous bénéficiez d'un avantage sur les jets d'attaque contre la créature pendant 1 minute ou jusqu'à ce qu'elle tombe à 0 point de vie ou perde connaissance.",3.0
51,vengeance,Relentless Avenger,"By 7th level, your supernatural focus helps you close off a foe's retreat. When you hit a creature with an opportunity attack, you can move up to half your speed immediately after the attack and as part of the same reaction. This movement doesn't provoke opportunity attacks.",vengeance,Vengeur implacable,"Au niveau 7, votre concentration surnaturelle vous aide à bloquer la retraite d'un ennemi. Lorsque vous frappez une créature avec une attaque d'opportunité, vous pouvez vous déplacer jusqu'à la moitié de votre vitesse immédiatement après l'attaque et dans le cadre de la même réaction. Ce mouvement ne provoque pas d'attaques d'opportunité.",7.0
52,vengeance,Soul of Vengeance,"Starting at 15th level, the authority with which you speak your Vow of Enmity gives you greater power over your foe. When a creature under the effect of your Vow of Enmity makes an attack, you can use your reaction to make a melee weapon attack against that creature if it is within range.",vengeance,L'âme de la vengeance,"À partir du niveau 15, l'autorité avec laquelle vous prononcez votre Vœu d'inimitié vous confère un pouvoir accru sur votre ennemi. Lorsqu'une créature sous l'effet de votre Vœu d'inimitié effectue une attaque, vous pouvez utiliser votre réaction pour effectuer une attaque d'arme de mêlée contre cette créature si elle est à portée.",15.0
53,vengeance,Avenging Angel,"At 20th level, you can assume the form of an angelic avenger. Using your action, you undergo a transformation. For 1 hour, you gain the following benefits:
Wings sprout from your back and grant you a flying speed of 60 feet.

You emanate an aura of menace in a 30-foot radius. The first time any enemy creature enters the aura or starts its turn there during a battle, the creature must succeed on a Wisdom saving throw or become frightened of you for 1 minute or until it takes any damage. Attack rolls against the frightened creature have advantage.
Once you use this feature, you can't use it again until you finish a long rest.Source: Player's Handbook",vengeance,Ange vengeur,"Au niveau 20, vous pouvez prendre la forme d'un vengeur angélique. Par votre action, vous subissez une transformation. Pendant 1 heure, vous obtenez les avantages suivants :
Des ailes poussent dans votre dos et vous confèrent une vitesse de vol de 18 mètres.

Vous émettez une aura de menace dans un rayon de 9 mètres. La première fois qu'une créature ennemie entre dans l'aura ou commence son tour dans cette zone au cours d'une bataille, elle doit réussir un jet de sauvegarde de Sagesse ou avoir peur de vous pendant 1 minute ou jusqu'à ce qu'elle subisse des dégâts. Les jets d'attaque contre la créature effrayée ont l'avantage.
Une fois que vous avez utilisé cette capacité, vous ne pouvez plus l'utiliser avant d'avoir terminé un repos long.Source : Manuel du joueur",20.0
54,watchers,Tenets of the Watchers,"A paladin who assumes the Oath of the Watchers swears to safeguard mortal realms from otherworldly threats.Vigilance. The threats you face are cunning, powerful, and subversive. Be ever alert for their corruption.Loyalty. Never accept gifts or favors from fiends or those who truck with them. Stay true to your order, your comrades, and your duty.Discipline. You are the shield against the endless terrors that lie beyond the stars. Your blade must be forever sharp and your mind keen to survive what lies beyond.",observateurs,Les principes des observateurs,"Un paladin qui prête le serment des Veilleurs jure de protéger les royaumes mortels des menaces d'un autre monde. Vigilance. Les menaces auxquelles vous faites face sont rusées, puissantes et subversives. Soyez toujours attentif à leur corruption. Loyauté. N'acceptez jamais de cadeaux ou de faveurs de la part de démons ou de ceux qui les côtoient. Restez fidèle à votre ordre, à vos camarades et à votre devoir. Discipline. Vous êtes le bouclier contre les terreurs sans fin qui se trouvent au-delà des étoiles. Votre lame doit être toujours aiguisée et votre esprit vif pour survivre à ce qui se trouve au-delà.",
