,subclass,ability,content,subclass_FR,contability_FR,content_FR,levels
35,soulknife,Psionic Power,"3rd-level Soulknife feature
You harbor a wellspring of psionic energy within yourself. This energy is represented by your Psionic Energy dice, which are each a d6. You have a number of these dice equal to twice your proficiency bonus, and they fuel various psionic powers you have, which are detailed below.Some of your powers expend the Psionic Energy die they use, as specified in a power's description, and you can't use a power if it requires you to use a die when your dice are all expended. You regain all your expended Psionic Energy dice when you finish a long rest. In addition, as a bonus action, you can regain one expended Psionic Energy die, but you can't do so again until you finish a short or long rest.When you reach certain levels in this class, the size of your Psionic Energy dice increases: at 5th level (d8), 11th level (d10), and 17th level (d12).The powers below use your Psionic Energy dice.Psi-Bolstered Knack. When your nonpsionic training fails you, your psionic power can help: if you fail an ability check using a skill or tool with which you have proficiency, you can roll one Psionic Energy die and add the number rolled to the check, potentially turning failure into success. You expend the die only if the roll succeeds.Psychic Whispers. You can establish telepathic communication between yourself and others-perfect for quiet infiltration. As an action, choose one or more creatures you can see, up to a number of creatures equal to your proficiency bonus, and then roll one Psionic Energy die. For a number of hours equal to the number rolled, the chosen creatures can speak telepathically with you, and you can speak telepathically with them. To send or receive a message (no action required), you and the other creature must be within 1 mile of each other. A creature can't use this telepathy if it can't speak any languages, and a creature can end the telepathic connection at any time (no action required). You and the creature don't need to speak a common language to understand each other.The first time you use this power after each long rest, you don't expend the Psionic Energy die. All other times you use the power, you expend the die.",couteau d'âme,Pouvoir psionique,"3e niveau de compétence de Soulknife
Vous abritez en vous une source d'énergie psionique. Cette énergie est représentée par vos dés d'énergie psionique, qui sont chacun un d6. Vous possédez un nombre de ces dés égal à deux fois votre bonus de maîtrise, et ils alimentent divers pouvoirs psioniques dont vous disposez, qui sont détaillés ci-dessous. Certains de vos pouvoirs dépensent le dé d'énergie psionique qu'ils utilisent, comme spécifié dans la description d'un pouvoir, et vous ne pouvez pas utiliser un pouvoir s'il nécessite que vous utilisiez un dé lorsque vos dés sont tous dépensés. Vous récupérez tous vos dés d'énergie psionique dépensés lorsque vous terminez un repos long. De plus, en tant qu'action bonus, vous pouvez récupérer un dé d'énergie psionique dépensé, mais vous ne pouvez pas le faire à nouveau avant d'avoir terminé un repos court ou long.Lorsque vous atteignez certains niveaux dans cette classe, la taille de vos dés d'énergie psionique augmente : au niveau 5 (d8), au niveau 11 (d10) et au niveau 17 (d12).Les pouvoirs ci-dessous utilisent vos dés d'énergie psionique.Talent renforcé par le psi. Lorsque votre entraînement non psionique échoue, votre pouvoir psionique peut vous aider : si vous échouez à un test de caractéristique en utilisant une compétence ou un outil avec lequel vous avez une maîtrise, vous pouvez lancer un dé d'énergie psionique et ajouter le nombre obtenu au test, transformant potentiellement l'échec en succès. Vous ne dépensez le dé que si le jet réussit.Murmures psychiques. Vous pouvez établir une communication télépathique entre vous et les autres, parfaite pour une infiltration silencieuse. En tant qu'action, choisissez une ou plusieurs créatures que vous pouvez voir, jusqu'à un nombre de créatures égal à votre bonus de maîtrise, puis lancez un dé d'énergie psionique. Pendant un nombre d'heures égal au nombre obtenu, les créatures choisies peuvent parler télépathiquement avec vous, et vous pouvez parler télépathiquement avec elles. Pour envoyer ou recevoir un message (aucune action requise), vous et l'autre créature devez être à 1 mile l'un de l'autre. Une créature ne peut pas utiliser cette télépathie si elle ne parle aucune langue, et une créature peut mettre fin à la connexion télépathique à tout moment (aucune action requise). Vous et la créature n'avez pas besoin de parler une langue commune pour vous comprendre. La première fois que vous utilisez ce pouvoir après chaque repos long, vous ne dépensez pas le dé d'énergie psionique. Toutes les autres fois que vous utilisez ce pouvoir, vous dépensez le dé.",3.0
36,soulknife,Psychic Blades,"3rd-level Soulknife feature
You can manifest your psionic power as shimmering blades of psychic energy. Whenever you take the Attack action, you can manifest a psychic blade from your free hand and make the attack with that blade. This magic blade is a simple melee weapon with the finesse and thrown properties. It has a normal range of 60 feet and no long range, and on a hit, it deals psychic damage equal to ld6 plus the ability modifier you used for the attack roll. The blade vanishes immediately after it hits or misses its target, and it leaves no mark on its target if it deals damage.After you attack with the blade, you can make a melee or ranged weapon attack with a second psychic blade as a bonus action on the same turn, provided your other hand is free to create it. The damage die of this bonus attack is 1d4, instead of 1d6.",couteau d'âme,Lames psychiques,"3e niveau - Capacité de la lame d'âme
Vous pouvez manifester votre pouvoir psionique sous forme de lames scintillantes d'énergie psychique. Chaque fois que vous effectuez l'action Attaquer, vous pouvez manifester une lame psychique de votre main libre et effectuer l'attaque avec cette lame. Cette lame magique est une arme de mêlée simple avec les propriétés de finesse et de lancer. Elle a une portée normale de 18 mètres et aucune portée longue, et en cas de coup, elle inflige des dégâts psychiques égaux à ld6 plus le modificateur de caractéristique que vous avez utilisé pour le jet d'attaque. La lame disparaît immédiatement après avoir touché ou raté sa cible, et elle ne laisse aucune marque sur sa cible si elle inflige des dégâts. Après avoir attaqué avec la lame, vous pouvez effectuer une attaque d'arme de mêlée ou à distance avec une seconde lame psychique en tant qu'action bonus au cours du même tour, à condition que votre autre main soit libre pour la créer. Le dé de dégâts de cette attaque bonus est de 1d4, au lieu de 1d6.",3.0
37,soulknife,Soul Blades,"9th-level Soulknife feature
Your Psychic Blades are now an expression of your psi-suffused soul, giving you these powers that use your Psionic Energy dice:Homing Strikes. If you make an attack roll with your Psychic Blades and miss the target, you can roll one Psionic Energy die and add the number rolled to the attack roll. If this causes the attack to hit, you expend the Psionic Energy die.Psychic Teleportation. As a bonus action, you manifest one of your Psychic Blades, expend one Psionic Energy die and roll it, and throw the blade at an unoccupied space you can see, up to a number of feet away equal to 10 times the number rolled. You then teleport to that space, and the blade vanishes.",couteau d'âme,Lames d'âme,"9e niveau - Capacité de la Lame d'âme
Vos Lames psychiques sont désormais une expression de votre âme imprégnée de psi, vous conférant ces pouvoirs qui utilisent vos dés d'énergie psionique : Frappes guidées. Si vous effectuez un jet d'attaque avec vos Lames psychiques et ratez la cible, vous pouvez lancer un dé d'énergie psionique et ajouter le nombre obtenu au jet d'attaque. Si cela permet à l'attaque de toucher, vous dépensez le dé d'énergie psionique. Téléportation psychique. En tant qu'action bonus, vous manifestez l'une de vos Lames psychiques, dépensez un dé d'énergie psionique et le lancez, puis lancez la lame sur un espace inoccupé que vous pouvez voir, jusqu'à un nombre de pieds de distance égal à 10 fois le nombre obtenu. Vous vous téléportez ensuite sur cet espace, et la lame disparaît.",9.0
38,soulknife,Psychic Veil,"13th-level Soulknife feature
You can weave a veil of psychic static to mask yourself. As an action, you can magically become invisible, along with anything you are wearing or carrying, for 1 hour or until you dismiss this effect (no action required). This invisibility ends early immediately after you deal damage to a creature or you force a creature to make a saving throw.Once you use this feature, you can't do so again until you finish a long rest, unless you expend a Psionic Energy die to use this feature again.",couteau d'âme,Voile psychique,"13e niveau - Capacité de la lame d'âme

Vous pouvez tisser un voile d'électricité statique psychique pour vous masquer. Par une action, vous pouvez devenir invisible par magie, ainsi que tout ce que vous portez ou transportez, pendant 1 heure ou jusqu'à ce que vous annuliez cet effet (aucune action requise). Cette invisibilité prend fin prématurément immédiatement après que vous ayez infligé des blessures à une créature ou que vous ayez forcé une créature à effectuer un jet de sauvegarde. Une fois que vous avez utilisé cette capacité, vous ne pouvez plus le faire avant d'avoir terminé un repos long, à moins que vous ne dépensiez un dé d'énergie psionique pour utiliser à nouveau cette capacité.",13.0
39,soulknife,Rend Mind,"17th-level Soulknife feature
You can sweep your Psychic Blades directly through a creature's mind. When you use your Psychic Blades to deal Sneak Attack damage to a creature, you can force that target to make a Wisdom saving throw (DC equal to 8 + your proficiency bonus + your Dexterity modifier). If the save fails, the target is stunned for 1 minute. The stunned target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.Once you use this feature, you can't do so again until you finish a long rest, unless you expend three Psionic Energy dice to use it again.Source: Tasha's Cauldron of Everything",couteau d'âme,Déchirer l'esprit,"17e niveau - Capacité de la lame d'âme
Vous pouvez balayer l'esprit d'une créature avec vos lames psychiques. Lorsque vous utilisez vos lames psychiques pour infliger des dégâts d'attaque sournoise à une créature, vous pouvez forcer cette cible à effectuer un jet de sauvegarde de Sagesse (DD égal à 8 + votre bonus de maîtrise + votre modificateur de Dextérité). Si le jet de sauvegarde échoue, la cible est étourdie pendant 1 minute. La cible étourdie peut répéter le jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet sur elle-même en cas de réussite. Une fois que vous avez utilisé cette capacité, vous ne pouvez plus le faire avant d'avoir terminé un repos long, à moins que vous ne dépensiez trois dés d'énergie psionique pour l'utiliser à nouveau. Source : Le chaudron de tout de Tasha",17.0
40,swashbuckler,Fancy Footwork,"When you choose this archetype at 3rd level, you learn how to land a strike and then slip away without reprisal. During your turn, if you make a melee attack against a creature, that creature can't make opportunity attacks against you for the rest of your turn.",bretteur,Jeu de jambes fantaisie,"Lorsque vous choisissez cet archétype au niveau 3, vous apprenez à porter une attaque puis à vous esquiver sans représailles. Pendant votre tour, si vous effectuez une attaque au corps à corps contre une créature, cette créature ne peut pas effectuer d'attaques d'opportunité contre vous pour le reste de votre tour.",3.0
41,swashbuckler,Rakish Audacity,"Starting at 3rd level, your confidence propels you into battle. You can give yourself a bonus to your initiative rolls equal to your Charisma modifier.You also gain an additional way to use your Sneak Attack; you don't need advantage on the attack roll to use your Sneak Attack against a creature if you are within 5 feet of it, no other creatures are within 5 feet of you, and you don't have disadvantage on the attack roll. All the other rules for Sneak Attack still apply to you.",bretteur,Audace débridée,"À partir du niveau 3, votre confiance vous propulse au combat. Vous pouvez vous accorder un bonus à vos jets d'initiative égal à votre modificateur de Charisme. Vous obtenez également une manière supplémentaire d'utiliser votre Attaque sournoise : vous n'avez pas besoin d'avantage sur le jet d'attaque pour utiliser votre Attaque sournoise contre une créature si vous êtes à 1,50 mètre ou moins d'elle, si aucune autre créature ne se trouve à 1,50 mètre ou moins de vous et si vous n'avez pas de désavantage sur le jet d'attaque. Toutes les autres règles de l'Attaque sournoise s'appliquent toujours à vous.",3.0
42,swashbuckler,Panache,"At 9th level, your charm becomes extraordinarily beguiling. As an action, you can make a Charisma (Persuasion) check contested by a creature's Wisdom (Insight) check. The creature must be able to hear you, and the two of you must share a language.If you succeed on the check and the creature is hostile to you, it has disadvantage on attack rolls against targets other than you and can't make opportunity attacks against targets other than you. This effect lasts for 1 minute, until one of your companions attacks the target or affects it with a spell, or until you and the target are more than 60 feet apart.If you succeed on the check and the creature isn't hostile to you, it is charmed by you for 1 minute. While charmed, it regards you as a friendly acquaintance. This effect ends immediately if you or your companions do anything harmful to it.",bretteur,Panache,"Au niveau 9, votre charme devient extraordinairement envoûtant. Par une action, vous pouvez effectuer un test de Charisme (Persuasion) contesté par le test de Sagesse (Perspicacité) d'une créature. La créature doit pouvoir vous entendre et vous devez tous les deux partager une langue. Si vous réussissez le test et que la créature vous est hostile, elle subit un désavantage sur les jets d'attaque contre d'autres cibles que vous et ne peut pas effectuer d'attaques d'opportunité contre d'autres cibles que vous. Cet effet dure 1 minute, jusqu'à ce que l'un de vos compagnons attaque la cible ou l'affecte avec un sort, ou jusqu'à ce que vous et la cible soyez à plus de 18 mètres l'un de l'autre. Si vous réussissez le test et que la créature ne vous est pas hostile, vous la charmez pendant 1 minute. Tant qu'elle est charmée, elle vous considère comme une connaissance amicale. Cet effet prend fin immédiatement si vous ou vos compagnons lui faites quoi que ce soit de mal.",9.0
43,swashbuckler,Elegant Maneuver,"Starting at 13th level, you can use a bonus action on your turn to gain advantage on the next Dexterity (Acrobatics) or Strength (Athletics) check you make during the same turn.",bretteur,Manœuvre élégante,"À partir du niveau 13, vous pouvez utiliser une action bonus pendant votre tour pour obtenir un avantage sur le prochain test de Dextérité (Acrobaties) ou de Force (Athlétisme) que vous effectuez pendant le même tour.",13.0
44,swashbuckler,Master Duelist,"Beginning at 17th level, your mastery of the blade lets you turn failure into success in combat. If you miss with an attack roll, you can roll it again with advantage. Once you do so, you can't use this feature again until you finish a short or long rest.Source: Sword Coast Adventurer's Guide, Xanathar's Guide to Everything",bretteur,Maître duelliste,"À partir du niveau 17, votre maîtrise de la lame vous permet de transformer un échec en succès au combat. Si vous ratez un jet d'attaque, vous pouvez le relancer avec avantage. Une fois que vous l'avez fait, vous ne pouvez plus utiliser cette capacité avant d'avoir terminé un repos court ou long. Source : Guide de l'aventurier de la Côte des Épées, Guide de Xanathar pour tout",17.0
45,thief,Fast Hands,"Starting at 3rd level, you can use the bonus action granted by your Cunning Action to make a Dexterity (Sleight of Hand) check, use your thieves' tools to disarm a trap or open a lock, or take the Use an Object action.",voleur,Mains rapides,"À partir du niveau 3, vous pouvez utiliser l'action bonus accordée par votre action de ruse pour effectuer un test de Dextérité (Tour de passe-passe), utiliser les outils de votre voleur pour désamorcer un piège ou ouvrir une serrure, ou effectuer l'action Utiliser un objet.",3.0
46,thief,Second-Story Work,"When you choose this archetype at 3rd level, you gain the ability to climb faster than normal; climbing no longer costs you extra movement.In addition, when you make a running jump, the distance you cover increases by a number of feet equal to your Dexterity modifier.",voleur,Travaux au deuxième étage,"Lorsque vous choisissez cet archétype au niveau 3, vous obtenez la capacité de grimper plus vite que la normale ; grimper ne vous coûte plus de mouvement supplémentaire. De plus, lorsque vous effectuez un saut en courant, la distance que vous parcourez augmente d'un nombre de pieds égal à votre modificateur de Dextérité.",3.0
47,thief,Supreme Sneak,"Starting at 9th level, you have advantage on a Dexterity (Stealth) check if you move no more than half your speed on the same turn.",voleur,Suprême furtif,"À partir du niveau 9, vous bénéficiez d'un avantage sur un test de Dextérité (Furtivité) si vous ne vous déplacez pas de plus de la moitié de votre vitesse au cours du même tour.",9.0
48,thief,Use Magic Device,"By 13th level, you have learned enough about the workings of magic that you can improvise the use of items even when they are not intended for you. You ignore all class, race, and level requirements on the use of magic items.",voleur,Utiliser un appareil magique,"Au niveau 13, vous en savez suffisamment sur le fonctionnement de la magie pour pouvoir improviser l'utilisation d'objets même s'ils ne vous sont pas destinés. Vous ignorez toutes les exigences de classe, de race et de niveau concernant l'utilisation d'objets magiques.",13.0
49,thief,Thief's Reflexes,"When you reach 17th level, you have become adept at laying ambushes and quickly escaping danger. You can take two turns during the first round of any combat. You take your first turn at your normal initiative and your second turn at your initiative minus 10. You can't use this feature when you are surprised.Source: Player's Handbook",voleur,Les réflexes du voleur,"Lorsque vous atteignez le niveau 17, vous êtes devenu un expert dans l'art de tendre des embuscades et d'échapper rapidement au danger. Vous pouvez jouer deux tours lors du premier round de n'importe quel combat. Vous jouez votre premier tour à votre initiative normale et votre deuxième tour à votre initiative moins 10. Vous ne pouvez pas utiliser cette fonction lorsque vous êtes surpris.Source : Manuel du joueur",17.0
