,subclass,ability,content,subclass_FR,contability_FR,content_FR,levels
25,spores,Circle Spells,"Your symbiotic link to fungus and your ability to tap into the cycle of life and death grants you access to certain spells. At 2nd level, you learn the Chill Touch cantrip. At 3rd, 5th, 7th, and 9th level you gain access to the spells listed for that level in the Circle of Spores Spells table.Once you gain access to one of these spells, you always have it prepared, and it doesn’t count against the number of spells you can prepare each day. If you gain access to a spell that doesn’t appear on the druid spell list, the spell is nonetheless a druid spell for you.

Druid Level
Circle Spells


3rd
Blindness/Deafness, Gentle Repose


5th
Animate Dead, Gaseous Form


7th
Blight, Confusion


9th
Cloudkill, Contagion

",spores,Sorts de cercle,"Votre lien symbiotique avec les champignons et votre capacité à puiser dans le cycle de la vie et de la mort vous donnent accès à certains sorts. Au niveau 2, vous apprenez le tour de passe-passe Toucher glacial. Aux niveaux 3, 5, 7 et 9, vous avez accès aux sorts répertoriés pour ce niveau dans le tableau des sorts du Cercle des spores. Une fois que vous avez accès à l'un de ces sorts, vous l'avez toujours préparé et il ne compte pas dans le nombre de sorts que vous pouvez préparer chaque jour. Si vous avez accès à un sort qui n'apparaît pas dans la liste des sorts du druide, le sort n'en est pas moins un sort de druide pour vous.

Niveau de druide
Sorts du cercle

3e
Aveuglement/surdité, Repos doux

5e
Animation des morts, Forme gazeuse

7e
Fléau, Confusion

9e
Tue-nuage, Contagion",2
26,spores,Halo of Spores,"Starting at 2nd level, you are surrounded by invisible, necrotic spores that are harmless until you unleash them on a creature nearby. When a creature you can see moves into a space within 10 feet of you or starts its turn there, you can use your reaction to deal 1d4 necrotic damage to that creature unless it succeeds on a Constitution saving throw against your spell save DC. The necrotic damage increases to 1d6 at 6th level, 1d8 at 10th level, and 1d10 at 14th level.",spores,Halo de spores,"À partir du niveau 2, vous êtes entouré de spores nécrotiques invisibles qui sont inoffensives jusqu'à ce que vous les déchaîniez sur une créature proche. Lorsqu'une créature que vous pouvez voir se déplace dans un espace situé à 3 mètres ou moins de vous ou commence son tour à cet endroit, vous pouvez utiliser votre réaction pour infliger 1d4 dégâts nécrotiques à cette créature à moins qu'elle ne réussisse un jet de sauvegarde de Constitution contre le DD de sauvegarde de votre sort. Les dégâts nécrotiques augmentent à 1d6 au niveau 6, 1d8 au niveau 10 et 1d10 au niveau 14.",2
27,spores,Symbiotic Entity,"At 2nd level, you gain the ability to channel magic into your spores. As an action, you can expend a use of your Wild Shape feature to awaken those spores, rather than transforming into a beast form, and you gain 5 temporary hit points for each level you have in this class. While this feature is active, you gain the following benefits:
When you deal your Halo of Spores damage, roll the damage die a second time and add it to the total.
Your melee weapon attacks deal an extra 1d6 poison damage to any target they hit.
These benefits last for 10 minutes, until you lose all these temporary hit points, or until you use your Wild Shape again.",spores,Entité symbiotique,"Au niveau 2, vous obtenez la capacité de canaliser la magie dans vos spores. En tant qu'action, vous pouvez dépenser une utilisation de votre capacité Forme sauvage pour réveiller ces spores, plutôt que de vous transformer en une forme bestiale, et vous gagnez 5 points de vie temporaires pour chaque niveau que vous avez dans cette classe. Tant que cette capacité est active, vous obtenez les avantages suivants :
Lorsque vous infligez des dégâts avec votre Halo de spores, lancez le dé de dégâts une deuxième fois et ajoutez-le au total.
Vos attaques d'armes de mêlée infligent 1d6 dégâts de poison supplémentaires à toute cible touchée.
Ces avantages durent 10 minutes, jusqu'à ce que vous perdiez tous ces points de vie temporaires, ou jusqu'à ce que vous utilisiez à nouveau votre Forme sauvage.",2
28,spores,Fungal Infestation,"At 6th level, your spores gain the ability to infest a humanoid corpse and animate it.If a beast or humanoid that is Small or Medium dies within 10 feet of you, you can use your reaction to animate it, causing it to stand up immediately with 1 hit point. The creature uses the zombie statistics. It remains animate for 1 hour, after which time it collapses and dies.In combat, the zombie's turn is immediately after yours. It obeys your mental commands, and the only action it can take is the Attack action, making one melee attack.",spores,Infestation fongique,"Au niveau 6, vos spores acquièrent la capacité d'infester un cadavre humanoïde et de l'animer. Si une bête ou un humanoïde de taille Petite ou Moyenne meurt à moins de 3 mètres de vous, vous pouvez utiliser votre réaction pour l'animer, ce qui lui permet de se relever immédiatement avec 1 point de vie. La créature utilise les statistiques de zombie. Elle reste animée pendant 1 heure, après quoi elle s'effondre et meurt. En combat, le tour du zombie est immédiatement après le vôtre. Il obéit à vos ordres mentaux et la seule action qu'il peut entreprendre est l'action Attaquer, qui consiste à effectuer une attaque au corps à corps.",6
29,spores,Spreading Spores,"At 10th level, you gain the ability to seed an area with deadly spores. As a bonus action while your Symbiotic Entity feature is active, you can hurl spores up to 30 feet away, where they swirl in a 10-foot cube for 1 minute. The spores disappear early if you use this feature again, if you dismiss them as a bonus action, or if your Symbiotic Entity feature is no longer active.Whenever a creature moves into the cube or starts its turn there, that creature takes your Halo of Spores damage, unless the creature succeeds on a Constitution saving throw against your spell save DC. A creature can take this damage no more than once per turn.While the cube of spores persists, you can't use your Halo of Spores reaction.",spores,Propagation des spores,"Au niveau 10, vous obtenez la capacité de répandre des spores mortelles dans une zone. Par une action bonus tant que votre capacité Entité symbiotique est active, vous pouvez lancer des spores jusqu'à 9 mètres de distance, où elles tourbillonnent dans un cube de 3 mètres pendant 1 minute. Les spores disparaissent prématurément si vous utilisez à nouveau cette capacité, si vous les renvoyez par une action bonus ou si votre capacité Entité symbiotique n'est plus active. À chaque fois qu'une créature entre dans le cube ou y commence son tour, cette créature subit les dégâts de votre Halo de spores, à moins qu'elle ne réussisse un jet de sauvegarde de Constitution contre le DD de sauvegarde de votre sort. Une créature ne peut subir ces dégâts qu'une fois par tour. Tant que le cube de spores persiste, vous ne pouvez pas utiliser votre réaction Halo de spores.",10
30,spores,Fungal Body,"At 14th level, the fungal spores in your body alter you: you can’t be blinded, deafened, frightened, or poisoned, and any critical hit against you counts as a normal hit, unless you are incapacitated.Source: Guildmasters' Guide to Ravnica",spores,Corps fongique,"Au niveau 14, les spores fongiques présentes dans votre corps vous modifient : vous ne pouvez pas être aveuglé, assourdi, effrayé ou empoisonné, et tout coup critique contre vous compte comme un coup normal, à moins que vous ne soyez neutralisé. Source : Guide des maîtres de guilde de Ravnica",14
31,stars,Star Map,"2nd-level Circle of the Stars feature
You've created a star chart as part of your heavenly studies. It is a Tiny object and can serve as a spellcasting focus for your druid spells. You determine its form by rolling on the Star Map table or by choosing one.While holding this map, you have these benefits:
You know the Guidance cantrip.
You have the Guiding Bolt spell prepared. It counts as a druid spell for you, and it doesn't count against the number of spells you can have prepared.
You can cast Guiding Bolt without expending a spell slot. You can do so a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest.
If you lose the map, you can perform a 1-hour ceremony to magically create a replacement. This ceremony can be performed during a short or long rest, and it destroys the previous map.

d6
Map Form


1
A scroll covered with depictions of constellations


2
A stone tablet with fine holes drilled through it


3
A speckled owlbear hide, tooled with raised marks


4
A collection of maps bound in an ebony cover


5
A crystal that projects starry patterns when placed before a light


6
Glass disks that depict constellations

",étoiles,Carte des étoiles,"2e niveau Cercle des étoiles
Vous avez créé une carte du ciel dans le cadre de vos études célestes. C'est un objet de taille minuscule qui peut servir de point focal pour vos sorts de druide. Vous déterminez sa forme en lançant un dé sur la table de la carte du ciel ou en en choisissant une. Lorsque vous tenez cette carte, vous bénéficiez des avantages suivants :
Vous connaissez le sort de guide.
Vous avez préparé le sort Guidance. Il compte comme un sort de druide pour vous et ne compte pas dans le nombre de sorts que vous pouvez préparer.
Vous pouvez lancer Guidance sans dépenser d'emplacement de sort. Vous pouvez le faire un nombre de fois égal à votre bonus de maîtrise et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long.
Si vous perdez la carte, vous pouvez effectuer une cérémonie d'une heure pour créer magiquement une carte de remplacement. Cette cérémonie peut être effectuée pendant un repos court ou long et détruit la carte précédente.

d6
Forme de carte

1
Un parchemin couvert de représentations de constellations

2
Une tablette de pierre percée de fins trous

3
Une peau d'ours-hibou tachetée, travaillée avec des marques en relief

4
Une collection de cartes reliées par une couverture en ébène

5
Un cristal qui projette des motifs étoilés lorsqu'il est placé devant une lumière

6
Disques de verre représentant des constellations",2
32,stars,Starry Form,"2nd-level Circle of the Stars feature
As a bonus action, you can expend a use of your Wild Shape feature to take on a starry form, rather than transforming into a beast.While in your starry form, you retain your game statistics, but your body becomes luminous; your joints glimmer like stars, and glowing lines connect them as on a star chart. This form sheds bright light in a 10-foot radius and dim light for an additional 10 feet. The form lasts for 10 minutes. It ends early if you dismiss it (no action required), are incapacitated, die, or use this feature again.Whenever you assume your starry form, choose which of the following constellations glimmers on your body; your choice gives you certain benefits while in the form:Archer. A constellation of an archer appears on you. When you activate this form, and as a bonus action on your subsequent turns while it lasts, you can make a ranged spell attack, hurling a luminous arrow that targets one creature within 60 feet of you. On a hit, the attack deals radiant damage equal to 1d8 + your Wisdom modifier.Chalice. A constellation of a life-giving goblet appears on you. Whenever you cast a spell using a spell slot that restores hit points to a creature, you or another creature within 30 feet of you can regain hit points equal to 1d8 + your Wisdom modifier.Dragon. A constellation of a wise dragon appears on you. When you make an Intelligence or a Wisdom check or a Constitution saving throw to maintain concentration on a spell, you can treat a roll of 9 or lower on the d20 as a 10.",étoiles,Forme étoilée,"2e niveau Cercle des étoiles
En tant qu'action bonus, vous pouvez dépenser une utilisation de votre capacité Forme sauvage pour prendre une forme étoilée, plutôt que de vous transformer en bête.Lorsque vous êtes sous votre forme étoilée, vous conservez vos statistiques de jeu, mais votre corps devient lumineux ; vos articulations scintillent comme des étoiles et des lignes lumineuses les relient comme sur une carte du ciel. Cette forme projette une lumière vive dans un rayon de 3 mètres et une lumière tamisée sur 3 mètres supplémentaires. La forme dure 10 minutes. Elle se termine prématurément si vous la renvoyez (aucune action requise), êtes frappé d'incapacité, mourez ou utilisez à nouveau cette capacité.À chaque fois que vous prenez votre forme étoilée, choisissez laquelle des constellations suivantes scintille sur votre corps ; votre choix vous donne certains avantages lorsque vous êtes sous cette forme :Archer. Une constellation d'archer apparaît sur vous. Lorsque vous activez cette forme, et en tant qu'action bonus lors de vos tours suivants tant qu'elle dure, vous pouvez effectuer une attaque de sort à distance, lançant une flèche lumineuse qui cible une créature à 18 mètres de vous. En cas de succès, l'attaque inflige des dégâts radiants égaux à 1d8 + votre modificateur de Sagesse.Calice. Une constellation d'une coupe vivifiante apparaît sur vous. Chaque fois que vous lancez un sort utilisant un emplacement de sort qui restaure des points de vie à une créature, vous ou une autre créature à 9 mètres de vous pouvez récupérer des points de vie égaux à 1d8 + votre modificateur de Sagesse.Dragon. Une constellation d'un dragon sage apparaît sur vous. Lorsque vous faites un test d'Intelligence ou de Sagesse ou un jet de sauvegarde de Constitution pour maintenir votre concentration sur un sort, vous pouvez considérer un jet de 9 ou moins sur le d20 comme un 10.",2
33,stars,Cosmic Omen,"6th-level Circle of the Stars feature
Whenever you finish a long rest, you can consult your Star Map for omens. When you do so, roll a die. Until you finish your next long rest, you gain access to a special reaction based on whether you rolled an even or an odd number on the die:Weal (even). Whenever a creature you can see within 30 feet of you is about to make an attack roll, a saving throw, or an ability check, you can use your reaction to roll a d6 and add the number rolled to the total.Woe (odd). Whenever a creature you can see within 30 feet of you is about to make an attack roll, a saving throw, or an ability check, you can use your reaction to roll a d6 and subtract the number rolled from the total.You can use this reaction a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest.",étoiles,Présage cosmique,"Cercle des étoiles de niveau 6
Chaque fois que vous terminez un repos long, vous pouvez consulter votre carte des étoiles pour y trouver des présages. Pour cela, lancez un dé. Jusqu'à la fin de votre prochain repos long, vous avez accès à une réaction spéciale selon que vous avez obtenu un nombre pair ou impair au dé : Malheur (pair). Chaque fois qu'une créature que vous pouvez voir à moins de 9 mètres de vous est sur le point d'effectuer un jet d'attaque, un jet de sauvegarde ou un test de caractéristique, vous pouvez utiliser votre réaction pour lancer un d6 et ajouter le nombre obtenu au total. Malheur (impair). Chaque fois qu'une créature que vous pouvez voir à moins de 9 mètres de vous est sur le point d'effectuer un jet d'attaque, un jet de sauvegarde ou un test de caractéristique, vous pouvez utiliser votre réaction pour lancer un d6 et soustraire le nombre obtenu du total. Vous pouvez utiliser cette réaction un nombre de fois égal à votre bonus de maîtrise, et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long.",6
34,stars,Twinkling Constellations,"10th-level Circle of the Stars feature
The constellations of your Starry Form improve. The 1d8 of the Archer and the Chalice becomes 2d8, and while the Dragon is active, you have a flying speed of 20 feet and can hover.Moreover, at the start of each of your turns while in your Starry Form, you can change which constellation glimmers on your body.",étoiles,Constellations scintillantes,"Fonctionnalité Cercle des étoiles de niveau 10
Les constellations de votre Forme étoilée s'améliorent. Le 1d8 de l'Archer et du Calice devient 2d8, et tant que le Dragon est actif, vous avez une vitesse de vol de 20 pieds et pouvez planer. De plus, au début de chacun de vos tours lorsque vous êtes sous votre Forme étoilée, vous pouvez changer la constellation qui scintille sur votre corps.",10
35,stars,Full of Stars,"14th-level Circle of the Stars feature
While in your Starry Form, you become partially incorporeal, giving you resistance to bludgeoning, piercing, and slashing damage.Source: Tasha's Cauldron of Everything",étoiles,Plein d'étoiles,"Fonctionnalité Cercle des étoiles de niveau 14
Lorsque vous êtes sous votre forme étoilée, vous devenez partiellement incorporel, ce qui vous confère une résistance aux dégâts contondants, perforants et tranchants.Source : Le chaudron de tout de Tasha",14
36,wildfire,Circle Spells,"2nd-level Circle of Wildfire feature
You have formed a bond with a wildfire spirit, a primal being of creation and destruction. Your link with this spirit grants you access to some spells when you reach certain levels in this class, as shown on the Circle of Wildfire Spells table.Once you gain access to one of these spells, you always have it prepared, and it doesn't count against the number of spells you can prepare each day. If you gain access to a spell that doesn't appear on the druid spell list, the spell is nonetheless a druid spell for you.

Druid Level
Spells


2nd
Burning Hands, Cure Wounds


3rd
Flaming Sphere, Scorching Ray


5th
Plant Growth, Revivify


7th
Aura of Life, Fire Shield


9th
Flame Strike, Mass Cure Wounds

",incendie de forêt,Sorts de cercle,"Cercle de feu de forêt de niveau 2
Vous avez formé un lien avec un esprit de feu de forêt, un être primordial de création et de destruction. Votre lien avec cet esprit vous donne accès à certains sorts lorsque vous atteignez certains niveaux dans cette classe, comme indiqué dans le tableau des sorts du Cercle de feu de forêt. Une fois que vous avez accès à l'un de ces sorts, vous l'avez toujours préparé et il ne compte pas dans le nombre de sorts que vous pouvez préparer chaque jour. Si vous avez accès à un sort qui n'apparaît pas dans la liste des sorts de druide, le sort est néanmoins un sort de druide pour vous.

Niveau de druide
Sorts

2e
Mains brûlantes, Soin des blessures

3e
Sphère enflammée, Rayon brûlant

5e
Croissance des plantes, Revivification

7e
Aura de vie, Bouclier de feu

9e
Frappe de flammes, Soin de masse des blessures",2
37,wildfire,Summon Wildfire Spirit,"2nd-level Circle of Wildfire feature
You can summon the primal spirit bound to your soul. As an action, you can expend one use of your Wild Shape feature to summon your Wildfire Spirit, rather than assuming a beast form.The spirit appears in an unoccupied space of your choice that you can see within 30 feet of you. Each creature within 10 feet of the spirit (other than you) when it appears must succeed on a Dexterity saving throw against your spell save DC or take 2d6 fire damage.The spirit is friendly to you and your companions and obeys your commands. See this creature's game statistics in the Wildfire Spirit stat block, which uses your proficiency bonus (PB) in several places. You determine the spirit's appearance. Some spirits take the form of a humanoid figure made of gnarled branches covered in flame, while others look like beasts wreathed in fire.In combat, the spirit shares your initiative count, but it takes its turn immediately after yours. The only action it takes on its turn is the Dodge action, unless you take a bonus action on your turn to command it to take another action. That action can be one in its stat block or some other action. If you are incapacitated, the spirit can take any action of its choice, not just Dodge.The spirit manifests for 1 hour, until it is reduced to 0 hit points, until you use this feature to summon the spirit again, or until you die.",incendie de forêt,Invoquer l'esprit du feu sauvage,"2e niveau - Cercle de feu de forêt
Vous pouvez invoquer l'esprit primordial lié à votre âme. En tant qu'action, vous pouvez dépenser une utilisation de votre capacité Forme sauvage pour invoquer votre esprit de feu de forêt, plutôt que de prendre une forme animale. L'esprit apparaît dans un espace inoccupé de votre choix que vous pouvez voir à 9 mètres ou moins de vous. Chaque créature à 3 mètres ou moins de l'esprit (autre que vous) lorsqu'il apparaît doit réussir un jet de sauvegarde de Dextérité contre votre DD de sauvegarde des sorts ou subir 2d6 dégâts de feu. L'esprit est amical envers vous et vos compagnons et obéit à vos ordres. Consultez les statistiques de jeu de cette créature dans le bloc de statistiques Esprit de feu de forêt, qui utilise votre bonus de maîtrise (PB) à plusieurs endroits. Vous déterminez l'apparence de l'esprit. Certains esprits prennent la forme d'une figure humanoïde faite de branches noueuses couvertes de flammes, tandis que d'autres ressemblent à des bêtes entourées de feu. En combat, l'esprit partage votre nombre d'initiatives, mais il joue son tour immédiatement après le vôtre. La seule action qu'il effectue pendant son tour est l'action Esquiver, à moins que vous n'effectuiez une action bonus pendant votre tour pour lui ordonner d'effectuer une autre action. Cette action peut être une action de son bloc de statistiques ou une autre action. Si vous êtes incapable de le faire, l'esprit peut effectuer n'importe quelle action de son choix, pas seulement Esquiver. L'esprit se manifeste pendant 1 heure, jusqu'à ce qu'il soit réduit à 0 point de vie, jusqu'à ce que vous utilisiez cette fonction pour l'invoquer à nouveau, ou jusqu'à ce que vous mourriez.",2
38,wildfire,Enhanced Bond,"6th-level Circle of Wildfire feature
The bond with your wildfire spirit enhances your destructive and restorative spells. Whenever you cast a spell that deals fire damage or restores hit points while your wildfire spirit is summoned, roll a d8, and you gain a bonus equal to the number rolled to one damage or healing roll of the spell.In addition, when you cast a spell with a range other than self, the spell can originate from you or your Wildfire Spirit.",incendie de forêt,Lien renforcé,"Cercle de feu de forêt de niveau 6
Le lien avec votre esprit de feu de forêt renforce vos sorts destructeurs et réparateurs. Chaque fois que vous lancez un sort qui inflige des dégâts de feu ou restaure des points de vie pendant que votre esprit de feu de forêt est invoqué, lancez un d8 et vous obtenez un bonus égal au nombre obtenu sur un jet de dégâts ou de soins du sort. De plus, lorsque vous lancez un sort avec une portée autre que la vôtre, le sort peut provenir de vous ou de votre esprit de feu de forêt.",6
39,wildfire,Cauterizing Flames,"10th-level Circle of Wildfire feature
You gain the ability to turn death into magical flames that can heal or incinerate. When a Small or larger creature dies within 30 feet of you or your wildfire spirit, a harmless spectral flame springs forth in the dead creature's space and flickers there for 1 minute. When a creature you can see enters that space, you can use your reaction to extinguish the spectral flame there and either heal the creature or deal fire damage to it. The healing or damage equals 2d10 + your Wisdom modifier.You can use this reaction a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest.",incendie de forêt,Flammes cautérisantes,"10e niveau - Cercle de feu grégeois
Vous obtenez la capacité de transformer la mort en flammes magiques qui peuvent soigner ou incinérer. Lorsqu'une créature de taille P ou plus meurt à moins de 9 mètres de vous ou de votre esprit de feu grégeois, une flamme spectrale inoffensive jaillit dans l'espace de la créature morte et y scintille pendant 1 minute. Lorsqu'une créature que vous pouvez voir entre dans cet espace, vous pouvez utiliser votre réaction pour éteindre la flamme spectrale qui s'y trouve et soit soigner la créature, soit lui infliger des dégâts de feu. Les soins ou les dégâts sont égaux à 2d10 + votre modificateur de Sagesse. Vous pouvez utiliser cette réaction un nombre de fois égal à votre bonus de maîtrise, et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long.",10
40,wildfire,Blazing Revival,"14th-level Circle of Wildfire feature
The bond with your Wildfire Spirit can save you from death. If the spirit is within 120 feet of you when you are reduced to 0 hit points and thereby fall unconscious, you can cause the spirit to drop to 0 hit points. You then regain half your hit points and immediately rise to your feet.Once you use this feature, you can't use it again until you finish a long rest.Source: Tasha's Cauldron of Everything",incendie de forêt,Un renouveau fulgurant,"Fonctionnalité Cercle de feu de forêt de niveau 14
Le lien avec votre esprit de feu de forêt peut vous sauver de la mort. Si l'esprit se trouve à moins de 36 mètres de vous lorsque vous êtes réduit à 0 point de vie et que vous perdez connaissance, vous pouvez faire en sorte que l'esprit tombe à 0 point de vie. Vous récupérez alors la moitié de vos points de vie et vous relevez immédiatement. Une fois que vous avez utilisé cette fonctionnalité, vous ne pouvez plus l'utiliser avant d'avoir terminé un long repos. Source : Le chaudron de tout de Tasha",14
