,subclass,ability,content,subclass_FR,contability_FR,content_FR,levels
28,totem-warrior,Totem Spirit,"At 3rd level, when you adopt this path, you choose a totem spirit and gain its feature. You must make or acquire a physical totem object – an amulet or similar adornment – that incorporates fur or feathers, claws, teeth, or bones of the totem animal. At your option, you also gain minor physical attributes that are reminiscent of your totem spirit. For example, if you have a bear totem spirit, you might be unusually hairy and thick-skinned, or if your totem is the eagle, your eyes turn bright yellow.Your totem animal might be an animal related to those listed here but more appropriate to your homeland. For example, you could choose a hawk or vulture in place of an eagle.Bear
While raging, you have resistance to all damage except psychic damage. The spirit of the bear makes you tough enough to stand up to any punishment.Eagle
While you're raging and aren't wearing heavy armor, other creatures have disadvantage on opportunity attack rolls against you, and you can use the Dash action as a bonus action on your turn. The spirit of the eagle makes you into a predator who can weave through the fray with ease.Elk
While you're raging and aren't wearing heavy armor, your walking speed increases by 15 feet. The spirit of the elk makes you extraordinarily swift.Tiger
While raging, you can add 10 feet to your long jump distance and 3 feet to your high jump distance. The spirit of the tiger empowers your leaps.Wolf
While you're raging, your friends have advantage on melee attack rolls against any creature within 5 feet of you that is hostile to you. The spirit of the wolf makes you a leader of hunters.",guerrier totem,Esprit totem,"Au niveau 3, lorsque vous adoptez cette voie, vous choisissez un esprit totem et obtenez sa caractéristique. Vous devez fabriquer ou acquérir un objet totem physique – une amulette ou un ornement similaire – qui incorpore de la fourrure ou des plumes, des griffes, des dents ou des os de l'animal totem. Si vous le souhaitez, vous obtenez également des attributs physiques mineurs qui rappellent votre esprit totem. Par exemple, si vous avez un esprit totem d'ours, vous pouvez être inhabituellement poilu et avoir la peau épaisse, ou si votre totem est l'aigle, vos yeux deviennent jaune vif. Votre animal totem peut être un animal lié à ceux listés ici mais plus approprié à votre pays d'origine. Par exemple, vous pouvez choisir un faucon ou un vautour à la place d'un aigle. Ours
Lorsque vous êtes enragé, vous avez une résistance à tous les dégâts sauf les dégâts psychiques. L'esprit de l'ours vous rend suffisamment résistant pour résister à n'importe quelle punition. Aigle
Lorsque vous êtes enragé et que vous ne portez pas d'armure lourde, les autres créatures ont un désavantage sur les jets d'attaque d'opportunité contre vous, et vous pouvez utiliser l'action Flèche comme action bonus à votre tour. L'esprit de l'aigle fait de vous un prédateur qui peut se faufiler dans la mêlée avec facilité. Élan
Lorsque vous êtes enragé et que vous ne portez pas d'armure lourde, votre vitesse de marche augmente de 4,5 mètres. L'esprit de l'élan vous rend extraordinairement rapide. Tigre
Lorsque vous êtes enragé, vous pouvez ajouter 3 mètres à votre distance de saut en longueur et 0,9 mètre à votre distance de saut en hauteur. L'esprit du tigre renforce vos sauts. Loup
Lorsque vous êtes enragé, vos amis ont l'avantage sur les jets d'attaque au corps à corps contre toute créature à moins de 1,5 mètre de vous qui vous est hostile. L'esprit du loup fait de vous un chef de chasseurs.",3.0
29,totem-warrior,Aspect of the Beast,"At 6th level, you gain a magical benefit based on the totem animal of your choice. You can choose the same animal you selected at 3rd level or a different one.Bear
You gain the might of a bear. Your carrying capacity (including maximum load and maximum lift) is doubled, and you have advantage on Strength checks made to push, pull, lift, or break objects.Eagle
You gain the eyesight of an eagle. You can see up to 1 mile away with no difficulty, able to discern even fine details as though looking at something no more than 100 feet away from you. Additionally, dim light doesn't impose disadvantage on your Wisdom (Perception) checks.Elk
Whether mounted or on foot, your travel pace is doubled, as is the travel pace of up to ten companions while they're within 60 feet of you and you're not incapacitated. The elk spirit helps you roam far and fast.Tiger
You gain proficiency in two skills from the following list: Athletics, Acrobatics, Stealth, and Survival. The cat spirit hones your survival instincts.Wolf
You gain the hunting sensibilities of a wolf. You can track other creatures while traveling at a fast pace, and you can move stealthily while traveling at a normal pace.",guerrier totem,Aspect de la Bête,"Au niveau 6, vous obtenez un avantage magique basé sur l'animal totem de votre choix. Vous pouvez choisir le même animal que celui que vous avez sélectionné au niveau 3 ou un autre.Ours
Vous obtenez la puissance d'un ours. Votre capacité de charge (y compris la charge maximale et la portance maximale) est doublée, et vous avez un avantage sur les tests de Force effectués pour pousser, tirer, soulever ou casser des objets.Aigle
Vous obtenez la vue d'un aigle. Vous pouvez voir jusqu'à 1,6 km sans difficulté, et discerner les moindres détails comme si vous regardiez quelque chose à moins de 30 mètres de vous. De plus, la faible luminosité n'impose pas de désavantage à vos tests de Sagesse (Perception).Élan
Que vous soyez monté ou à pied, votre vitesse de déplacement est doublée, tout comme celle de dix compagnons maximum lorsqu'ils se trouvent à moins de 18 mètres de vous et que vous n'êtes pas dans l'incapacité de le faire. L'esprit de l'élan vous aide à vous déplacer loin et vite.Tigre
Vous maîtrisez deux compétences de la liste suivante : Athlétisme, Acrobaties, Discrétion et Survie. L'esprit du chat aiguise votre instinct de survie.Loup
Vous acquérez la sensibilité de chasse d'un loup. Vous pouvez traquer d'autres créatures tout en voyageant à un rythme rapide et vous pouvez vous déplacer furtivement tout en voyageant à un rythme normal.",6.0
30,totem-warrior,Spirit Walker,"At 10th level, you can cast the Commune with Nature spell, but only as a ritual. When you do so, a spiritual version of one of the animals you chose for Totem Spirit or Aspect of the Beast appears to you to convey the information you seek.",guerrier totem,Marcheur spirituel,"Au niveau 10, vous pouvez lancer le sort Communion avec la nature, mais uniquement sous forme de rituel. Lorsque vous le faites, une version spirituelle de l'un des animaux que vous avez choisis pour Esprit totem ou Aspect de la bête vous apparaît pour vous transmettre les informations que vous recherchez.",10.0
31,totem-warrior,Totemic Attunement,"At 14th level, you gain a magical benefit based on a totem animal of your choice. You can choose the same animal you selected previously or a different one.Bear
While you're raging, any creature within 5 feet of you that's hostile to you has disadvantage on attack rolls against targets other than you or another character with this feature. An enemy is immune to this effect if it can't see or hear you or if it can't be frightened.Eagle
While raging, you have a flying speed equal to your current walking speed. This benefit works only in short bursts; you fall if you end your turn in the air and nothing else is holding you aloft.Elk
While raging, you can use a bonus action during your move to pass through the space of a Large or smaller creature. That creature must succeed on a Strength saving throw (DC 8 + your Strength bonus + your proficiency bonus) or be knocked prone and take bludgeoning damage equal to 1d12 + your Strength modifier.Tiger
While you're raging, if you move at least 20 feet in a straight line toward a Large or smaller target right before making a melee weapon attack against it, you can use a bonus action to make an additional melee weapon attack against it.Wolf
While you're raging, you can use a bonus action on your turn to knock a Large or smaller creature prone when you hit it with melee weapon attack.Source: Player's Handbook, Sword Coast Adventurer's Guide",guerrier totem,Harmonisation totémique,"Au niveau 14, vous obtenez un avantage magique basé sur un animal totem de votre choix. Vous pouvez choisir le même animal que celui que vous avez sélectionné précédemment ou un autre.Ours
Pendant que vous êtes enragé, toute créature hostile à votre égard située à 1,50 mètre ou moins de vous subit un désavantage sur les jets d'attaque contre des cibles autres que vous ou un autre personnage doté de cette capacité. Un ennemi est immunisé contre cet effet s'il ne peut ni vous voir ni vous entendre, ou s'il ne peut pas être effrayé.Aigle
Pendant que vous êtes enragé, vous avez une vitesse de vol égale à votre vitesse de marche actuelle. Cet avantage ne fonctionne que par à-coups ; vous tombez si vous terminez votre tour dans les airs et que rien d'autre ne vous retient en l'air.Élan
Pendant que vous êtes enragé, vous pouvez utiliser une action bonus pendant votre déplacement pour traverser l'espace d'une créature de taille G ou plus petite. Cette créature doit réussir un jet de sauvegarde de Force (DD 8 + votre bonus de Force + votre bonus de maîtrise) ou être mise à terre et subir des dégâts contondants égaux à 1d12 + votre modificateur de Force.Tigre
Pendant que vous êtes enragé, si vous vous déplacez d'au moins 6 mètres en ligne droite vers une cible de taille L ou plus petite juste avant de lancer une attaque d'arme de mêlée contre elle, vous pouvez utiliser une action bonus pour effectuer une attaque d'arme de mêlée supplémentaire contre elle.Loup
Pendant que vous êtes enragé, vous pouvez utiliser une action bonus à votre tour pour mettre à terre une créature de taille L ou plus petite lorsque vous la frappez avec une attaque d'arme de mêlée.Source : Manuel du joueur, Guide de l'aventurier de la Côte des Épées",14.0
32,zealot,Divine Fury,"Starting when you choose this path at 3rd level, you can channel divine fury into your weapon strikes. While you're raging, the first creature you hit on each of your turns with a weapon attack takes extra damage equal to 1d6 + half your Barbarian level. The extra damage is necrotic or radiant; you choose the type of damage when you gain this feature.",fanatique,Fureur divine,"À partir du moment où vous choisissez cette voie au niveau 3, vous pouvez canaliser la fureur divine dans vos attaques d'armes. Pendant que vous êtes enragé, la première créature que vous frappez à chacun de vos tours avec une attaque d'arme subit des dégâts supplémentaires égaux à 1d6 + la moitié de votre niveau de barbare. Les dégâts supplémentaires sont nécrotiques ou radiants ; vous choisissez le type de dégâts lorsque vous obtenez cette capacité.",3.0
33,zealot,Warrior of the Gods,"At 3rd level, your soul is marked for endless battle. If a spell, such as Raise Dead, has the sole effect of restoring you to life (but not undeath), the caster doesn't need material components to cast the spell on you.",fanatique,Guerrier des Dieux,"Au niveau 3, votre âme est vouée à un combat sans fin. Si un sort, comme Résurrection des morts, a pour seul effet de vous ramener à la vie (mais pas à la non-vie), le lanceur n'a pas besoin de composants matériels pour lancer le sort sur vous.",3.0
34,zealot,Fanatical Focus,"Starting at 6th level, the divine power that fuels your rage can protect you. If you fail a saving throw while raging, you can reroll it, and you must use the new roll. You can use this ability only once per rage.",fanatique,Focus fanatique,"À partir du niveau 6, le pouvoir divin qui alimente votre rage peut vous protéger. Si vous ratez un jet de sauvegarde alors que vous êtes enragé, vous pouvez le relancer et vous devez utiliser le nouveau jet. Vous ne pouvez utiliser cette capacité qu'une seule fois par rage.",6.0
35,zealot,Zealous Presence,"At 10th level, you learn to channel divine power to inspire zealotry in others. As a bonus action, you unleash a battle cry infused with divine energy. Up to ten other creatures of your choice within 60 feet of you that can hear you gain advantage on attack rolls and saving throws until the start of your next turn.Once you use this feature, you can’t use it again until you finish a long rest.",fanatique,Présence zélée,"Au niveau 10, vous apprenez à canaliser le pouvoir divin pour inspirer le fanatisme aux autres. Par une action bonus, vous lancez un cri de guerre imprégné d'énergie divine. Jusqu'à dix autres créatures de votre choix situées à 18 mètres ou moins de vous et qui peuvent vous entendre bénéficient d'un avantage aux jets d'attaque et de sauvegarde jusqu'au début de votre prochain tour. Une fois que vous avez utilisé cette capacité, vous ne pouvez plus l'utiliser avant d'avoir terminé un repos long.",10.0
36,zealot,Rage Beyond Death,"Beginning at 14th level, the divine power that fuels your rage allows you to shrug off fatal blows.While you're raging, having 0 hit points doesn’t knock you unconscious. You still must make death saving throws, and you suffer the normal effects of taking damage while at 0 hit points. However, if you would die due to failing death saving throws, you don’t die until your rage ends, and you die then only if you still have 0 hit points.Source: Xanathar's Guide to Everything",fanatique,La rage au-delà de la mort,"À partir du niveau 14, le pouvoir divin qui alimente votre rage vous permet d'ignorer les coups mortels. Lorsque vous êtes enragé, avoir 0 point de vie ne vous rend pas inconscient. Vous devez toujours effectuer des jets de sauvegarde contre la mort et vous subissez les effets normaux des dégâts subis lorsque vous avez 0 point de vie. Cependant, si vous devez mourir à cause d'un échec à un jet de sauvegarde contre la mort, vous ne mourrez pas avant la fin de votre rage, et vous ne mourrez alors que si vous avez toujours 0 point de vie. Source : Xanathar's Guide to Everything",14.0
37,wild-magic,Magic Awareness,"3rd-level Path of Wild Magic feature
As an action, you can open your awareness to the presence of concentrated magic. Until the end of your next turn, you know the location of any spell or magic item within 60 feet of you that isn't behind total cover. When you sense a spell, you learn which school of magic it belongs to.You can use this feature a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest.",magie sauvage,Conscience magique,"3e niveau de la fonctionnalité Chemin de la magie sauvage
En tant qu'action, vous pouvez ouvrir votre conscience à la présence de magie concentrée. Jusqu'à la fin de votre prochain tour, vous connaissez l'emplacement de tout sort ou objet magique situé à 18 mètres de vous et qui n'est pas sous couverture totale. Lorsque vous sentez un sort, vous apprenez à quelle école de magie il appartient. Vous pouvez utiliser cette fonctionnalité un nombre de fois égal à votre bonus de maîtrise, et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long.",3.0
38,wild-magic,Wild Surge,"3rd-level Path of Wild Magic feature
The magical energy roiling inside you sometimes erupts from you. When you enter your rage, roll on the Wild Magic table to determine the magical effect produced.If the effect requires a saving throw, the DC equals 8 + your proficiency bonus + your Constitution modifier.Wild Magic

d8
Magical Effect


1
Shadowy tendrils lash around you. Each creature of your choice that you can see within 30 feet of you must succeed on a Constitution saving throw or take 1d12 necrotic damage. You also gain 1d12 temporary hit points.


2
You teleport up to 30 feet to an unoccupied space you can see. Until your rage ends, you can use this effect again on each of your turns as a bonus action.


3
An intangible spirit, which looks like a Flumph or a Pixie (your choice), appears within 5 feet of one creature of your choice that you can see within 30 feet of you. At the end of the current turn, the spirit explodes, and each creature within 5 feet of it must succeed on a Dexterity saving throw or take 1d6 force damage. Until your rage ends, you can use this effect again, summoning another spirit, on each of your turns as a bonus action.


4
Magic infuses one weapon of your choice that you are holding. Until your rage ends, the weapon's damage type changes to force, and it gains the light and thrown properties, with a normal range of 20 feet and a long range of 60 feet. If the weapon leaves your hand, the weapon reappears in your hand at the end of the current turn.


5
Whenever a creature hits you with an attack roll before your rage ends, that creature takes 1d6 force damage, as magic lashes out in retribution.


6
Until your rage ends, you are surrounded by multicolored, protective lights; you gain a + 1 bonus to AC, and while within 10 feet of you, your allies gain the same bonus.


7
Flowers and vines temporarily grow around you; until your rage ends, the ground within 15 feet of you is difficult terrain for your enemies.


8
A bolt of light shoots from your chest. Another creature of your choice that you can see within 30 feet of you rust succeed on a Constitution Saving throw or take 1d6 radiant damage and be blinded until the start of your next turn. Until your rage ends, you can use this effect again on each of your turns as a bonus action.

",magie sauvage,Surtension sauvage,"3e niveau - Chemin de la magie sauvage
L'énergie magique qui bouillonne en vous jaillit parfois de vous. Lorsque vous entrez en rage, lancez un dé sur la table de magie sauvage pour déterminer l'effet magique produit. Si l'effet nécessite un jet de sauvegarde, le DD est égal à 8 + votre bonus de maîtrise + votre modificateur de Constitution. Magie sauvage

d8
Effet magique

1
Des vrilles ténébreuses vous fouettent. Chaque créature de votre choix que vous pouvez voir à moins de 9 mètres de vous doit réussir un jet de sauvegarde de Constitution ou subir 1d12 dégâts nécrotiques. Vous gagnez également 1d12 points de vie temporaires.

2
Vous vous téléportez jusqu'à 9 mètres dans un espace inoccupé que vous pouvez voir. Jusqu'à ce que votre rage prenne fin, vous pouvez utiliser cet effet à nouveau à chacun de vos tours en tant qu'action bonus.

3
Un esprit intangible, qui ressemble à un Flumph ou à un Pixie (à votre choix), apparaît à moins de 1,5 mètre d'une créature de votre choix que vous pouvez voir à moins de 9 mètres de vous. À la fin du tour en cours, l'esprit explose et chaque créature à 1,50 mètre de lui doit réussir un jet de sauvegarde de Dextérité ou subir 1d6 dégâts de force. Jusqu'à ce que votre rage prenne fin, vous pouvez utiliser cet effet à nouveau, en invoquant un autre esprit, à chacun de vos tours en tant qu'action bonus.

4
La magie imprègne une arme de votre choix que vous tenez. Jusqu'à ce que votre rage prenne fin, le type de dégâts de l'arme change en force et elle acquiert les propriétés légère et lancée, avec une portée normale de 6 mètres et une portée longue de 18 mètres. Si l'arme quitte votre main, elle réapparaît dans votre main à la fin du tour en cours.

5
À chaque fois qu'une créature vous touche avec un jet d'attaque avant la fin de votre rage, cette créature subit 1d6 dégâts de force, tandis que la magie se déchaîne en représailles.

6
Jusqu'à ce que votre rage prenne fin, vous êtes entouré de lumières multicolores protectrices ; vous obtenez un bonus de + 1 à la CA, et tant que vous êtes à 3 mètres de vous, vos alliés obtiennent le même bonus.

7
Des fleurs et des vignes poussent temporairement autour de vous ; jusqu'à ce que votre rage prenne fin, le sol à 4,5 mètres de vous est un terrain difficile pour vos ennemis.

8
Un éclair de lumière jaillit de votre poitrine. Une autre créature de votre choix que vous pouvez voir à 9 mètres de vous peut réussir un jet de sauvegarde de Constitution ou subir 1d6 dégâts radiants et être aveuglée jusqu'au début de votre prochain tour. Jusqu'à ce que votre rage prenne fin, vous pouvez utiliser cet effet à nouveau à chacun de vos tours en tant qu'action bonus.",3.0
39,wild-magic,Bolstering Magic,"6th-level Path of Wild Magic feature
You can harness your wild magic to bolster yourself or a companion. As an action, you can touch one creature (which can be yourself) and confer one of the following benefits of your choice to that creature:
For 10 minutes, the creature can roll a d3 whenever making an attack roll or an ability check and add the number rolled to the d20 roll.
Roll a d3. The creature regains one expended spell slot, the level of which equals the number rolled or lower (the creature's choice). Once a creature receives this benefit, that creature can't receive it again until after a long rest.
You can take this action a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest.",magie sauvage,Renforcement de la magie,"6e niveau de la magie sauvage
Vous pouvez exploiter votre magie sauvage pour vous renforcer ou renforcer un compagnon. En tant qu'action, vous pouvez toucher une créature (qui peut être vous-même) et lui conférer l'un des avantages suivants de votre choix :
Pendant 10 minutes, la créature peut lancer un d3 à chaque fois qu'elle effectue un jet d'attaque ou un test de caractéristique et ajouter le résultat obtenu au jet de d20.
Lancez un d3. La créature récupère un emplacement de sort dépensé, dont le niveau est égal au résultat obtenu ou inférieur (au choix de la créature). Une fois qu'une créature reçoit cet avantage, elle ne peut plus le recevoir avant d'avoir effectué un repos long.
Vous pouvez effectuer cette action un nombre de fois égal à votre bonus de maîtrise, et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long.",6.0
40,wild-magic,Unstable Backlash,"10th-level Path of Wild Magic feature
When you are imperiled during your rage, the magic within you can lash out; immediately after you take damage or fail a saving throw while raging, you can use your reaction to roll on the Wild Magic table and immediately produce the effect rolled. This effect replaces your current Wild Magic effect.",magie sauvage,Contrecoup instable,"10e niveau - Path of Wild Magic - Fonctionnalité
Lorsque vous êtes en danger pendant votre rage, la magie qui est en vous peut se déchaîner ; immédiatement après avoir subi des dégâts ou raté un jet de sauvegarde pendant que vous êtes en colère, vous pouvez utiliser votre réaction pour lancer un jet sur la table de Magie sauvage et produire immédiatement l'effet obtenu. Cet effet remplace votre effet de Magie sauvage actuel.",10.0
41,wild-magic,Controlled Surge,"14th-level Path of Wild Magic feature
Whenever you roll on the Wild Magic table, you can roll the die twice and choose which of the two effects to unleash. If you roll the same number on both dice, you can ignore the number and choose any effect on the table.Source: Tasha's Cauldron of Everything",magie sauvage,Surtension contrôlée,"Fonctionnalité du Chemin de la Magie Sauvage de niveau 14
Chaque fois que vous lancez le dé sur la table de Magie Sauvage, vous pouvez lancer le dé deux fois et choisir lequel des deux effets déclencher. Si vous obtenez le même nombre sur les deux dés, vous pouvez ignorer le nombre et choisir n'importe quel effet sur la table.Source : Le Chaudron de Tout de Tasha",14.0
