,subclass,ability,content,subclass_FR,contability_FR,content_FR,levels
22,kensei,Path of the Kensei,"When you choose this tradition at 3rd level, your special martial arts training leads you to master the use of certain weapons. This path also includes instruction in the deft strokes of calligraphy or painting. You gain the following benefits:
Kensei Weapons. Choose two types of weapons to be your kensei weapons: one melee weapon and one ranged weapon. Each of these weapons can be any simple or martial weapon that lacks the heavy and special properties. The longbow is also a valid choice. You gain proficiency with these weapons if you don't already have it. Weapons of the chosen types are monk weapons for you. Many of this tradition's features work only with your kensei weapons. When you reach 6th, 11th, and 17th level in this class, you can choose another type of weapon – either melee or ranged – to be a kensei weapon for you, following the criteria above.

Agile Parry. If you make an unarmed strike as part of the Attack action on your turn and are holding a kensei weapon, you can use it to defend yourself if it is a melee weapon. You gain a +2 bonus to AC until the start of your next turn, while the weapon is in your hand and you aren’t incapacitated.

Kensei's Shot. You can use a bonus action on your turn to make your ranged attacks with a kensei weapon more deadly. When you do so, any target you hit with a ranged attack using a kensei weapon takes an extra 1d4 damage of the weapon’s type. You retain this benefit until the end of the current turn.

Way of the Brush. You gain proficiency with your choice of calligrapher's supplies or painter's supplies.
",kensei,Le chemin du Kensei,"Lorsque vous choisissez cette tradition au niveau 3, votre entraînement spécial aux arts martiaux vous amène à maîtriser l'utilisation de certaines armes. Cette voie comprend également l'apprentissage des traits habiles de la calligraphie ou de la peinture. Vous obtenez les avantages suivants :
Armes Kensei. Choisissez deux types d'armes pour être vos armes Kensei : une arme de mêlée et une arme à distance. Chacune de ces armes peut être n'importe quelle arme simple ou martiale dépourvue de propriétés lourdes et spéciales. L'arc long est également un choix valable. Vous devenez compétent avec ces armes si vous ne les possédez pas déjà. Les armes des types choisis sont des armes de moine pour vous. De nombreuses caractéristiques de cette tradition ne fonctionnent qu'avec vos armes Kensei. Lorsque vous atteignez les niveaux 6, 11 et 17 dans cette classe, vous pouvez choisir un autre type d'arme, soit de mêlée, soit à distance, pour être votre arme Kensei, en suivant les critères ci-dessus.

Parade agile. Si vous effectuez une attaque à mains nues dans le cadre de l'action Attaquer pendant votre tour et que vous tenez une arme kensei, vous pouvez l'utiliser pour vous défendre s'il s'agit d'une arme de mêlée. Vous obtenez un bonus de +2 à la CA jusqu'au début de votre prochain tour, tant que l'arme est dans votre main et que vous n'êtes pas neutralisé.

Tir de Kensei. Vous pouvez utiliser une action bonus pendant votre tour pour rendre vos attaques à distance avec une arme kensei plus mortelles. Lorsque vous faites cela, toute cible que vous touchez avec une attaque à distance utilisant une arme kensei subit 1d4 dégâts supplémentaires du type de l'arme. Vous conservez cet avantage jusqu'à la fin du tour en cours.

Voie du pinceau. Vous gagnez la maîtrise des fournitures de calligraphe ou de peintre de votre choix.",3.0
23,kensei,One with the Blade,"At 6th level, you extend your ki into your kensei weapons, granting you the following benefits.Magic Kensei Weapons
Your attacks with your kensei weapons count as magical for the purpose of overcoming resistance and immunity to nonmagical attacks and damage.Deft Strike
When you hit a target with a kensei weapon, you can spend 1 ki point to cause the weapon to deal extra damage to the target equal to your Martial Arts die. You can use this feature only once on each of your turns.",kensei,Un avec la lame,"Au niveau 6, vous étendez votre ki à vos armes kensei, ce qui vous confère les avantages suivants.Armes kensei magiques
Vos attaques avec vos armes kensei comptent comme magiques pour surmonter la résistance et l'immunité aux attaques et dégâts non magiques.Frappe habile
Lorsque vous touchez une cible avec une arme kensei, vous pouvez dépenser 1 point de ki pour que l'arme inflige des dégâts supplémentaires à la cible égaux à votre dé d'arts martiaux. Vous ne pouvez utiliser cette fonction qu'une seule fois à chacun de vos tours.",6.0
24,kensei,Sharpen the Blade,"At 11th level, you gain the ability to augment your weapons further with your ki. As a bonus action, you can expend up to 3 ki points to grant one kensei weapon you touch a bonus to attack and damage rolls when you attack with it. The bonus equals the number of ki points you spent. This bonus lasts for 1 minute or until you use this feature again. This feature has no effect on a magic weapon that already has a bonus to attack and damage rolls.",kensei,Aiguiser la lame,"Au niveau 11, vous obtenez la capacité d'améliorer vos armes grâce à votre ki. En tant qu'action bonus, vous pouvez dépenser jusqu'à 3 points de ki pour accorder à une arme kensei que vous touchez un bonus aux jets d'attaque et de dégâts lorsque vous attaquez avec elle. Le bonus est égal au nombre de points de ki que vous avez dépensés. Ce bonus dure 1 minute ou jusqu'à ce que vous utilisiez à nouveau cette capacité. Cette capacité n'a aucun effet sur une arme magique qui a déjà un bonus aux jets d'attaque et de dégâts.",11.0
25,kensei,Unerring Accuracy,"At 17th level, your mastery of weapons grants you extraordinary accuracy. If you miss with an attack roll using a monk weapon on your turn, you can reroll it. You can use this feature only once on each of your turns.Source: Xanathar's Guide to Everything",kensei,Précision infaillible,"Au niveau 17, votre maîtrise des armes vous confère une précision extraordinaire. Si vous ratez un jet d'attaque avec une arme de moine pendant votre tour, vous pouvez le relancer. Vous ne pouvez utiliser cette capacité qu'une seule fois à chacun de vos tours. Source : Xanathar's Guide to Everything",17.0
26,long-death,Touch of Death,"Starting when you choose this tradition at 3rd level, your study of death allows you to extract vitality from another creature as it nears its demise. When you reduce a creature within 5 feet of you to 0 hit points, you gain temporary hit points equal to your Wisdom modifier + your monk level (minimum of 1 temporary hit point).",longue mort,Toucher de la mort,"À partir du moment où vous choisissez cette tradition au niveau 3, votre étude de la mort vous permet d'extraire la vitalité d'une autre créature alors qu'elle est sur le point de mourir. Lorsque vous réduisez une créature à 1,50 mètre de vous à 0 point de vie, vous gagnez des points de vie temporaires égaux à votre modificateur de Sagesse + votre niveau de moine (minimum de 1 point de vie temporaire).",3.0
27,long-death,Hour of Reaping,"At 6th level, you gain the ability to unsettle or terrify those around you as an action, for your soul has been touched by the shadow of death. When you take this action, each creature within 30 feet of you that can see you must succeed on a Wisdom saving throw or be frightened of you until the end of your next turn.",longue mort,L'heure de la moisson,"Au niveau 6, vous obtenez la capacité de déstabiliser ou de terrifier ceux qui vous entourent par une action, car votre âme a été touchée par l'ombre de la mort. Lorsque vous effectuez cette action, chaque créature à 9 mètres ou moins de vous qui peut vous voir doit réussir un jet de sauvegarde de Sagesse ou avoir peur de vous jusqu'à la fin de votre prochain tour.",6.0
28,long-death,Mastery of Death,"Beginning at 11th level, you use your familiarity with death to escape its grasp. When you are reduced to 0 hit points, you can expend 1 ki point (no action required) to have 1 hit point instead.",longue mort,Maîtrise de la mort,"À partir du niveau 11, vous utilisez votre familiarité avec la mort pour échapper à son emprise. Lorsque vous êtes réduit à 0 point de vie, vous pouvez dépenser 1 point de ki (aucune action requise) pour avoir 1 point de vie à la place.",11.0
29,long-death,Touch of the Long Death,"Starting at 17th level, your touch can channel the energy of death into a creature. As an action, you touch one creature within 5 feet of you, and you expend 1 to 10 ki points. The target must make a Constitution saving throw, and it takes 2d10 necrotic damage per ki point spent on a failed save, or half as much damage on a successful one.Source: Sword Coast Adventurer's Guide",longue mort,Toucher de la longue mort,"À partir du niveau 17, votre contact peut canaliser l'énergie de la mort dans une créature. Par une action, vous touchez une créature à 1,50 mètre ou moins de vous et vous dépensez 1 à 10 points de ki. La cible doit réussir un jet de sauvegarde de Constitution et subit 2d10 dégâts nécrotiques par point de ki dépensé en cas d'échec, ou la moitié de ces dégâts en cas de réussite. Source : Guide de l'aventurier de la Côte des Épées",17.0
30,open-hand,Open Hand Technique,"Starting when you choose this tradition at 3rd level, you can manipulate your enemy's ki when you harness your own. Whenever you hit a creature with one of the attacks granted by your Flurry of Blows, you can impose one of the following effects on that target:
It must succeed on a Dexterity saving throw or be knocked prone.

It must make a Strength saving throw. If it fails, you can push it up to 15 feet away from you.

It can't take reactions until the end of your next turn.
",main ouverte,Technique de la main ouverte,"À partir du moment où vous choisissez cette tradition au niveau 3, vous pouvez manipuler le ki de votre ennemi lorsque vous exploitez le vôtre. Chaque fois que vous touchez une créature avec l'une des attaques accordées par votre Déluge de coups, vous pouvez lui infliger l'un des effets suivants :
Elle doit réussir un jet de sauvegarde de Dextérité ou être mise à terre.

Elle doit réussir un jet de sauvegarde de Force. En cas d'échec, vous pouvez la repousser jusqu'à 4,50 mètres de vous.

Elle ne peut pas réagir jusqu'à la fin de votre prochain tour.",3.0
31,open-hand,Wholeness of Body,"At 6th level, you gain the ability to heal yourself. As an action, you can regain hit points equal to three times your monk level. You must finish a long rest before you can use this feature again.",main ouverte,Intégralité du corps,"Au niveau 6, vous obtenez la capacité de vous soigner. Par une action, vous pouvez récupérer un nombre de points de vie égal à trois fois votre niveau de moine. Vous devez terminer un repos long avant de pouvoir utiliser à nouveau cette capacité.",6.0
32,open-hand,Tranquility,"Beginning at 11th level, you can enter a special meditation that surrounds you with an aura of peace. At the end of a long rest, you gain the effect of a Sanctuary spell that lasts until the start of your next long rest (the spell can end early as normal). The saving throw DC for the spell equals 8 + your Wisdom modifier + your proficiency bonus.",main ouverte,Tranquillité,"À partir du niveau 11, vous pouvez entrer dans une méditation spéciale qui vous entoure d'une aura de paix. À la fin d'un repos long, vous bénéficiez de l'effet d'un sort Sanctuaire qui dure jusqu'au début de votre prochain repos long (le sort peut se terminer plus tôt que d'habitude). Le DD du jet de sauvegarde du sort est égal à 8 + votre modificateur de Sagesse + votre bonus de maîtrise.",11.0
33,open-hand,Quivering Palm,"At 17th level, you gain the ability to set up lethal vibrations in someone's body. When you hit a creature with an unarmed strike, you can spend 3 ki points to start these imperceptible vibrations, which last for a number of days equal to your monk level. The vibrations are harmless unless you use your action to end them. To do so, you and the target must be on the same plane of existence. When you use this action, the creature must make a Constitution saving throw. If it fails, it is reduced to 0 hit points. If it succeeds, it takes 10d10 necrotic damage.You can have only one creature under the effect of this feature at a time. You can choose to end the vibrations harmlessly without using an action.Source: Player's Handbook",main ouverte,Palmier tremblant,"Au niveau 17, vous obtenez la capacité de déclencher des vibrations mortelles dans le corps de quelqu'un. Lorsque vous frappez une créature avec une attaque à mains nues, vous pouvez dépenser 3 points de ki pour déclencher ces vibrations imperceptibles, qui durent un nombre de jours égal à votre niveau de moine. Les vibrations sont inoffensives à moins que vous n'utilisiez votre action pour y mettre fin. Pour ce faire, vous et la cible devez être sur le même plan d'existence. Lorsque vous utilisez cette action, la créature doit effectuer un jet de sauvegarde de Constitution. En cas d'échec, elle est réduite à 0 point de vie. En cas de réussite, elle subit 10d10 dégâts nécrotiques. Vous ne pouvez avoir qu'une seule créature sous l'effet de cette capacité à la fois. Vous pouvez choisir de mettre fin aux vibrations sans faire de dégâts, sans utiliser d'action. Source : Manuel du joueur",17.0
34,shadow,Shadow Arts,"Starting when you choose this tradition at 3rd level, you can use your ki to duplicate the effects of certain spells. As an action, you can spend 2 ki points to cast Darkness, Darkvision, Pass without Trace, or Silence, without providing material components. Additionally, you gain the Minor Illusion cantrip if you don't already know it.",ombre,Arts de l'ombre,"À partir du moment où vous choisissez cette tradition au niveau 3, vous pouvez utiliser votre ki pour dupliquer les effets de certains sorts. En tant qu'action, vous pouvez dépenser 2 points de ki pour lancer Obscurité, Vision dans le noir, Passe sans trace ou Silence, sans fournir de composants matériels. De plus, vous obtenez le tour de passe-passe Illusion mineure si vous ne le connaissez pas déjà.",3.0
35,shadow,Shadow Step,"At 6th level, you gain the ability to step from one shadow into another. When you are in dim light or darkness, as a bonus action you can teleport up to 60 feet to an unoccupied space you can see that is also in dim light or darkness. You then have advantage on the first melee attack you make before the end of the turn.",ombre,Pas de l'ombre,"Au niveau 6, vous obtenez la capacité de passer d'une ombre à une autre. Lorsque vous êtes dans la pénombre ou dans l'obscurité, vous pouvez, par une action bonus, vous téléporter jusqu'à 18 mètres dans un espace inoccupé que vous pouvez voir et qui est également dans la pénombre ou dans l'obscurité. Vous bénéficiez alors d'un avantage sur la première attaque de mêlée que vous effectuez avant la fin du tour.",6.0
36,shadow,Cloak of Shadows,"By 11th level, you have learned to become one with the shadows. When you are in an area of dim light or darkness, you can use your action to become invisible. You remain invisible until you make an attack, cast a spell, or are in an area of bright light.",ombre,Cape des ombres,"Au niveau 11, vous avez appris à ne faire qu'un avec les ombres. Lorsque vous vous trouvez dans une zone de faible luminosité ou d'obscurité, vous pouvez utiliser votre action pour devenir invisible. Vous restez invisible jusqu'à ce que vous effectuiez une attaque, que vous lanciez un sort ou que vous vous trouviez dans une zone de forte luminosité.",11.0
37,shadow,Opportunist,"At 17th level, you can exploit a creature's momentary distraction when it is hit by an attack. Whenever a creature within 5 feet of you is hit by an attack made by a creature other than you, you can use your reaction to make a melee attack against that creature.Source: Player's Handbook",ombre,Opportuniste,"Au niveau 17, vous pouvez exploiter la distraction momentanée d'une créature lorsqu'elle est touchée par une attaque. Chaque fois qu'une créature à 1,50 mètre ou moins de vous est touchée par une attaque d'une créature autre que vous, vous pouvez utiliser votre réaction pour effectuer une attaque au corps à corps contre cette créature. Source : Manuel du joueur",17.0
38,sun-soul,Radiant Sun Bolt,"Starting when you choose this tradition at 3rd level, you can hurl searing bolts of magical radiance.You gain a new attack option that you can use with the Attack action. This special attack is a ranged spell attack with a range of 30 feet. You are proficient with it, and you add your Dexterity modifier to its attack and damage rolls. Its damage is radiant, and its damage die is a d4. This die changes as you gain monk levels, as shown in the Martial Arts column of the Monk table.When you take the Attack action on your turn and use this special attack as part of it, you can spend 1 ki point to make the special attack twice as a bonus action.When you gain the Extra Attack feature, this special attack can be used for any of the attacks you make as part of the Attack action.",âme-soleil,Éclair de soleil radieux,"À partir du moment où vous choisissez cette tradition au niveau 3, vous pouvez lancer des éclairs brûlants de rayonnement magique. Vous obtenez une nouvelle option d'attaque que vous pouvez utiliser avec l'action Attaquer. Cette attaque spéciale est une attaque magique à distance d'une portée de 9 mètres. Vous la maîtrisez et vous ajoutez votre modificateur de Dextérité à ses jets d'attaque et de dégâts. Ses dégâts sont radieux et son dé de dégâts est un d4. Ce dé change à mesure que vous gagnez des niveaux de moine, comme indiqué dans la colonne Arts martiaux du tableau des moines. Lorsque vous effectuez l'action Attaquer pendant votre tour et que vous utilisez cette attaque spéciale dans le cadre de celle-ci, vous pouvez dépenser 1 point de ki pour effectuer l'attaque spéciale deux fois en tant qu'action bonus. Lorsque vous obtenez la fonction Attaque supplémentaire, cette attaque spéciale peut être utilisée pour n'importe laquelle des attaques que vous effectuez dans le cadre de l'action Attaquer.",3.0
39,sun-soul,Searing Arc Strike,"At 6th level, you gain the ability to channel your ki into searing waves of energy. Immediately after you take the Attack action on your turn, you can spend 2 ki points to cast the Burning Hands spell as a bonus action.You can spend additional ki points to cast Burning Hands as a higher level spell. Each additional ki point you spend increases the spell's level by 1. The maximum number of ki points (2 plus any additional points) that you can spend on the spell equals half your monk level.",âme-soleil,Frappe d'arc brûlante,"Au niveau 6, vous obtenez la capacité de canaliser votre ki en vagues d'énergie brûlantes. Immédiatement après avoir effectué l'action Attaquer pendant votre tour, vous pouvez dépenser 2 points de ki pour lancer le sort Mains brûlantes en tant qu'action bonus. Vous pouvez dépenser des points de ki supplémentaires pour lancer Mains brûlantes en tant que sort de niveau supérieur. Chaque point de ki supplémentaire que vous dépensez augmente le niveau du sort de 1. Le nombre maximum de points de ki (2 plus les points supplémentaires) que vous pouvez dépenser pour le sort est égal à la moitié de votre niveau de moine.",6.0
40,sun-soul,Searing Sunburst,"At 11th level, you gain the ability to create an orb of light that erupts into a devastating explosion. As an action, you magically create an orb and hurl it at a point you choose within 150 feet, where it erupts into a sphere of radiant light for a brief but deadly instant.Each creature in that 20-foot-radius sphere must succeed on a Constitution saving throw or take 2d6 radiant damage. A creature doesn't need to make the save if the creature is behind total cover that is opaque.You can increase the sphere's damage by spending ki points. Each point you spend, up to a maximum of 3, increases the damage by 2d6.",âme-soleil,Explosion de soleil brûlante,"Au niveau 11, vous obtenez la capacité de créer un orbe de lumière qui explose en une explosion dévastatrice. Par une action, vous créez magiquement un orbe et le lancez vers un point de votre choix dans un rayon de 45 mètres, où il explose en une sphère de lumière rayonnante pendant un instant bref mais mortel. Chaque créature dans cette sphère de 6 mètres de rayon doit réussir un jet de sauvegarde de Constitution ou subir 2d6 dégâts radiants. Une créature n'a pas besoin de réussir ce jet si elle se trouve derrière un abri total opaque. Vous pouvez augmenter les dégâts de la sphère en dépensant des points de ki. Chaque point dépensé, jusqu'à un maximum de 3, augmente les dégâts de 2d6.",11.0
41,sun-soul,Sun Shield,"At 17th level, you become wreathed in a luminous, magical aura. You shed bright light in a 30-foot radius and dim light for an additional 30 feet. You can extinguish or restore the light as a bonus action.If a creature hits you with a melee attack while this light shines, you can use your reaction to deal radiant damage to the creature. The radiant damage equals 5 + your Wisdom modifier.Source: Sword Coast Adventurer's Guide, Xanathar's Guide to Everything",âme-soleil,Pare-soleil,"Au niveau 17, vous êtes enveloppé d'une aura magique et lumineuse. Vous projetez une lumière vive dans un rayon de 9 mètres et une lumière tamisée sur 9 mètres supplémentaires. Vous pouvez éteindre ou rétablir la lumière par une action bonus. Si une créature vous touche avec une attaque au corps à corps alors que cette lumière brille, vous pouvez utiliser votre réaction pour infliger des dégâts radiants à la créature. Les dégâts radiants sont égaux à 5 + votre modificateur de Sagesse. Source : Sword Coast Adventurer's Guide, Xanathar's Guide to Everything",17.0
