,subclass,ability,content,subclass_FR,contability_FR,content_FR,levels
27,horizon-walker,Planar Warrior,"At 3rd level, you learn to draw on the energy of the multiverse to augment your attacks.As a bonus action, choose one creature you can see within 30 feet of you. The next time you hit that creature on this turn with a weapon attack, all damage dealt by the attack becomes force damage, and the creature takes an extra 1d8 force damage from the attack. When you reach 11th level in this class, the extra damage increases to 2d8.",marcheur d'horizon,Guerrier planaire,"Au niveau 3, vous apprenez à puiser dans l'énergie du multivers pour augmenter vos attaques. En tant qu'action bonus, choisissez une créature que vous pouvez voir à 9 mètres ou moins de vous. La prochaine fois que vous touchez cette créature lors de ce tour avec une attaque d'arme, tous les dégâts infligés par l'attaque deviennent des dégâts de force, et la créature subit 1d8 dégâts de force supplémentaires dus à l'attaque. Lorsque vous atteignez le niveau 11 dans cette classe, les dégâts supplémentaires augmentent à 2d8.",3.0
28,horizon-walker,Ethereal Step,"At 7th level, you learn to step through the Ethereal Plane. As a bonus action on your turn, you can cast the Etherealness spell with this feature, without expending a spell slot, but the spell ends at the end of the current turn.Once you use this feature, you can’t use it again until you finish a short or long rest.",marcheur d'horizon,Étape éthérée,"Au niveau 7, vous apprenez à traverser le plan éthéré. En tant qu'action bonus lors de votre tour, vous pouvez lancer le sort Éthéréité avec cette capacité, sans dépenser d'emplacement de sort, mais le sort se termine à la fin du tour en cours. Une fois que vous avez utilisé cette capacité, vous ne pouvez plus l'utiliser avant d'avoir terminé un repos court ou long.",7.0
29,horizon-walker,Distant Strike,"At 11th level, you gain the ability to pass between the planes in a blink of an eye. When you use the Attack action, you can teleport up to 10 feet before each attack to an unoccupied space you can see.If you attack at least two different creatures with the action, you can make one additional attack with it against a third creature.",marcheur d'horizon,Frappe à distance,"Au niveau 11, vous obtenez la capacité de passer d'un plan à l'autre en un clin d'œil. Lorsque vous utilisez l'action Attaquer, vous pouvez vous téléporter jusqu'à 3 mètres avant chaque attaque dans un espace inoccupé que vous pouvez voir. Si vous attaquez au moins deux créatures différentes avec cette action, vous pouvez effectuer une attaque supplémentaire avec celle-ci contre une troisième créature.",11.0
30,horizon-walker,Spectral Defense,"At 15th level, your ability to move between planes enables you to slip through the planar boundaries to lessen the harm done to you during battle. When you take damage from an attack, you can use your reaction to give yourself resistance to all of that attack's damage on this turn.Source: Xanathar's Guide to Everything",marcheur d'horizon,Défense spectrale,"Au niveau 15, votre capacité à vous déplacer entre les plans vous permet de vous faufiler à travers les frontières planaires pour réduire les dégâts que vous subissez pendant le combat. Lorsque vous subissez des dégâts d'une attaque, vous pouvez utiliser votre réaction pour vous donner une résistance à tous les dégâts de cette attaque pendant ce tour. Source : Xanathar's Guide to Everything",15.0
31,hunter,Hunter's Prey,"At 3rd level, you gain one of the following features of your choice.Colossus SlayerYour tenacity can wear down the most potent foes. When you hit a creature with a weapon attack, the creature takes an extra 1d8 damage if it’s below its hit point maximum. You can deal this extra damage only once per turn.Giant KillerWhen a Large or larger creature within 5 feet of you hits or misses you with an attack, you can use your reaction to attack that creature immediately after its attack, provided that you can see the creature.Horde BreakerOnce on each of your turns when you make a weapon attack, you can make another attack with the same weapon against a different creature that is within 5 feet of the original target and within range of your weapon.",chasseur,La proie du chasseur,"Au niveau 3, vous obtenez l'une des capacités suivantes de votre choix. Tueur de colosses Votre ténacité peut épuiser les ennemis les plus puissants. Lorsque vous touchez une créature avec une attaque d'arme, la créature subit 1d8 dégâts supplémentaires si elle est en dessous de son maximum de points de vie. Vous ne pouvez infliger ces dégâts supplémentaires qu'une fois par tour. Tueur de géants Lorsqu'une créature de taille G ou plus située à 1,50 mètre de vous vous touche ou vous rate avec une attaque, vous pouvez utiliser votre réaction pour attaquer cette créature immédiatement après son attaque, à condition que vous puissiez la voir. Briseur de horde Une fois à chacun de vos tours lorsque vous effectuez une attaque d'arme, vous pouvez effectuer une autre attaque avec la même arme contre une créature différente qui se trouve à 1,50 mètre ou moins de la cible d'origine et à portée de votre arme.",3.0
32,hunter,Defensive Tactics,"At 7th level, you gain one of the following features of your choice.Escape the HordeOpportunity attacks against you are made with disadvantage.Multiattack DefenseWhen a creature hits you with an attack, you gain a +4 bonus to AC against all subsequent attacks made by that creature for the rest of the turn.Steel WillYou have advantage on saving throws against being frightened.",chasseur,Tactiques défensives,"Au niveau 7, vous obtenez l'une des capacités suivantes de votre choix.Échapper à la HordeLes attaques d'opportunité contre vous sont effectuées avec un désavantage.Défense multi-attaqueLorsqu'une créature vous touche avec une attaque, vous obtenez un bonus de +4 à la CA contre toutes les attaques ultérieures effectuées par cette créature pour le reste du tour.Volonté d'acierVous avez l'avantage aux jets de sauvegarde contre la peur.",7.0
33,hunter,Multiattack,"At 11th level, you gain one of the following features of your choice.VolleyYou can use your action to make a ranged attack against any number of creatures within 10 feet of a point you can see within your weapon’s range. You must have ammunition for each target, as normal, and you make a separate attack roll for each targetWhirlwind AttackYou can use your action to make melee attacks against any number of creatures within 5 feet of you, with a separate attack roll for each target.",chasseur,Attaque multiple,"Au niveau 11, vous obtenez l'une des capacités suivantes de votre choix.VoléeVous pouvez utiliser votre action pour effectuer une attaque à distance contre n'importe quel nombre de créatures à 3 mètres ou moins d'un point que vous pouvez voir dans la portée de votre arme. Vous devez avoir des munitions pour chaque cible, comme d'habitude, et vous effectuez un jet d'attaque distinct pour chaque cible.Attaque tourbillonnanteVous pouvez utiliser votre action pour effectuer des attaques au corps à corps contre n'importe quel nombre de créatures à 1,5 mètre ou moins de vous, avec un jet d'attaque distinct pour chaque cible.",11.0
34,hunter,Superior Hunter's Defense,"At 15th level, you gain one of the following features of your choice.EvasionWhen you are subjected to an effect, such as a red dragon’s fiery breath or a lightning bolt spell, that allows you to make a Dexterity saving throw to take only half damage, you instead take no damage if you succeed on a saving throw, and only half damage if you failStand Against the TideWhen a hostile creature misses you with a melee attack, you can use your reaction to force that creature to repeat the same attack against another creature (other than itself) of your choice.Uncanny DodgeWhen an attacker that you can see hits you with an attack, you can use your reaction to halve the attack’s damage against you.Source: Player's Handbook",chasseur,Défense supérieure du chasseur,"Au niveau 15, vous obtenez l'une des capacités suivantes de votre choix. ÉvasionLorsque vous êtes soumis à un effet, comme le souffle ardent d'un dragon rouge ou un sort d'éclair, qui vous permet d'effectuer un jet de sauvegarde de Dextérité pour ne subir que la moitié des dégâts, vous ne subissez aucun dégât si vous réussissez un jet de sauvegarde, et seulement la moitié des dégâts si vous échouez. Tenir tête à la maréeLorsqu'une créature hostile vous rate avec une attaque au corps à corps, vous pouvez utiliser votre réaction pour forcer cette créature à répéter la même attaque contre une autre créature (autre qu'elle-même) de votre choix. Esquive étrangeLorsqu'un attaquant que vous pouvez voir vous touche avec une attaque, vous pouvez utiliser votre réaction pour réduire de moitié les dégâts de l'attaque contre vous.Source : Manuel du joueur",15.0
35,monster-slayer,Monster Slayer Magic,"Starting at 3rd level, you learn an additional spell when you reach certain levels in this class, as shown in the Monster Slayer Spells table. The spell counts as a ranger spell for you, but it doesn't count against the number of ranger spells you know.

Ranger Level
Spells


3rd
Protection from Evil and Good


5th
Zone of Truth


9th
Magic Circle


13th
Banishment


17th
Hold Monster

",tueur de monstres,Magie du tueur de monstres,"À partir du niveau 3, vous apprenez un sort supplémentaire lorsque vous atteignez certains niveaux dans cette classe, comme indiqué dans le tableau des sorts de tueur de monstres. Le sort compte comme un sort de rôdeur pour vous, mais il ne compte pas dans le nombre de sorts de rôdeur que vous connaissez.

Niveau de rôdeur
Sorts

3e
Protection contre le mal et le bien

5e
Zone de vérité

9e
Cercle magique

13e
Bannissement

17e
Emprisonnement du monstre",3.0
36,monster-slayer,Hunter's Sense,"At 3rd level, you gain the ability to peer at a creature and magically discern how best to hurt it. As an action, choose one creature you can see within 60 feet of you. You immediately learn whether the creature has any damage immunities, resistances, or vulnerabilities and what they are. If the creature is hidden from divination magic, you sense that it has no damage immunities, resistances, or vulnerabilities.You can use this feature a number of times equal to your Wisdom modifier (minimum of once). You regain all expended uses of it when you finish a long rest.",tueur de monstres,Le sens du chasseur,"Au niveau 3, vous obtenez la capacité d'observer une créature et de discerner par magie la meilleure façon de lui faire du mal. Par une action, choisissez une créature que vous pouvez voir à 18 mètres ou moins de vous. Vous apprenez immédiatement si la créature a des immunités aux dégâts, des résistances ou des vulnérabilités et de quoi il s'agit. Si la créature est cachée de la magie de divination, vous sentez qu'elle n'a aucune immunité aux dégâts, résistance ou vulnérabilité. Vous pouvez utiliser cette capacité un nombre de fois égal à votre modificateur de Sagesse (minimum d'une fois). Vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long.",3.0
37,monster-slayer,Slayer's Prey,"Starting at 3rd level, you can focus your ire on one foe, increasing the harm you inflict on it. As a bonus action, you designate one creature you can see within 60 feet of you as the target of this feature. The first time each turn that you hit that target with a weapon attack, it takes an extra 1d6 damage from the weapon.This benefit lasts until you finish a short or long rest. It ends early if you designate a different creature.",tueur de monstres,La proie du tueur,"À partir du niveau 3, vous pouvez concentrer votre colère sur un ennemi, ce qui augmente les dégâts que vous lui infligez. Par une action bonus, vous désignez une créature que vous pouvez voir à 18 mètres ou moins de vous comme cible de cette capacité. La première fois que vous touchez cette cible avec une attaque d'arme, elle subit 1d6 dégâts supplémentaires de l'arme. Cet avantage dure jusqu'à ce que vous terminiez un repos court ou long. Il prend fin prématurément si vous désignez une autre créature.",3.0
38,monster-slayer,Supernatural Defense,"At 7th level, you gain extra resilience against your prey’s assaults on your mind and body. Whenever the target of your Slayer’s Prey forces you to make a saving throw and whenever you make an ability check to escape that target's grapple, add 1d6 to your roll.",tueur de monstres,Défense surnaturelle,"Au niveau 7, vous gagnez une résilience supplémentaire contre les attaques de votre proie contre votre corps et votre esprit. Chaque fois que la cible de votre proie de tueur vous force à effectuer un jet de sauvegarde et chaque fois que vous effectuez un test de caractéristique pour échapper à l'emprise de cette cible, ajoutez 1d6 à votre jet.",7.0
39,monster-slayer,Magic-User's Nemesis,"At 11th level, you gain the ability to thwart someone else's magic. When you see a creature casting a spell or teleporting within 60 feet of you, you can use your reaction to try to magically foil it. The creature must succeed on a Wisdom saving throw against your spell save DC, or its spell or teleport fails and is wasted.Once you use this feature, you can't use it again until you finish a short or long rest.",tueur de monstres,Némésis du magicien,"Au niveau 11, vous obtenez la capacité de contrecarrer la magie d'un autre. Lorsque vous voyez une créature lancer un sort ou se téléporter à moins de 18 mètres de vous, vous pouvez utiliser votre réaction pour essayer de la contrecarrer par magie. La créature doit réussir un jet de sauvegarde de Sagesse contre votre DD de sauvegarde contre les sorts, sinon son sort ou sa téléportation échoue et est gaspillé. Une fois que vous avez utilisé cette capacité, vous ne pouvez plus l'utiliser avant d'avoir terminé un repos court ou long.",11.0
40,monster-slayer,Slayer's Counter,"At 15th level, you gain the ability to counterattack when your prey tries to sabotage you. If the target of your Slayer’s Prey forces you to make a saving throw, you can use your reaction to make one weapon attack against the quarry. You make this attack immediately before making the saving throw. If the attack hits, your save automatically succeeds, in addition to the attack’s normal effects.Source: Xanathar's Guide to Everything",tueur de monstres,Comptoir du tueur,"Au niveau 15, vous obtenez la capacité de contre-attaquer lorsque votre proie tente de vous saboter. Si la cible de votre proie de tueur vous force à faire un jet de sauvegarde, vous pouvez utiliser votre réaction pour effectuer une attaque d'arme contre la proie. Vous effectuez cette attaque immédiatement avant de faire le jet de sauvegarde. Si l'attaque réussit, votre sauvegarde réussit automatiquement, en plus des effets normaux de l'attaque. Source : Xanathar's Guide to Everything",15.0
41,swarmkeeper,Gathered Swarm,"3rd-level Swarmkeeper feature
A swarm of intangible nature spirits has bonded itself to you and can assist you in battle. Until you die, the swarm remains in your space, crawling on you or flying and skittering around you within your space. You determine its appearance, or you generate its appearance by rolling on the Swarm Appearance table.

d4
Appearance


1
Swarming insects


2
Miniature twig blights


3
Fluttering birds


4
Playful pixies

Once on each of your turns, you can cause the swarm to assist you in one of the following ways, immediately after you hit a creature with an attack:
The attack's target takes 1d6 piercing damage from the swarm.

The attack's target must succeed on a Strength saving throw against your spell save DC or be moved by the swarm up to 15 feet horizontally in a direction of your choice.

You are moved by the swarm 5 feet horizontally in a direction of your choice.
",gardien d'essaim,Essaim rassemblé,"3e niveau - Fonctionnalité de Gardien d'essaim
Un essaim d'esprits de la nature intangibles s'est lié à vous et peut vous aider au combat. Jusqu'à votre mort, l'essaim reste dans votre espace, rampant sur vous ou volant et s'agitant autour de vous dans votre espace. Vous déterminez son apparence ou vous générez son apparence en lançant un dé sur la table d'apparence d'essaim.

d4
Apparence

1
Insectes en essaim

2
Branchettes miniatures

3
Oiseaux flottants

4
Lutins espiègles

Une fois à chacun de vos tours, vous pouvez faire en sorte que l'essaim vous aide de l'une des manières suivantes, immédiatement après avoir touché une créature avec une attaque :
La cible de l'attaque subit 1d6 dégâts perforants de l'essaim.

La cible de l'attaque doit réussir un jet de sauvegarde de Force contre votre DD de sauvegarde des sorts ou être déplacée par l'essaim jusqu'à 4,5 mètres horizontalement dans une direction de votre choix.

Vous êtes déplacé par l'essaim sur 5 pieds horizontalement dans la direction de votre choix.",3.0
42,swarmkeeper,Swarmkeeper Magic,"3rd-level Swarmkeeper feature
You learn the Mage Hand cantrip if you don't already know it. When you cast it, the hand takes the form of your swarming nature spirits.You also learn an additional spell of 1st level or higher when you reach certain levels in this class, as shown in the Swarmkeeper Spells table. Each spell counts as a ranger spell for you, but it doesn't count against the number of ranger spells you know.

Ranger Level
Spell


3rd
Faerie Fire, Mage Hand


5th
Web


9th
Gaseous Form


13th
Arcane Eye


17th
Insect Plague

It's Your SwarmA Swarmkeeper's swarm and spells are reflections of the character's bond with nature spirits. Take the opportunity to describe the swarm and the ranger's magic in play. For example, when your ranger casts gaseous form, they might appear to melt into the swarm, instead of a cloud of mist, or the arcane eye spell could create an extension of your swarm that spies for you. Such descriptions don't change the effects of spells, but they are an exciting opportunity to explore your character's narrative through their class abilities. For more guidance on customizing spells, see the ""Personalizing Spells"" section in chapter 3.Also, remember that the swarm's appearance is yours to customize, and don't feel confined to a single appearance. Perhaps the spirits' look changes with the ranger's mood or with the seasons. You decide!",gardien d'essaim,Magie du Gardien d'Essaim,"3e niveau Gardien d'essaim
Vous apprenez le tour de passe-passe Main de mage si vous ne le connaissez pas déjà. Lorsque vous le lancez, la main prend la forme de vos esprits de la nature en essaim. Vous apprenez également un sort supplémentaire de niveau 1 ou supérieur lorsque vous atteignez certains niveaux dans cette classe, comme indiqué dans le tableau des sorts de Gardien d'essaim. Chaque sort compte comme un sort de rôdeur pour vous, mais il ne compte pas dans le nombre de sorts de rôdeur que vous connaissez.

Niveau de rôdeur
Sort

3e
Feu de fée, Main de mage

5e
Toile

9e
Forme gazeuse

13e
Œil arcanique

17e
Peste d'insectes

C'est votre essaimL'essaim et les sorts d'un Gardien d'essaim sont le reflet du lien du personnage avec les esprits de la nature. Profitez-en pour décrire l'essaim et la magie du rôdeur en jeu. Par exemple, lorsque votre rôdeur lance une forme gazeuse, il peut sembler se fondre dans l'essaim au lieu d'un nuage de brume, ou le sort œil arcanique peut créer une extension de votre essaim qui espionne pour vous. De telles descriptions ne changent pas les effets des sorts, mais elles constituent une opportunité passionnante d'explorer l'histoire de votre personnage à travers ses capacités de classe. Pour plus de conseils sur la personnalisation des sorts, consultez la section « Personnalisation des sorts » au chapitre 3. N'oubliez pas non plus que l'apparence de l'essaim est à vous de la personnaliser, et ne vous sentez pas limité à une seule apparence. Peut-être que l'apparence des esprits change avec l'humeur du rôdeur ou avec les saisons. C'est vous qui décidez !",3.0
43,swarmkeeper,Writhing Tide,"7th-level Swarm keeper feature
You can condense part of your swarm into a focused mass that lifts you up. As a bonus action, you gain a flying speed of 10 feet and can hover. This effect lasts for 1 minute or until you are incapacitated.You can use this feature a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest.",gardien d'essaim,Marée tordue,"Capacité de gardien d'essaim de niveau 7
Vous pouvez condenser une partie de votre essaim en une masse concentrée qui vous soulève. En tant qu'action bonus, vous gagnez une vitesse de vol de 3 mètres et pouvez planer. Cet effet dure 1 minute ou jusqu'à ce que vous soyez immobilisé. Vous pouvez utiliser cette capacité un nombre de fois égal à votre bonus de maîtrise, et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long.",7.0
44,swarmkeeper,Mighty Swarm,"11th-level Swarmkeeper feature
Your Gathered Swarm grows mightier in the following ways:
The damage of Gathered Swarm increases to 1d8.

If a creature fails its saving throw against being moved by Gathered Swarm, you can also cause the swarm to knock the creature prone.

When you are moved by Gathered Swarm, it gives you half cover until the start of your next turn.
",gardien d'essaim,Essaim puissant,"Fonctionnalité de Gardien d'essaim de niveau 11
Votre essaim rassemblé devient plus puissant des manières suivantes :
Les dégâts d'essaim rassemblé augmentent à 1d8.

Si une créature rate son jet de sauvegarde contre le déplacement d'essaim rassemblé, vous pouvez également faire en sorte que l'essaim la mette à terre.

Lorsque vous êtes déplacé par essaim rassemblé, il vous donne une demi-couverture jusqu'au début de votre prochain tour.",11.0
45,swarmkeeper,Swarming Dispersal,"15th-level Swarm keeper feature
You can discorporate into your swarm, avoiding danger. When you take damage, you can use your reaction to give yourself resistance to that damage. You vanish into your swarm and then teleport to an unoccupied space that you can see within 30 feet of you, where you reappear with the swarm.You can use this feature a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest.Source: Tasha's Cauldron of Everything",gardien d'essaim,Dispersion par essaimage,"Fonctionnalité de gardien d'essaim de niveau 15
Vous pouvez vous désintégrer dans votre essaim, évitant ainsi le danger. Lorsque vous subissez des dégâts, vous pouvez utiliser votre réaction pour vous donner une résistance à ces dégâts. Vous disparaissez dans votre essaim, puis vous vous téléportez dans un espace inoccupé que vous pouvez voir à moins de 9 mètres de vous, où vous réapparaissez avec l'essaim. Vous pouvez utiliser cette fonctionnalité un nombre de fois égal à votre bonus de maîtrise, et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long.Source : Le chaudron de tout de Tasha",15.0
